czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
ženich,groom,ɡɹˈuːm,groom.opus,107000,,,,,True,107
přízemí,ground floor,ɡɹˈaʊnd flˈɔːɹ,ground_floor.opus,107001,,,,,True,107
krvácet,bleed,blˈiːd,bleed.opus,107002,,,,,True,107
úzkost,anxiety,æŋzˈaɪəɾi,anxiety.opus,107003,,,,,True,107
pauza,pause,pˈɔːz,pause.opus,107004,,,,,True,107
kytarista,guitarist,ɡɪtˈɑːɹɹɪst,guitarist.opus,107005,,,,,True,107
vzor,pattern,pˈætɚn,pattern.opus,107006,,,,,True,107
částečný úvazek,part-time,pˈɑːɹttˈaɪm,parttime.opus,107007,,,,,True,107
základní škola,primary school,pɹˈaɪmɚɹi skˈuːl,primary_school.opus,107008,,,,,True,107
házená,handball,hˈændbɔːl,handball.opus,107009,,,,,True,107
ruční,hand-held,hˈændhˈɛld,handheld.opus,107010,,,,,True,107
zejména,particularly,pɚtˈɪkjʊlɚli,particularly.opus,107011,,,,,True,107
primitivní,primitive,pɹˈɪmᵻtˌɪv,primitive.opus,107012,,,,,True,107
křičet,scream,skɹˈiːm,scream.opus,107013,,,,,True,107
držadlo,handle,hˈændəl,handle.opus,107014,,,,,True,107
účastnit se,participate,pɑːɹtˈɪsᵻpˌeɪt,participate.opus,107015,,,,,True,107
účastník,participant,pɑːɹtˈɪsɪpənt,participant.opus,107016,,,,,True,107
částečný,partial,pˈɑːɹʃəl,partial.opus,107017,,,,,True,107
podání ruky,handshake,hˈændʃeɪk,handshake.opus,107018,,,,,True,107
zatloukat,hammer,hˈæmɚ,hammer.opus,107019,,,,,True,107
především,primarily,pɹaɪmˈɛɹᵻli,primarily.opus,107020,,,,,True,107
vášeň,passion,pˈæʃən,passion.opus,107021,,,,,True,107
kněz,priest,pɹˈiːst,priest.opus,107022,,,,,True,107
úzkostlivě,anxiously,ˈæŋʃəsli,anxiously.opus,107023,,,,,True,107
hlídka,patrol,pɐtɹˈoʊl,patrol.opus,107024,,,,,True,107
sochařství,sculpture,skˈʌlptʃɚ,sculpture.opus,107025,,,,,True,107
předchozí,previous,pɹˈiːviəs,previous.opus,107026,,,,,True,107
tělocvična,gym,dʒˈɪm,gym.opus,107027,,,,,True,107
gymnastika,gymnastics,dʒɪmnˈæstɪks,gymnastics.opus,107028,,,,,True,107
pozdrav,greeting,ɡɹˈiːɾɪŋ,greeting.opus,107029,,,,,True,107
trpělivost,patience,pˈeɪʃəns,patience.opus,107030,,,,,True,107
přes,past,pˈæst,past.opus,107031,,,,,True,107
obviňovat,blame,blˈeɪm,blame.opus,107032,,,,,True,107
heslo,password,pˈæswɜːd,password.opus,107033,,,,,True,107
kadeřník,hairdresser,hˈɛɹdɹɛsɚ,hairdresser.opus,107034,,,,,True,107
pas,passport,pˈæspɔːɹt,passport.opus,107035,,,,,True,107
fén,hairdryer,hˈɛɹdɹaɪɚ,hairdryer.opus,107036,,,,,True,107
pasivní,passive,pˈæsɪv,passive.opus,107037,,,,,True,107
stanoviště,habitat,hˈæbɪtˌæt,habitat.opus,107038,,,,,True,107
frázové sloveso,phrasal verb,fɹˈeɪzəl vˈɜːb,phrasal_verb.opus,107039,,,,,True,107
smíchat,blend,blˈɛnd,blend.opus,107040,,,,,True,107
dárek,present,pɹˈɛzənt,present.opus,107041,,,,,True,107
gorila,gorilla,ɡɚɹˈɪlə,gorilla.opus,107042,,,,,True,107
drby,gossip,ɡˈɑːsɪp,gossip.opus,107043,,,,,True,107
přesvědčit,persuade,pɚswˈeɪd,persuade.opus,107044,,,,,True,107
přesvědčivý,persuasive,pɚswˈeɪsɪv,persuasive.opus,107045,,,,,True,107
řídit,govern,ɡˈʌvɚn,govern.opus,107046,,,,,True,107
vybrat,select,sᵻlˈɛkt,select.opus,107047,,,,,True,107
