czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
připojit,attach,ɐtˈætʃ,attach.opus,102000,,,,,True,102
rodičovský,parental,pɚɹˈɛntəl,parental.opus,102001,,,,,True,102
obyčejný,ordinary,ˈɔːɹdɪnˌɛɹi,ordinary.opus,102002,,,,,True,102
vyděšený,scared,skˈɛɹd,scared.opus,102003,,,,,True,102
vyděsit,scare,skˈɛɹ,scare.opus,102004,,,,,True,102
pověsit,hang,hˈæŋ,hang.opus,102005,,,,,True,102
závěsný,hanging,hˈæŋɪŋ,hanging.opus,102006,,,,,True,102
řád,order,ˈɔːɹdɚ,order.opus,102007,,,,,True,102
spořádaný,orderly,ˈɔːɹdɚli,orderly.opus,102008,,,,,True,102
vysoce,highly,hˈaɪli,highly.opus,102009,,,,,True,102
překonat,overcome,ˌoʊvɚkˈʌm,overcome.opus,102010,,,,,True,102
vyzdvihnout,highlight,hˈaɪlaɪt,highlight.opus,102011,,,,,True,102
pokrok,progress,pɹˈɑːɡɹɛs,progress.opus,102012,,,,,True,102
šikovný,handy,hˈændi,handy.opus,102013,,,,,True,102
parkoviště,parking,pˈɑːɹkɪŋ,parking.opus,102014,,,,,True,102
skus,bite,bˈaɪt,bite.opus,102015,,,,,True,102
naprogramovat,programme,pɹˈoʊɡɹæm,programme.opus,102016,,,,,True,102
organismus,organism,ˈɔːɹɡənˌɪzəm,organism.opus,102017,,,,,True,102
děsit,horrify,hˈɔːɹɪfˌaɪ,horrify.opus,102018,,,,,True,102
profesor,professor,pɹəfˈɛsɚ,professor.opus,102019,,,,,True,102
pracovitý,hard-working,hˈɑːɹdwˈɜːkɪŋ,hardworking.opus,102020,,,,,True,102
původ,origin,ˈɔːɹɪdʒˌɪn,origin.opus,102021,,,,,True,102
skrytý,hidden,hˈɪdən,hidden.opus,102022,,,,,True,102
skórovat,score,skˈɔːɹ,score.opus,102023,,,,,True,102
helma,helmet,hˈɛlmɪt,helmet.opus,102024,,,,,True,102
prohlásit,proclaim,pɹəklˈeɪm,proclaim.opus,102025,,,,,True,102
ohřívač,heater,hˈiːɾɚ,heater.opus,102026,,,,,True,102
zájmeno,pronoun,pɹˈoʊnaʊn,pronoun.opus,102027,,,,,True,102
kyslík,oxygen,ˈɑːksɪdʒən,oxygen.opus,102028,,,,,True,102
svatý,holy,hˈoʊli,holy.opus,102029,,,,,True,102
scénický,scenic,sˈiːnɪk,scenic.opus,102030,,,,,True,102
správně,properly,pɹˈɑːpɚli,properly.opus,102031,,,,,True,102
proces,process,pɹˈɑːsɛs,process.opus,102032,,,,,True,102
atmosféra,atmosphere,ˈætməsfˌɪɹ,atmosphere.opus,102033,,,,,True,102
ohromující,overwhelming,ˌoʊvɚwˈɛlmɪŋ,overwhelming.opus,102034,,,,,True,102
pádlo,paddle,pˈædəl,paddle.opus,102035,,,,,True,102
nebezpečí,hazard,hˈæzɚd,hazard.opus,102036,,,,,True,102
najmout,hire,hˈaɪɚ,hire.opus,102037,,,,,True,102
vynikající,outstanding,aʊtstˈændɪŋ,outstanding.opus,102038,,,,,True,102
stádo,herd,hˈɜːd,herd.opus,102039,,,,,True,102
rozptyl,scatter,skˈæɾɚ,scatter.opus,102040,,,,,True,102
děsivý,scary,skˈɛɹi,scary.opus,102041,,,,,True,102
bledý,pale,pˈeɪl,pale.opus,102042,,,,,True,102
vnější,outer,ˈaʊɾɚ,outer.opus,102043,,,,,True,102
dlaň,palm,pˈɑːm,palm.opus,102044,,,,,True,102
nadějný,hopeful,hˈoʊpfəl,hopeful.opus,102045,,,,,True,102
dosáhnout,attain,ɐtˈeɪn,attain.opus,102046,,,,,True,102
pravděpodobnost,probability,pɹˌɑːbəbˈɪlᵻɾi,probability.opus,102047,,,,,True,102
