czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
talíř,plate,plˈeɪt,plate.opus,100000,,,,,True,100
moc,might,mˈaɪt,might.opus,100001,,,,,True,100
vyslovit,pronounce,pɹənˈaʊns,pronounce.opus,100002,,,,,True,100
soucit,pity,pˈɪɾi,pity.opus,100003,,,,,True,100
atraktivní,attractive,ɐtɹˈæktɪv,attractive.opus,100004,,,,,True,100
spravedlivý,fair,fˈɛɹ,fair.opus,100005,,,,,True,100
polední,midday,mˌɪddˈeɪ,midday.opus,100006,,,,,True,100
výslovnost,pronunciation,pɹənˌʌnsɪˈeɪʃən,pronunciation.opus,100007,,,,,True,100
bohužel,unfortunately,ʌnfˈɔːɹtʃənətli,unfortunately.opus,100008,,,,,True,100
pilot,pilot,pˈaɪlət,pilot.opus,100009,,,,,True,100
progresivní,progressive,pɹəɡɹˈɛsɪv,progressive.opus,100010,,,,,True,100
silný,powerful,pˈaʊɚfəl,powerful.opus,100011,,,,,True,100
vojenský,military,mˈɪlətˌɛɹi,military.opus,100012,,,,,True,100
plast,plastic,plˈæstɪk,plastic.opus,100013,,,,,True,100
publikovat,publish,pˈʌblɪʃ,publish.opus,100014,,,,,True,100
oficiální,official,əfˈɪʃəl,official.opus,100015,,,,,True,100
moudrost,wisdom,wˈɪzdəm,wisdom.opus,100016,,,,,True,100
moudrý,wise,wˈaɪz,wise.opus,100017,,,,,True,100
postroj,harness,hˈɑːɹnɪs,harness.opus,100018,,,,,True,100
nadávat,scold,skˈoʊld,scold.opus,100019,,,,,True,100
ráj,paradise,pˈæɹədˌaɪs,paradise.opus,100020,,,,,True,100
výrobní,productive,pɹədˈʌktɪv,productive.opus,100021,,,,,True,100
rozsah,scope,skˈoʊp,scope.opus,100022,,,,,True,100
beznadějný,hopeless,hˈoʊpləs,hopeless.opus,100023,,,,,True,100
přes noc,overnight,ˌoʊvɚnˈaɪt,overnight.opus,100024,,,,,True,100
strádání,hardship,hˈɑːɹdʃɪp,hardship.opus,100025,,,,,True,100
paralyzovat,paralyse,pˈæɹəlˌaɪz,paralyse.opus,100026,,,,,True,100
bilingvní,bilingual,baɪlˈɪŋɡwəl,bilingual.opus,100027,,,,,True,100
výtisk,print,pɹˈɪnt,print.opus,100028,,,,,True,100
organizace,organisation,ˌɔːɹɡɐnəzˈeɪʃən,organisation.opus,100029,,,,,True,100
přístav,harbour,hˈɑːɹbɚ,harbour.opus,100030,,,,,True,100
spokojenost,satisfaction,sˌæɾɪsfˈækʃən,satisfaction.opus,100031,,,,,True,100
satelit,satellite,sˈæɾəlˌaɪt,satellite.opus,100032,,,,,True,100
přešťastný,overjoyed,ˌoʊvɚdʒˈɔɪd,overjoyed.opus,100033,,,,,True,100
profese,profession,pɹəfˈɛʃən,profession.opus,100034,,,,,True,100
poklop,hatch,hˈætʃ,hatch.opus,100035,,,,,True,100
spokojený,satisfied,sˈæɾɪsfˌaɪd,satisfied.opus,100036,,,,,True,100
bez domova,homeless,hˈoʊmləs,homeless.opus,100037,,,,,True,100
srdceryvný,hearted,hˈɑːɹɾᵻd,hearted.opus,100038,,,,,True,100
učenec,scholar,skˈɑːlɚ,scholar.opus,100039,,,,,True,100
stipendium,scholarship,skˈɑːlɚʃˌɪp,scholarship.opus,100040,,,,,True,100
infarkt,heart attack,hˈɑːɹt ɐtˈæk,heart_attack.opus,100041,,,,,True,100
životopis,biography,baɪˈɑːɡɹəfi,biography.opus,100042,,,,,True,100
sluch,hearing,hˈɪɹɪŋ,hearing.opus,100043,,,,,True,100
příloha,attachment,ɐtˈætʃmənt,attachment.opus,100044,,,,,True,100
psanec,outlaw,ˈaʊtlɔː,outlaw.opus,100045,,,,,True,100
podšálek,saucer,sˈɔːsɚ,saucer.opus,100046,,,,,True,100
balení,packing,pˈækɪŋ,packing.opus,100047,,,,,True,100
