czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
hrozný,horrible,hˈɔːɹɪbəl,horrible.opus,102000,,,,,True,102
organické,organic,ɔːɹɡˈænɪk,organic.opus,102001,,,,,True,102
princip,principle,pɹˈɪnsɪpəl,principle.opus,102002,,,,,True,102
hořké,bitter,bˈɪɾɚ,bitter.opus,102003,,,,,True,102
orgán,organ,ˈɔːɹɡən,organ.opus,102004,,,,,True,102
připojit,attach,ɐtˈætʃ,attach.opus,102005,,,,,True,102
rodičovský,parental,pɚɹˈɛntəl,parental.opus,102006,,,,,True,102
obyčejný,ordinary,ˈɔːɹdɪnˌɛɹi,ordinary.opus,102007,,,,,True,102
vyděsit,scare,skˈɛɹ,scare.opus,102008,,,,,True,102
vyděšený,scared,skˈɛɹd,scared.opus,102009,,,,,True,102
pověsit,hang,hˈæŋ,hang.opus,102010,,,,,True,102
závěsný,hanging,hˈæŋɪŋ,hanging.opus,102011,,,,,True,102
řád,order,ˈɔːɹdɚ,order.opus,102012,,,,,True,102
spořádaný,orderly,ˈɔːɹdɚli,orderly.opus,102013,,,,,True,102
vysoce,highly,hˈaɪli,highly.opus,102014,,,,,True,102
překonat,overcome,ˌoʊvɚkˈʌm,overcome.opus,102015,,,,,True,102
vyzdvihnout,highlight,hˈaɪlaɪt,highlight.opus,102016,,,,,True,102
pokrok,progress,pɹˈɑːɡɹɛs,progress.opus,102017,,,,,True,102
šikovný,handy,hˈændi,handy.opus,102018,,,,,True,102
parkoviště,parking,pˈɑːɹkɪŋ,parking.opus,102019,,,,,True,102
skus,bite,bˈaɪt,bite.opus,102020,,,,,True,102
naprogramovat,programme,pɹˈoʊɡɹæm,programme.opus,102021,,,,,True,102
organismus,organism,ˈɔːɹɡənˌɪzəm,organism.opus,102022,,,,,True,102
děsit,horrify,hˈɔːɹɪfˌaɪ,horrify.opus,102023,,,,,True,102
