czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
talíř,plate,plˈeɪt,plate.opus,100000,,,,,True,100
moc,might,mˈaɪt,might.opus,100001,,,,,True,100
vyslovit,pronounce,pɹənˈaʊns,pronounce.opus,100002,,,,,True,100
soucit,pity,pˈɪɾi,pity.opus,100003,,,,,True,100
atraktivní,attractive,ɐtɹˈæktɪv,attractive.opus,100004,,,,,True,100
spravedlivý,fair,fˈɛɹ,fair.opus,100005,,,,,True,100
polední,midday,mˌɪddˈeɪ,midday.opus,100006,,,,,True,100
výslovnost,pronunciation,pɹənˌʌnsɪˈeɪʃən,pronunciation.opus,100007,,,,,True,100
bohužel,unfortunately,ʌnfˈɔːɹtʃənətli,unfortunately.opus,100008,,,,,True,100
pilot,pilot,pˈaɪlət,pilot.opus,100009,,,,,True,100
progresivní,progressive,pɹəɡɹˈɛsɪv,progressive.opus,100010,,,,,True,100
silný,powerful,pˈaʊɚfəl,powerful.opus,100011,,,,,True,100
vojenský,military,mˈɪlətˌɛɹi,military.opus,100012,,,,,True,100
plast,plastic,plˈæstɪk,plastic.opus,100013,,,,,True,100
publikovat,publish,pˈʌblɪʃ,publish.opus,100014,,,,,True,100
oficiální,official,əfˈɪʃəl,official.opus,100015,,,,,True,100
moudrost,wisdom,wˈɪzdəm,wisdom.opus,100016,,,,,True,100
moudrý,wise,wˈaɪz,wise.opus,100017,,,,,True,100
postroj,harness,hˈɑːɹnɪs,harness.opus,100018,,,,,True,100
nadávat,scold,skˈoʊld,scold.opus,100019,,,,,True,100
ráj,paradise,pˈæɹədˌaɪs,paradise.opus,100020,,,,,True,100
výrobní,productive,pɹədˈʌktɪv,productive.opus,100021,,,,,True,100
rozsah,scope,skˈoʊp,scope.opus,100022,,,,,True,100
beznadějný,hopeless,hˈoʊpləs,hopeless.opus,100023,,,,,True,100
přes noc,overnight,ˌoʊvɚnˈaɪt,overnight.opus,100024,,,,,True,100
strádání,hardship,hˈɑːɹdʃɪp,hardship.opus,100025,,,,,True,100
paralyzovat,paralyse,pˈæɹəlˌaɪz,paralyse.opus,100026,,,,,True,100
bilingvní,bilingual,baɪlˈɪŋɡwəl,bilingual.opus,100027,,,,,True,100
výtisk,print,pɹˈɪnt,print.opus,100028,,,,,True,100
organizace,organisation,ˌɔːɹɡɐnəzˈeɪʃən,organisation.opus,100029,,,,,True,100
přístav,harbour,hˈɑːɹbɚ,harbour.opus,100030,,,,,True,100
spokojenost,satisfaction,sˌæɾɪsfˈækʃən,satisfaction.opus,100031,,,,,True,100
satelit,satellite,sˈæɾəlˌaɪt,satellite.opus,100032,,,,,True,100
přešťastný,overjoyed,ˌoʊvɚdʒˈɔɪd,overjoyed.opus,100033,,,,,True,100
profese,profession,pɹəfˈɛʃən,profession.opus,100034,,,,,True,100
poklop,hatch,hˈætʃ,hatch.opus,100035,,,,,True,100
spokojený,satisfied,sˈæɾɪsfˌaɪd,satisfied.opus,100036,,,,,True,100
bez domova,homeless,hˈoʊmləs,homeless.opus,100037,,,,,True,100
srdceryvný,hearted,hˈɑːɹɾᵻd,hearted.opus,100038,,,,,True,100
učenec,scholar,skˈɑːlɚ,scholar.opus,100039,,,,,True,100
stipendium,scholarship,skˈɑːlɚʃˌɪp,scholarship.opus,100040,,,,,True,100
infarkt,heart attack,hˈɑːɹt ɐtˈæk,heart_attack.opus,100041,,,,,True,100
životopis,biography,baɪˈɑːɡɹəfi,biography.opus,100042,,,,,True,100
sluch,hearing,hˈɪɹɪŋ,hearing.opus,100043,,,,,True,100
příloha,attachment,ɐtˈætʃmənt,attachment.opus,100044,,,,,True,100
psanec,outlaw,ˈaʊtlɔː,outlaw.opus,100045,,,,,True,100
podšálek,saucer,sˈɔːsɚ,saucer.opus,100046,,,,,True,100
balení,packing,pˈækɪŋ,packing.opus,100047,,,,,True,100
astronomie,astronomy,ɐstɹˈɑːnəmi,astronomy.opus,101000,,,,,True,101
astronom,astronomer,ɐstɹˈɑːnəmɚ,astronomer.opus,101001,,,,,True,101
vězeň,prisoner,pɹˈɪzənɚ,prisoner.opus,101002,,,,,True,101
biskup,bishop,bˈɪʃəp,bishop.opus,101003,,,,,True,101
převážit,outweigh,aʊtwˈeɪ,outweigh.opus,101004,,,,,True,101
zbrklý,hasty,hˈeɪsti,hasty.opus,101005,,,,,True,101
váhat,hesitate,hˈɛzᵻtˌeɪt,hesitate.opus,101006,,,,,True,101
roh,horn,hˈɔːɹn,horn.opus,101007,,,,,True,101
horizont,horizon,hɚɹˈaɪzən,horizon.opus,101008,,,,,True,101
soukromí,privacy,pɹˈaɪvəsi,privacy.opus,101009,,,,,True,101
navrhnout,propose,pɹəpˈoʊz,propose.opus,101010,,,,,True,101
papoušek,parrot,pˈæɹət,parrot.opus,101011,,,,,True,101
přemoci,overwhelm,ˌoʊvɚwˈɛlm,overwhelm.opus,101012,,,,,True,101
návrh,proposal,pɹəpˈoʊzəl,proposal.opus,101013,,,,,True,101
padák,parachute,pˈæɹəʃˌuːt,parachute.opus,101014,,,,,True,101
zakázat,prohibit,pɹəhˈɪbɪt,prohibit.opus,101015,,,,,True,101
zákaz,prohibition,pɹəhɪbˈɪʃən,prohibition.opus,101016,,,,,True,101
sázka,bet,bˈɛt,bet.opus,101017,,,,,True,101
hrozný,horrible,hˈɔːɹɪbəl,horrible.opus,101018,,,,,True,101
organické,organic,ɔːɹɡˈænɪk,organic.opus,101019,,,,,True,101
promiňte,pardon,pˈɑːɹdən,pardon.opus,101020,,,,,True,101
princip,principle,pɹˈɪnsɪpəl,principle.opus,101021,,,,,True,101
hořké,bitter,bˈɪɾɚ,bitter.opus,101022,,,,,True,101
orgán,organ,ˈɔːɹɡən,organ.opus,101023,,,,,True,101
atomový,atomic,ɐtˈɑːmɪk,atomic.opus,101024,,,,,True,101
obrys,outline,ˈaʊtlaɪn,outline.opus,101025,,,,,True,101
pokračovat,proceed,pɹəsˈiːd,proceed.opus,101026,,,,,True,101
biologie,biology,baɪˈɑːlədʒi,biology.opus,101027,,,,,True,101
neaktuální,out-of-date,ˌaʊɾəvdˈeɪt,outofdate.opus,101028,,,,,True,101
povýšit,promote,pɹəmˈoʊt,promote.opus,101029,,,,,True,101
povýšení,promotion,pɹəmˈoʊʃən,promotion.opus,101030,,,,,True,101
bezmocný,helpless,hˈɛlpləs,helpless.opus,101031,,,,,True,101
čestně,honestly,ˈɑːnɪstli,honestly.opus,101032,,,,,True,101
výrobce,producer,pɹədˈuːsɚ,producer.opus,101033,,,,,True,101
poctivost,honesty,ˈɑːnɪsti,honesty.opus,101034,,,,,True,101
prokrastinace,procrastination,pɹoʊkɹˌæstᵻnˈeɪʃən,procrastination.opus,101035,,,,,True,101
vlastnictví,property,pɹˈɑːpɚɾi,property.opus,101036,,,,,True,101
vydatný,hearty,hˈɑːɹɾi,hearty.opus,101037,,,,,True,101
balík,package,pˈækɪdʒ,package.opus,101038,,,,,True,101
biochemie,biochemistry,bˌaɪoʊkˈɛmɪstɹi,biochemistry.opus,101039,,,,,True,101
stejně,anyhow,ˈɛnɪhˌaʊ,anyhow.opus,101040,,,,,True,101
nebe,heaven,hˈɛvən,heaven.opus,101041,,,,,True,101
nebesky,heavenly,hˈɛvənli,heavenly.opus,101042,,,,,True,101
pata,heel,hˈiːl,heel.opus,101043,,,,,True,101
výška,height,hˈaɪt,height.opus,101044,,,,,True,101
venkovní,outdoor,aʊtdˈɔːɹ,outdoor.opus,101045,,,,,True,101
venku,outdoors,aʊtdˈɔːɹz,outdoors.opus,101046,,,,,True,101
tempo,pace,pˈeɪs,pace.opus,101047,,,,,True,101
připojit,attach,ɐtˈætʃ,attach.opus,102000,,,,,True,102
rodičovský,parental,pɚɹˈɛntəl,parental.opus,102001,,,,,True,102
obyčejný,ordinary,ˈɔːɹdɪnˌɛɹi,ordinary.opus,102002,,,,,True,102
vyděšený,scared,skˈɛɹd,scared.opus,102003,,,,,True,102
vyděsit,scare,skˈɛɹ,scare.opus,102004,,,,,True,102
pověsit,hang,hˈæŋ,hang.opus,102005,,,,,True,102
závěsný,hanging,hˈæŋɪŋ,hanging.opus,102006,,,,,True,102
řád,order,ˈɔːɹdɚ,order.opus,102007,,,,,True,102
spořádaný,orderly,ˈɔːɹdɚli,orderly.opus,102008,,,,,True,102
vysoce,highly,hˈaɪli,highly.opus,102009,,,,,True,102
překonat,overcome,ˌoʊvɚkˈʌm,overcome.opus,102010,,,,,True,102
vyzdvihnout,highlight,hˈaɪlaɪt,highlight.opus,102011,,,,,True,102
pokrok,progress,pɹˈɑːɡɹɛs,progress.opus,102012,,,,,True,102
šikovný,handy,hˈændi,handy.opus,102013,,,,,True,102
parkoviště,parking,pˈɑːɹkɪŋ,parking.opus,102014,,,,,True,102
skus,bite,bˈaɪt,bite.opus,102015,,,,,True,102
naprogramovat,programme,pɹˈoʊɡɹæm,programme.opus,102016,,,,,True,102
organismus,organism,ˈɔːɹɡənˌɪzəm,organism.opus,102017,,,,,True,102
děsit,horrify,hˈɔːɹɪfˌaɪ,horrify.opus,102018,,,,,True,102
profesor,professor,pɹəfˈɛsɚ,professor.opus,102019,,,,,True,102
pracovitý,hard-working,hˈɑːɹdwˈɜːkɪŋ,hardworking.opus,102020,,,,,True,102
původ,origin,ˈɔːɹɪdʒˌɪn,origin.opus,102021,,,,,True,102
skrytý,hidden,hˈɪdən,hidden.opus,102022,,,,,True,102
skórovat,score,skˈɔːɹ,score.opus,102023,,,,,True,102
helma,helmet,hˈɛlmɪt,helmet.opus,102024,,,,,True,102
prohlásit,proclaim,pɹəklˈeɪm,proclaim.opus,102025,,,,,True,102
ohřívač,heater,hˈiːɾɚ,heater.opus,102026,,,,,True,102
zájmeno,pronoun,pɹˈoʊnaʊn,pronoun.opus,102027,,,,,True,102
kyslík,oxygen,ˈɑːksɪdʒən,oxygen.opus,102028,,,,,True,102
svatý,holy,hˈoʊli,holy.opus,102029,,,,,True,102
scénický,scenic,sˈiːnɪk,scenic.opus,102030,,,,,True,102
správně,properly,pɹˈɑːpɚli,properly.opus,102031,,,,,True,102
proces,process,pɹˈɑːsɛs,process.opus,102032,,,,,True,102
atmosféra,atmosphere,ˈætməsfˌɪɹ,atmosphere.opus,102033,,,,,True,102
ohromující,overwhelming,ˌoʊvɚwˈɛlmɪŋ,overwhelming.opus,102034,,,,,True,102
pádlo,paddle,pˈædəl,paddle.opus,102035,,,,,True,102
nebezpečí,hazard,hˈæzɚd,hazard.opus,102036,,,,,True,102
najmout,hire,hˈaɪɚ,hire.opus,102037,,,,,True,102
vynikající,outstanding,aʊtstˈændɪŋ,outstanding.opus,102038,,,,,True,102
stádo,herd,hˈɜːd,herd.opus,102039,,,,,True,102
rozptyl,scatter,skˈæɾɚ,scatter.opus,102040,,,,,True,102
děsivý,scary,skˈɛɹi,scary.opus,102041,,,,,True,102
bledý,pale,pˈeɪl,pale.opus,102042,,,,,True,102
vnější,outer,ˈaʊɾɚ,outer.opus,102043,,,,,True,102
dlaň,palm,pˈɑːm,palm.opus,102044,,,,,True,102
nadějný,hopeful,hˈoʊpfəl,hopeful.opus,102045,,,,,True,102
dosáhnout,attain,ɐtˈeɪn,attain.opus,102046,,,,,True,102
pravděpodobnost,probability,pɹˌɑːbəbˈɪlᵻɾi,probability.opus,102047,,,,,True,102
strašit,haunt,hˈɔːnt,haunt.opus,103000,,,,,True,103
doufejme,hopefully,hˈoʊpfəli,hopefully.opus,103001,,,,,True,103
nenávist,hatred,hˈeɪtɹɪd,hatred.opus,103002,,,,,True,103
kyčle,hip,hˈɪp,hip.opus,103003,,,,,True,103
cena,prize,pɹˈaɪz,prize.opus,103004,,,,,True,103
jinak,otherwise,ˈʌðɚwˌaɪz,otherwise.opus,103005,,,,,True,103
prominentní,prominent,pɹˈɑːmɪnənt,prominent.opus,103006,,,,,True,103
léčit,heal,hˈiːl,heal.opus,103007,,,,,True,103
léčení,healing,hˈiːlɪŋ,healing.opus,103008,,,,,True,103
líbánky,honeymoon,hˈʌnɪmˌuːn,honeymoon.opus,103009,,,,,True,103
Atlantik,Atlantic,ɐtlˈæntɪk,atlantic.opus,103010,,,,,True,103
dlužit,owe,ˈoʊ,owe.opus,103011,,,,,True,103
slibovat,promise,pɹˈɑːmɪs,promise.opus,103012,,,,,True,103
spolužák,schoolmate,skˈuːlmeɪt,schoolmate.opus,103013,,,,,True,103
historický,historical,hɪstˈɔːɹɪkəl,historical.opus,103014,,,,,True,103
pánev,saucepan,sˈɔːspən,saucepan.opus,103015,,,,,True,103
bolestivé,painful,pˈeɪnfəl,painful.opus,103016,,,,,True,103
titulek,headline,hˈɛdlaɪn,headline.opus,103017,,,,,True,103
atletický,athletic,æθlˈɛɾɪk,athletic.opus,103018,,,,,True,103
přepracování,overwork,ˌoʊvɚwˈɜːk,overwork.opus,103019,,,,,True,103
historický,historic,hɪstˈɔːɹɪk,historic.opus,103020,,,,,True,103
poměr,proportion,pɹəpˈɔːɹʃən,proportion.opus,103021,,,,,True,103
odpadkový koš,bin,bˈɪn,bin.opus,103022,,,,,True,103
historik,historian,hɪstˈɔːɹiən,historian.opus,103023,,,,,True,103
učitel,schoolteacher,skˈuːltiːtʃɚ,schoolteacher.opus,103024,,,,,True,103
sken,scan,skˈæn,scan.opus,103025,,,,,True,103
účtovat,bill,bˈɪl,bill.opus,103026,,,,,True,103
předškolní,preschool,pɹˈiːskuːl,preschool.opus,103027,,,,,True,103
škrábnutí,scratch,skɹˈætʃ,scratch.opus,103028,,,,,True,103
obvykle,generally,dʒˈɛnɚɹəli,generally.opus,103029,,,,,True,103
generovat,generate,dʒˈɛnɚɹˌeɪt,generate.opus,103030,,,,,True,103
zasedání,session,sˈɛʃən,session.opus,103031,,,,,True,103
štědrý,generous,dʒˈɛnɚɹəs,generous.opus,103032,,,,,True,103
prostý,plain,plˈeɪn,plain.opus,103033,,,,,True,103
sloužit,service,sˈɜːvɪs,service.opus,103034,,,,,True,103
genetický,genetic,dʒɪnˈɛɾɪk,genetic.opus,103035,,,,,True,103
genetika,genetics,dʒɪnˈɛɾɪks,genetics.opus,103036,,,,,True,103
geneticky,genetically,dʒɪnˈɛɾɪkli,genetically.opus,103037,,,,,True,103
umístit,place,plˈeɪs,place.opus,103038,,,,,True,103
stranou,aside,ɐsˈaɪd,aside.opus,103039,,,,,True,103
server,server,sˈɜːvɚ,server.opus,103040,,,,,True,103
