czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
potěšit,please,plˈiːz,please.opus,106000,,,,,True,106
získat,gain,ɡˈeɪn,gain.opus,106001,,,,,True,106
žluč,gall,ɡˈɔːl,gall.opus,106002,,,,,True,106
umělecký,artistic,ɑːɹtˈɪstɪk,artistic.opus,106003,,,,,True,106
hrnec,pot,pˈɑːt,pot.opus,106004,,,,,True,106
zástrčka,plug,plˈʌɡ,plug.opus,106005,,,,,True,106
listonoš,postman,pˈoʊstmən,postman.opus,106006,,,,,True,106
jed,poison,pˈɔɪzən,poison.opus,106007,,,,,True,106
pánev,frying pan,fɹˈaɪɪŋ pˈæn,frying_pan.opus,106008,,,,,True,106
palivo,fuel,fjˈuːəl,fuel.opus,106009,,,,,True,106
stínit,shadow,ʃˈædoʊ,shadow.opus,106010,,,,,True,106
stínový,shadowy,ʃˈædoʊi,shadowy.opus,106011,,,,,True,106
tečka,full stop,fˈʊl stˈɑːp,full_stop.opus,106012,,,,,True,106
na plný úvazek,full-time,fˈʊltˈaɪm,fulltime.opus,106013,,,,,True,106
galon,gallon,ɡˈælən,gallon.opus,106014,,,,,True,106
poezie,poetry,pˈoʊɪtɹi,poetry.opus,106015,,,,,True,106
funkce,function,fˈʌŋkʃən,function.opus,106016,,,,,True,106
kapesné,pocket money,pˈɑːkɪt mˈʌni,pocket_money.opus,106017,,,,,True,106
fond,fund,fˈʌnd,fund.opus,106018,,,,,True,106
financovat,fund,fˈʌnd,fund.opus,106019,,,,,True,106
pohřeb,funeral,fjˈuːnɚɹəl,funeral.opus,106020,,,,,True,106
pohlednice,postcard,pˈoʊstkɑːɹd,postcard.opus,106021,,,,,True,106
srst,fur,fˈɜː,fur.opus,106022,,,,,True,106
básník,poet,pˈoʊɪt,poet.opus,106023,,,,,True,106
rukopis,handwriting,hˈændɹaɪɾɪŋ,handwriting.opus,106024,,,,,True,106
fráze,phrase,fɹˈeɪz,phrase.opus,106025,,,,,True,106
slavný,glorious,ɡlˈɔːɹiəs,glorious.opus,106026,,,,,True,106
růst,growth,ɡɹˈoʊθ,growth.opus,106027,,,,,True,106
záruka,guarantee,ɡˌæɹəntˈiː,guarantee.opus,106028,,,,,True,106
arašíd,peanut,pˈiːnʌt,peanut.opus,106029,,,,,True,106
stlačit,press,pɹˈɛs,press.opus,106030,,,,,True,106
tisk,press,pɹˈɛs,press.opus,106031,,,,,True,106
vyhledávat,search,sˈɜːtʃ,search.opus,106032,,,,,True,106
vedení,guidance,ɡˈaɪdəns,guidance.opus,106033,,,,,True,106
asociate,associate,ɐsˈoʊsɪˌeɪt,associate.opus,106034,,,,,True,106
převzít,assume,ɐsˈuːm,assume.opus,106035,,,,,True,106
pozastavit,pause,pˈɔːz,pause.opus,106036,,,,,True,106
vina,guilt,ɡˈɪlt,guilt.opus,106037,,,,,True,106
mořská voda,seawater,sˈiːwɔːɾɚ,seawater.opus,106038,,,,,True,106
vinen,guilty,ɡˈɪlti,guilty.opus,106039,,,,,True,106
mořské řasy,seaweed,sˈiːwiːd,seaweed.opus,106040,,,,,True,106
seskupení,grouping,ɡɹˈuːpɪŋ,grouping.opus,106041,,,,,True,106
tajně,secretly,sˈiːkɹᵻtli,secretly.opus,106042,,,,,True,106
prezentace,presentation,pɹˌɛzəntˈeɪʃən,presentation.opus,106043,,,,,True,106
zachovat,preserve,pɹɪzˈɜːv,preserve.opus,106044,,,,,True,106
zachování,preservation,pɹˌɛzɚvˈeɪʃən,preservation.opus,106045,,,,,True,106
zvláštní,peculiar,pɪkjˈuːlɪɹ,peculiar.opus,106046,,,,,True,106
antikvární,second-hand,sˈɛkəndhˈænd,secondhand.opus,106047,,,,,True,106
