czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
slibovat,promise,pɹˈɑːmɪs,promise.opus,107000,,,,,True,107
spolužák,schoolmate,skˈuːlmeɪt,schoolmate.opus,107001,,,,,True,107
historický,historical,hɪstˈɔːɹɪkəl,historical.opus,107002,,,,,True,107
dlužno,owing,ˈoʊɪŋ,owing.opus,107003,,,,,True,107
pánev,saucepan,sˈɔːspən,saucepan.opus,107004,,,,,True,107
bolestivé,painful,pˈeɪnfəl,painful.opus,107005,,,,,True,107
titulek,headline,hˈɛdlaɪn,headline.opus,107006,,,,,True,107
atletický,athletic,æθlˈɛɾɪk,athletic.opus,107007,,,,,True,107
přepracování,overwork,ˌoʊvɚwˈɜːk,overwork.opus,107008,,,,,True,107
historický,historic,hɪstˈɔːɹɪk,historic.opus,107009,,,,,True,107
poměr,proportion,pɹəpˈɔːɹʃən,proportion.opus,107010,,,,,True,107
zásobník,bin,bˈɪn,bin.opus,107011,,,,,True,107
historik,historian,hɪstˈɔːɹiən,historian.opus,107012,,,,,True,107
učitel,schoolteacher,skˈuːltiːtʃɚ,schoolteacher.opus,107013,,,,,True,107
sken,scan,skˈæn,scan.opus,107014,,,,,True,107
účtovat,bill,bˈɪl,bill.opus,107015,,,,,True,107
předškolní,preschool,pɹˈiːskuːl,preschool.opus,107016,,,,,True,107
škrábnutí,scratch,skɹˈætʃ,scratch.opus,107017,,,,,True,107
obvykle,generally,dʒˈɛnɚɹəli,generally.opus,107018,,,,,True,107
generovat,generate,dʒˈɛnɚɹˌeɪt,generate.opus,107019,,,,,True,107
zasedání,session,sˈɛʃən,session.opus,107020,,,,,True,107
štědrý,generous,dʒˈɛnɚɹəs,generous.opus,107021,,,,,True,107
prostý,plain,plˈeɪn,plain.opus,107022,,,,,True,107
sloužit,service,sˈɜːvɪs,service.opus,107023,,,,,True,107
