czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
zdřímnutí,nap,nˈæp,nap.opus,121000,,,,,True,121
trapné,awkward,ˈɔːkwɚd,awkward.opus,121001,,,,,True,121
rasový,racial,ɹˈeɪʃəl,racial.opus,121002,,,,,True,121
přirozeně,naturally,nˈætʃɚɹəli,naturally.opus,121003,,,,,True,121
nektar,nectar,nˈɛktɚ,nectar.opus,121004,,,,,True,121
náhrdelník,necklace,nˈɛkləs,necklace.opus,121005,,,,,True,121
děsivý,awesome,ˈɔːsʌm,awesome.opus,121006,,,,,True,121
slonovina,ivory,ˈaɪvɚɹi,ivory.opus,121007,,,,,True,121
jménem,behalf,bᵻhˈæf,behalf.opus,121008,,,,,True,121
nefrit,jade,dʒˈeɪd,jade.opus,121009,,,,,True,121
kriminál,gaol,dʒˈeɪl,gaol.opus,121010,,,,,True,121
odpovědný,responsible,ɹᵻspˈɑːnsᵻbəl,responsible.opus,121011,,,,,True,121
znovusjednocení,reunification,ɹˌiːjˌuːnɪfɪkˈeɪʃən,reunification.opus,121012,,,,,True,121
sklenice,jar,dʒˈɑːɹ,jar.opus,121013,,,,,True,121
poblíž,nearby,nɪɹbˈaɪ,nearby.opus,121014,,,,,True,121
jazz,jazz,dʒˈæz,jazz.opus,121015,,,,,True,121
žárlivý,jealous,dʒˈɛləs,jealous.opus,121016,,,,,True,121
námořnická modř,navy blue,nˈeɪvi blˈuː,navy_blue.opus,121017,,,,,True,121
reagovat,respond,ɹᵻspˈɑːnd,respond.opus,121018,,,,,True,121
závodit,race,ɹˈeɪs,race.opus,121019,,,,,True,121
závod,race,ɹˈeɪs,race.opus,121020,,,,,True,121
odpovědnost,responsibility,ɹᵻspˌɑːnsəbˈɪlᵻɾi,responsibility.opus,121021,,,,,True,121
vědom,aware,ɐwˈɛɹ,aware.opus,121022,,,,,True,121
sjednotit,unify,jˈuːnɪfˌaɪ,unify.opus,121023,,,,,True,121
znovu sjednotit,reunify,ɹˌiːjˈuːnɪfˌaɪ,reunify.opus,121024,,,,,True,121
novorozený,newborn,nˈuːbɔːɹn,newborn.opus,121025,,,,,True,121
směšný,ridiculous,ɹɪdˈɪkjʊləs,ridiculous.opus,121026,,,,,True,121
inovovat,innovate,ˈɪnəvˌeɪt,innovate.opus,121027,,,,,True,121
zlepšovatel,innovator,ˈɪnəvˌeɪɾɚ,innovator.opus,121028,,,,,True,121
aplikace,application,ˌæplɪkˈeɪʃən,application.opus,121029,,,,,True,121
dotaz,enquiry,ɛŋkwˈaɪɚɹi,enquiry.opus,121030,,,,,True,121
šílený,insane,ɪnsˈeɪn,insane.opus,121031,,,,,True,121
kvalifikovat,qualify,kwˈɔlᵻfˌaɪ,qualify.opus,121032,,,,,True,121
kvalifikovaný,qualified,kwˈɔlᵻfˌaɪd,qualified.opus,121033,,,,,True,121
vepsat,inscribe,ɪnskɹˈaɪb,inscribe.opus,121034,,,,,True,121
nápis,inscription,ɪnskɹˈɪpʃən,inscription.opus,121035,,,,,True,121
luštit,riddle,ɹˈɪdəl,riddle.opus,121036,,,,,True,121
hlučně,noisily,nˈɔɪzili,noisily.opus,121037,,,,,True,121
kvalitní,quality,kwˈɔlᵻɾi,quality.opus,121038,,,,,True,121
vhled,insight,ˈɪnsaɪt,insight.opus,121039,,,,,True,121
trvat,insist,ɪnsˈɪst,insist.opus,121040,,,,,True,121
inspekce,inspection,ɪnspˈɛkʃən,inspection.opus,121041,,,,,True,121
zbavit,rid,ɹˈɪd,rid.opus,121042,,,,,True,121
nevinný,innocent,ˈɪnəsənt,innocent.opus,121043,,,,,True,121
nejvnitřnější,innermost,ˈɪnɚmˌoʊst,innermost.opus,121044,,,,,True,121
inkoust,ink,ˈɪŋk,ink.opus,121045,,,,,True,121
zranění,injury,ˈɪndʒɚɹi,injury.opus,121046,,,,,True,121
stoupat,rise,ɹˈaɪz,rise.opus,121047,,,,,True,121
