czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
příjem,income,ˈɪŋkʌm,income.opus,117000,,,,,True,117
štěně,puppy,pˈʌpi,puppy.opus,117001,,,,,True,117
výživa,nutrition,njuːtɹˈɪʃən,nutrition.opus,117002,,,,,True,117
výživný,nutritious,njuːtɹˈɪʃəs,nutritious.opus,117003,,,,,True,117
zlepšení,improvement,ɪmpɹˈuːvmənt,improvement.opus,117004,,,,,True,117
zřejmé,obvious,ˈɑːbviəs,obvious.opus,117005,,,,,True,117
hrubě,rudely,ɹˈuːdli,rudely.opus,117006,,,,,True,117
odvolání,appeal,ɐpˈiːl,appeal.opus,117007,,,,,True,117
odpadky,rubbish,ɹˈʌbɪʃ,rubbish.opus,117008,,,,,True,117
pryž,rubber,ɹˈʌbɚ,rubber.opus,117009,,,,,True,117
vydavatel,publisher,pˈʌblɪʃɚ,publisher.opus,117010,,,,,True,117
dojít,occur,əkˈɜː,occur.opus,117011,,,,,True,117
obsadit,occupy,ˈɑːkjʊpˌaɪ,occupy.opus,117012,,,,,True,117
mše,mass,mˈæs,mass.opus,117013,,,,,True,117
rutina,routine,ɹuːtˈiːn,routine.opus,117014,,,,,True,117
impozantní,impressive,ɪmpɹˈɛsɪv,impressive.opus,117015,,,,,True,117
příležitost,occasion,əkˈeɪʒən,occasion.opus,117016,,,,,True,117
příležitostné,occasional,əkˈeɪʒənəl,occasional.opus,117017,,,,,True,117
zaokrouhlit,round,ɹˈaʊnd,round.opus,117018,,,,,True,117
nevhodné,improper,ɪmpɹˈɑːpɚ,improper.opus,117019,,,,,True,117
samozřejmě,obviously,ˈɑːbviəsli,obviously.opus,117020,,,,,True,117
nevyhovující,inconvenient,ɪŋkənvˈiːnɪənt,inconvenient.opus,117021,,,,,True,117
živina,nutrient,njˈuːtɹiənt,nutrient.opus,117022,,,,,True,117
nesprávný,incorrect,ɪŋkɚɹˈɛkt,incorrect.opus,117023,,,,,True,117
pojem,notion,nˈoʊʃən,notion.opus,117024,,,,,True,117
všimnout si,notice,nˈoʊɾɪs,notice.opus,117025,,,,,True,117
znatelný,noticeable,nˈoʊɾɪsəbəl,noticeable.opus,117026,,,,,True,117
nástěnka,noticeboard,nˈoʊɾɪsbˌɔːɹd,noticeboard.opus,117027,,,,,True,117
uvnitř,indoors,ɪndˈɔːɹz,indoors.opus,117028,,,,,True,117
autorita,authority,ɐθˈɔːɹɪɾi,authority.opus,117029,,,,,True,117
průmyslový,industrial,ɪndˈʌstɹɪəl,industrial.opus,117030,,,,,True,117
nevyhnutelný,inevitable,ɪnˈɛvᵻɾəbəl,inevitable.opus,117031,,,,,True,117
pomocný,auxiliary,ɔːksˈɪliəɹi,auxiliary.opus,117032,,,,,True,117
u silnice,roadside,ɹˈoʊdsaɪd,roadside.opus,117033,,,,,True,117
severozápadní,northwest,nɔːɹθwˈɛst,northwest.opus,117034,,,,,True,117
severozápadní,northwestern,nɔːɹθwˈɛstɚn,northwestern.opus,117035,,,,,True,117
hádanka,puzzle,pˈʌzəl,puzzle.opus,117036,,,,,True,117
infekce,infection,ɪnfˈɛkʃən,infection.opus,117037,,,,,True,117
tleskat,applaud,ɐplˈɔːd,applaud.opus,117038,,,,,True,117
robot,robot,ɹˈoʊbɑːt,robot.opus,117039,,,,,True,117
jednotlivec,individual,ˌɪndᵻvˈɪdʒuːəl,individual.opus,117040,,,,,True,117
notoricky známý,notorious,noʊtˈɔːɹiəs,notorious.opus,117041,,,,,True,117
nepřímo,indirectly,ˌɪndɚɹˈɛktli,indirectly.opus,117042,,,,,True,117
přírůstek,increase,ˈɪŋkɹiːs,increase.opus,117043,,,,,True,117
ošetřovat,nurse,nˈɜːs,nurse.opus,117044,,,,,True,117
četné,numerous,nˈuːmɚɹəs,numerous.opus,117045,,,,,True,117
stále více,increasingly,ɪŋkɹˈiːsɪŋli,increasingly.opus,117046,,,,,True,117
čistý,pure,pjˈʊɹ,pure.opus,117047,,,,,True,117
