czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
zralý,ripe,ɹˈaɪp,ripe.opus,122000,,,,,True,122
severovýchod,northeast,nˈɔːɹθiːst,northeast.opus,122001,,,,,True,122
informativní,informative,ɪnfˈɔːɹmətˌɪv,informative.opus,122002,,,,,True,122
potlesk,applause,ɐplˈɔːz,applause.opus,122003,,,,,True,122
kývnutí,nod,nˈɑːd,nod.opus,122004,,,,,True,122
přísada,ingredient,ɪŋɡɹˈiːdiənt,ingredient.opus,122005,,,,,True,122
inhalovat,inhale,ɪnhˈeɪl,inhale.opus,122006,,,,,True,122
počáteční,initial,ɪnˈɪʃəl,initial.opus,122007,,,,,True,122
zpočátku,initially,ɪnˈɪʃəli,initially.opus,122008,,,,,True,122
injekci,inject,ɪndʒˈɛkt,inject.opus,122009,,,,,True,122
ani,nor,nˈɔːɹ,nor.opus,122010,,,,,True,122
nesmysl,nonsense,nˈɑːnsəns,nonsense.opus,122011,,,,,True,122
zemětřesení,quake,kwˈeɪk,quake.opus,122012,,,,,True,122
nicméně,nonetheless,nˌʌnðəlˈɛs,nonetheless.opus,122013,,,,,True,122
obyvatel,inhabitant,ɪnhˈæbɪtənt,inhabitant.opus,122014,,,,,True,122
severní,northern,nˈɔːɹðɚn,northern.opus,122015,,,,,True,122
instalovat,instal,ɪnstˈɔːl,instal.opus,122016,,,,,True,122
milovaný,beloved,bᵻlˈʌvd,beloved.opus,122017,,,,,True,122
střední,intermediate,ˌɪntɚmˈiːdiət,intermediate.opus,122018,,,,,True,122
aritmetický,arithmetic,ɚɹˈɪθmətˌɪk,arithmetic.opus,122019,,,,,True,122
přestávka,intermission,ˌɪntɚmˈɪʃən,intermission.opus,122020,,,,,True,122
vnitřní,internal,ɪntˈɜːnəl,internal.opus,122021,,,,,True,122
mezinárodně,internationally,ˌɪntɚnˈæʃənəli,internationally.opus,122022,,,,,True,122
vedle,next door,nˈɛkst dˈɔːɹ,next_door.opus,122023,,,,,True,122
popravit,revise,ɹᵻvˈaɪz,revise.opus,122024,,,,,True,122
revize,revision,ɹᵻvˈɪʒən,revision.opus,122025,,,,,True,122
uznání,appreciation,ɐpɹˌiːʃɪˈeɪʃən,appreciation.opus,122026,,,,,True,122
přerušit,interrupt,ˈɪntɚɹˌʌpt,interrupt.opus,122027,,,,,True,122
interval,interval,ˈɪntɚvəl,interval.opus,122028,,,,,True,122
dotazovaný,interviewee,ˈɪntɚvjˌuːiː,interviewee.opus,122029,,,,,True,122
ocenit,award,ɐwˈɔːɹd,award.opus,122030,,,,,True,122
nově,newly,nˈuːli,newly.opus,122031,,,,,True,122
nováček,newcomer,nˈuːkʌmɚ,newcomer.opus,122032,,,,,True,122
zavedení,introduction,ˌɪntɹədˈʌkʃən,introduction.opus,122033,,,,,True,122
úrok,interest,ˈɪntɹɛst,interest.opus,122034,,,,,True,122
přezdívka,nickname,nˈɪkneɪm,nickname.opus,122035,,,,,True,122
interakce,interaction,ˌɪntɚɹˈækʃən,interaction.opus,122036,,,,,True,122
interagovat,interact,ˌɪntɚɹˈækt,interact.opus,122037,,,,,True,122
instance,instance,ˈɪnstəns,instance.opus,122038,,,,,True,122
množství,quantity,kwˈɔntᵻɾi,quantity.opus,122039,,,,,True,122
místo,instead of,ɪnstˈɛd ʌv,instead_of.opus,122040,,,,,True,122
ústav,institute,ˈɪnstɪtˌuːt,institute.opus,122041,,,,,True,122
k dispozici,available,ɐvˈeɪləbəl,available.opus,122042,,,,,True,122
avenue,avenue,ˈævənˌuː,avenue.opus,122043,,,,,True,122
poučit,instruct,ɪnstɹˈʌkt,instruct.opus,122044,,,,,True,122
návod,instruction,ɪnstɹˈʌkʃən,instruction.opus,122045,,,,,True,122
instruktor,instructor,ɪnstɹˈʌktɚ,instructor.opus,122046,,,,,True,122
přepsat,rewrite,ɹᵻɹˈaɪt,rewrite.opus,122047,,,,,True,122
