czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
odměna,reward,ɹᵻwˈɔːɹd,reward.opus,123000,,,,,True,123
jídelna,canteen,kæntˈiːn,canteen.opus,123001,,,,,True,123
zamýšlet,intend,ɪntˈɛnd,intend.opus,123002,,,,,True,123
intenzivní,intense,ɪntˈɛns,intense.opus,123003,,,,,True,123
intenzivní,intensive,ɪntˈɛnsɪv,intensive.opus,123004,,,,,True,123
záměr,intention,ɪntˈɛnʃən,intention.opus,123005,,,,,True,123
záměrně,intentionally,ɪntˈɛnʃənəli,intentionally.opus,123006,,,,,True,123
pojištění,insurance,ɪnʃˈʊɹɹəns,insurance.opus,123007,,,,,True,123
dojem,impression,ɪmpɹˈɛʃən,impression.opus,123008,,,,,True,123
noční život,nightlife,nˈaɪtlaɪf,nightlife.opus,123009,,,,,True,123
fragment,fragment,fɹˈæɡmənt,fragment.opus,123010,,,,,True,123
komentář,comment,kˈɑːmɛnt,comment.opus,123011,,,,,True,123
komerční,commercial,kəmˈɜːʃəl,commercial.opus,123012,,,,,True,123
zdravý rozum,common sense,kˈɑːmən sˈɛns,common_sense.opus,123013,,,,,True,123
běžně,commonly,kˈɑːmənli,commonly.opus,123014,,,,,True,123
předpokládat,suppose,səpˈoʊz,suppose.opus,123015,,,,,True,123
údajně,supposedly,səpˈoʊzɪdli,supposedly.opus,123016,,,,,True,123
společník,companion,kəmpˈæniən,companion.opus,123017,,,,,True,123
srovnání,comparison,kəmpˈæɹɪsən,comparison.opus,123018,,,,,True,123
podporovat,support,səpˈɔːɹt,support.opus,123019,,,,,True,123
podporovatel,supporter,səpˈɔːɹɾɚ,supporter.opus,123020,,,,,True,123
konkurenční,competitive,kəmpˈɛɾᵻtˌɪv,competitive.opus,123021,,,,,True,123
závodník,competitor,kəmpˈɛɾɪɾɚ,competitor.opus,123022,,,,,True,123
dokončit,complete,kəmplˈiːt,complete.opus,123023,,,,,True,123
doplněk,complement,kˈɑːmplɪmənt,complement.opus,123024,,,,,True,123
chirurg,surgeon,sˈɜːdʒən,surgeon.opus,123025,,,,,True,123
zcela,completely,kəmplˈiːtli,completely.opus,123026,,,,,True,123
chirurgie,surgery,sˈɜːdʒɚɹi,surgery.opus,123027,,,,,True,123
čárka,comma,kˈɑːmə,comma.opus,123028,,,,,True,123
přeživší,survivor,sɚvˈaɪvɚ,survivor.opus,123029,,,,,True,123
přežití,survival,sɚvˈaɪvəl,survival.opus,123030,,,,,True,123
řezník,butcher,bˈʊtʃɚ,butcher.opus,123031,,,,,True,123
kolaps,collapse,kəlˈæps,collapse.opus,123032,,,,,True,123
límec,collar,kˈɑːlɚ,collar.opus,123033,,,,,True,123
obklopit,surround,sɚɹˈaʊnd,surround.opus,123034,,,,,True,123
okolní,surrounding,sɚɹˈaʊndɪŋ,surrounding.opus,123035,,,,,True,123
překvapivě,surprisingly,sɚpɹˈaɪzɪŋli,surprisingly.opus,123036,,,,,True,123
poprsí,bust,bˈʌst,bust.opus,123037,,,,,True,123
sloupkař,columnist,kˈɑːləmnˌɪst,columnist.opus,123038,,,,,True,123
zděšení,alarm,ɐlˈɑːɹm,alarm.opus,123039,,,,,True,123
kombinovat,combine,kəmbˈaɪn,combine.opus,123040,,,,,True,123
kombinace,combination,kˌɑːmbᵻnˈeɪʃən,combination.opus,123041,,,,,True,123
komedie,comedy,kˈɑːmədi,comedy.opus,123042,,,,,True,123
komik,comedian,kəmˈiːdiən,comedian.opus,123043,,,,,True,123
kometa,comet,kˈɑːmɪt,comet.opus,123044,,,,,True,123
příkaz,command,kəmˈænd,command.opus,123045,,,,,True,123
rakev,coffin,kˈɔfɪn,coffin.opus,123046,,,,,True,123
komplex,complex,kˈɑːmplɛks,complex.opus,123047,,,,,True,123
