czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
opice,ape,ˈeɪp,ape.opus,119000,,,,,True,119
chata,hut,hˈʌt,hut.opus,119001,,,,,True,119
nelegálně,illegally,ɪlˈiːɡəli,illegally.opus,119002,,,,,True,119
nemoc,illness,ˈɪlnəs,illness.opus,119003,,,,,True,119
osvětlit,illuminate,ɪlˈuːmᵻnˌeɪt,illuminate.opus,119004,,,,,True,119
přistávací dráha,runway,ɹˈʌnweɪ,runway.opus,119005,,,,,True,119
hospoda,pub,pˈʌb,pub.opus,119006,,,,,True,119
imaginární,imaginary,ɪmˈædʒɪnˌɛɹi,imaginary.opus,119007,,,,,True,119
uprchlý,runaway,ɹˈʌnəwˌeɪ,runaway.opus,119008,,,,,True,119
napodobit,imitate,ˈɪmᵻtˌeɪt,imitate.opus,119009,,,,,True,119
omluva,apology,ɐpˈɑːlədʒi,apology.opus,119010,,,,,True,119
bezprostřední,immediate,ɪmˈiːdɪət,immediate.opus,119011,,,,,True,119
veřejnost,public,pˈʌblɪk,public.opus,119012,,,,,True,119
oficiálně,officially,əfˈɪʃəli,officially.opus,119013,,,,,True,119
přistěhovat se,immigrate,ˈɪmɪɡɹˌeɪt,immigrate.opus,119014,,,,,True,119
přistěhovalectví,immigration,ˌɪmɪɡɹˈeɪʃən,immigration.opus,119015,,,,,True,119
zdánlivý,apparent,ɐpˈæɹənt,apparent.opus,119016,,,,,True,119
hromadnou dopravou,public transport,pˈʌblɪk tɹˈænspɔːɹt,public_transport.opus,119017,,,,,True,119
mastný,oily,ˈɔɪli,oily.opus,119018,,,,,True,119
staromódní,old-fashioned,ˈoʊldfˈæʃənd,oldfashioned.opus,119019,,,,,True,119
ignorovat,ignore,ɪɡnˈɔːɹ,ignore.opus,119020,,,,,True,119
psychologický,psychological,saɪkəlˈɑːdʒɪkəl,psychological.opus,119021,,,,,True,119
bezpečnost,safety,sˈeɪfti,safety.opus,119022,,,,,True,119
bezpečně,safely,sˈeɪfli,safely.opus,119023,,,,,True,119
prospěch,benefit,bˈɛnɪfˌɪt,benefit.opus,119024,,,,,True,119
lední hokej,ice hockey,ˈaɪs hˈɑːki,ice_hockey.opus,119025,,,,,True,119
pokud,provided,pɹəvˈaɪdᵻd,provided.opus,119026,,,,,True,119
bruslení na ledě,ice skating,ˈaɪs skˈeɪɾɪŋ,ice_skating.opus,119027,,,,,True,119
záruka,safeguard,sˈeɪfɡɑːɹd,safeguard.opus,119028,,,,,True,119
přitahovat,attract,ɐtɹˈækt,attract.opus,119029,,,,,True,119
se,oneself,wʌnsˈɛlf,oneself.opus,119030,,,,,True,119
safari,safari,sɐfˈɑːɹɹi,safari.opus,119031,,,,,True,119
pod,beneath,bᵻnˈiːθ,beneath.opus,119032,,,,,True,119
smutek,sadness,sˈædnəs,sadness.opus,119033,,,,,True,119
posvátný,sacred,sˈeɪkɹɪd,sacred.opus,119034,,,,,True,119
identita,identity,aɪdˈɛntᵻɾi,identity.opus,119035,,,,,True,119
průkaz totožnosti,identity card,aɪdˈɛntᵻɾi kˈɑːɹd,identity_card.opus,119036,,,,,True,119
idiom,idiom,ˈɪdɪəm,idiom.opus,119037,,,,,True,119
modla,idol,ˈaɪdəl,idol.opus,119038,,,,,True,119
pospíchat,rush,ɹˈʌʃ,rush.opus,119039,,,,,True,119
atrakce,attraction,ɐtɹˈækʃən,attraction.opus,119040,,,,,True,119
riziko,risk,ɹˈɪsk,risk.opus,119041,,,,,True,119
severovýchodní,northeastern,nˈɔːɹθiːstɚn,northeastern.opus,119042,,,,,True,119
okolí,neighbourhood,nˈeɪbɚhˌʊd,neighbourhood.opus,119043,,,,,True,119
jednání,negotiation,nᵻɡˌoʊʃɪˈeɪʃən,negotiation.opus,119044,,,,,True,119
žehlit,iron,ˈaɪɚn,iron.opus,119045,,,,,True,119
zachovat,retain,ɹᵻtˈeɪn,retain.opus,119046,,,,,True,119
žehlení,ironing,ˈaɪɚnɪŋ,ironing.opus,119047,,,,,True,119
