czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
nástěnka,message board,mˈɛsɪdʒ bˈɔːɹd,message_board.opus,116000,,,,,True,116
kultivovat,reclaim,ɹᵻklˈeɪm,reclaim.opus,116001,,,,,True,116
nákladní auto,lorry,lˈɔɹi,lorry.opus,116002,,,,,True,116
nepořádek,mess,mˈɛs,mess.opus,116003,,,,,True,116
ztráta,loss,lˈɔs,loss.opus,116004,,,,,True,116
uznat,recognise,ɹˈɛkəɡnˌaɪz,recognise.opus,116005,,,,,True,116
odmítnout,reject,ɹᵻdʒˈɛkt,reject.opus,116006,,,,,True,116
pouhý,mere,mˈɪɹ,mere.opus,116007,,,,,True,116
pouze,merely,mˈɪɹli,merely.opus,116008,,,,,True,116
loterie,lottery,lˈɑːɾɚɹi,lottery.opus,116009,,,,,True,116
doporučit,recommend,ɹˌɛkəmˈɛnd,recommend.opus,116010,,,,,True,116
obchodník,merchant,mˈɜːtʃənt,merchant.opus,116011,,,,,True,116
reproduktor,loudspeaker,lˈaʊdspiːkɚ,loudspeaker.opus,116012,,,,,True,116
kůra,bark,bˈɑːɹk,bark.opus,116013,,,,,True,116
chaotický,messy,mˈɛsi,messy.opus,116014,,,,,True,116
vztah,relation,ɹᵻlˈeɪʃən,relation.opus,116015,,,,,True,116
mírný,mild,mˈaɪld,mild.opus,116016,,,,,True,116
středního věku,middle-aged,mˈɪdəlˈeɪdʒd,middleaged.opus,116017,,,,,True,116
játra,liver,lˈɪvɚ,liver.opus,116018,,,,,True,116
hlaveň,barrel,bˈæɹəl,barrel.opus,116019,,,,,True,116
obnovit,rebuild,ɹᵻbˈɪld,rebuild.opus,116020,,,,,True,116
příbuzný,relative,ɹˈɛlətˌɪv,relative.opus,116021,,,,,True,116
poměrný,relative,ɹˈɛlətˌɪv,relative.opus,116022,,,,,True,116
poměrně,relatively,ɹˈɛlətˌɪvli,relatively.opus,116023,,,,,True,116
odvolat,recall,ɹˈiːkɔːl,recall.opus,116024,,,,,True,116
umístění,location,loʊkˈeɪʃən,location.opus,116025,,,,,True,116
uzamknout,lock,lˈɑːk,lock.opus,116026,,,,,True,116
chata,lodge,lˈɑːdʒ,lodge.opus,116027,,,,,True,116
log,log,lˈɔɡ,log.opus,116028,,,,,True,116
logo,logo,lˈoʊɡoʊ,logo.opus,116029,,,,,True,116
lokalizovat,locate,loʊkˈeɪt,locate.opus,116030,,,,,True,116
prosperita,prosperity,pɹəspˈɛɹᵻɾi,prosperity.opus,116031,,,,,True,116
vyzařovat,radiate,ɹˈeɪdɪˌeɪt,radiate.opus,116032,,,,,True,116
záření,radiation,ɹˌeɪdɪˈeɪʃən,radiation.opus,116033,,,,,True,116
svetr,jumper,dʒˈʌmpɚ,jumper.opus,116034,,,,,True,116
shnilý,rotten,ɹˈɑːʔn̩,rotten.opus,116035,,,,,True,116
překážka,obstacle,ˈɑːbstəkəl,obstacle.opus,116036,,,,,True,116
pulovr,pullover,pˈʊloʊvɚ,pullover.opus,116037,,,,,True,116
čerpadlo,pump,pˈʌmp,pump.opus,116038,,,,,True,116
pozorovat,observe,əbzˈɜːv,observe.opus,116039,,,,,True,116
pozorování,observation,ɑːbzɚvˈeɪʃən,observation.opus,116040,,,,,True,116
objekt,object,ˈɑːbdʒɛkt,object.opus,116041,,,,,True,116
objektivní,objective,ɑːbdʒˈɛktɪv,objective.opus,116042,,,,,True,116
námitka,objection,ɑːbdʒˈɛkʃən,objection.opus,116043,,,,,True,116
potrestat,punish,pˈʌnɪʃ,punish.opus,116044,,,,,True,116
trest,punishment,pˈʌnɪʃmənt,punishment.opus,116045,,,,,True,116
incident,incident,ˈɪnsɪdənt,incident.opus,116046,,,,,True,116
včetně,including,ɪŋklˈuːdɪŋ,including.opus,116047,,,,,True,116
