czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
chemie,chemistry,kˈɛmɪstɹi,chemistry.opus,150000,,,,,True,150
příznak,symptom,sˈɪmptəm,symptom.opus,150001,,,,,True,150
milovat,cherish,tʃˈɛɹɪʃ,cherish.opus,150002,,,,,True,150
sympatie,sympathy,sˈɪmpəθi,sympathy.opus,150003,,,,,True,150
komoda,chest of drawers,tʃˈɛst ʌv dɹˈɔːɹz,chest_of_drawers.opus,150004,,,,,True,150
žvýkačka,chewing gum,tʃˈuːɪŋ ɡˈʌm,chewing_gum.opus,150005,,,,,True,150
kočár,chariot,tʃˈæɹiət,chariot.opus,150006,,,,,True,150
uklidnit,calm,kˈɑːm,calm.opus,150007,,,,,True,150
účtovat,charge,tʃˈɑːɹdʒ,charge.opus,150008,,,,,True,150
charakterizovat,characterise,kˈæɹɪktɚɹˌaɪz,characterise.opus,150009,,,,,True,150
talentovaný,talented,tˈæləntᵻd,talented.opus,150010,,,,,True,150
osobnost,celebrity,səlˈɛbɹᵻɾi,celebrity.opus,150011,,,,,True,150
buňka,cell,sˈɛl,cell.opus,150012,,,,,True,150
příběh,tale,tˈeɪl,tale.opus,150013,,,,,True,150
vzlet,take-off,tˈeɪkˈɔf,takeoff.opus,150014,,,,,True,150
s sebou,takeaway,tˈeɪkəwˌeɪ,takeaway.opus,150015,,,,,True,150
ústřední topení,central heating,sˈɛntɹəl hˈiːɾɪŋ,central_heating.opus,150016,,,,,True,150
obřad,ceremony,sˈɛɹᵻməni,ceremony.opus,150017,,,,,True,150
jistota,certainty,sˈɜːtənti,certainty.opus,150018,,,,,True,150
náročný,challenging,tʃˈæləndʒˌɪŋ,challenging.opus,150019,,,,,True,150
kanál,channel,tʃˈænəl,channel.opus,150020,,,,,True,150
chaos,chaos,kˈeɪɑːs,chaos.opus,150021,,,,,True,150
tableta,tablet,tˈæblət,tablet.opus,150022,,,,,True,150
velbloud,camel,kˈæməl,camel.opus,150023,,,,,True,150
