czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
diskriminace,discrimination,dɪskɹˌɪmᵻnˈeɪʃən,discrimination.opus,189000,,,,,True,189
nesouhlas,disagreement,dˌɪsɐɡɹˈiːmənt,disagreement.opus,189001,,,,,True,189
vzdálený,distant,dˈɪstənt,distant.opus,189002,,,,,True,189
určit,determine,dɪtˈɜːmɪn,determine.opus,189003,,,,,True,189
nemít rád,dislike,dɪslˈaɪk,dislike.opus,189004,,,,,True,189
rozdíl,distinction,dɪstˈɪŋkʃən,distinction.opus,189005,,,,,True,189
delfín,dolphin,dˈɑːlfɪn,dolphin.opus,189006,,,,,True,189
bratrství,brotherhood,bɹˈʌðɚhˌʊd,brotherhood.opus,189007,,,,,True,189
digitální,digital,dˈɪdʒɪɾəl,digital.opus,189008,,,,,True,189
rozlišovat,distinguish,dɪstˈɪŋɡwɪʃ,distinguish.opus,189009,,,,,True,189
koule,sphere,sfˈɪɹ,sphere.opus,189010,,,,,True,189
bronz,bronze,bɹˈɑːnz,bronze.opus,189011,,,,,True,189
předěl,divide,dᵻvˈaɪd,divide.opus,189012,,,,,True,189
rozmanité,diverse,daɪvˈɜːs,diverse.opus,189013,,,,,True,189
stánek,stall,stˈɔːl,stall.opus,189014,,,,,True,189
norma,standard,stˈændɚd,standard.opus,189015,,,,,True,189
zoufalství,despair,dᵻspˈɛɹ,despair.opus,189016,,,,,True,189
potápěč,diver,dˈaɪvɚ,diver.opus,189017,,,,,True,189
špenát,spinach,spˈɪnɪtʃ,spinach.opus,189018,,,,,True,189
božský,divine,dᵻvˈaɪn,divine.opus,189019,,,,,True,189
spirála,spiral,spˈaɪɚɹəl,spiral.opus,189020,,,,,True,189
potápění,diving,dˈaɪvɪŋ,diving.opus,189021,,,,,True,189
duch,spirit,spˈɪɹɪt,spirit.opus,189022,,,,,True,189
sleva,discount,dˈɪskaʊnt,discount.opus,189023,,,,,True,189
