czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
charakteristický,characteristic,kˌæɹɪktɚɹˈɪstɪk,characteristic.opus,151000,,,,,True,151
hlavní,chief,tʃˈiːf,chief.opus,151001,,,,,True,151
volající,caller,kˈɔːlɚ,caller.opus,151002,,,,,True,151
pěvecký sbor,choir,kwˈaɪɚ,choir.opus,151003,,,,,True,151
vyčistit,clear,klˈɪɹ,clear.opus,151004,,,,,True,151
bobtnat,swell,swˈɛl,swell.opus,151005,,,,,True,151
klikněte,click,klˈɪk,click.opus,151006,,,,,True,151
klima,climate,klˈaɪmət,climate.opus,151007,,,,,True,151
klinika,clinic,klˈɪnɪk,clinic.opus,151008,,,,,True,151
klip,clip,klˈɪp,clip.opus,151009,,,,,True,151
chata,cabin,kˈæbɪn,cabin.opus,151010,,,,,True,151
mikina,sweatshirt,swˈɛtʃɜːt,sweatshirt.opus,151011,,,,,True,151
zelí,cabbage,kˈæbɪdʒ,cabbage.opus,151012,,,,,True,151
úzce,closely,klˈoʊsli,closely.opus,151013,,,,,True,151
pot,sweat,swˈɛt,sweat.opus,151014,,,,,True,151
přísahat,swear,swˈɛɹ,swear.opus,151015,,,,,True,151
kupující,buyer,bˈaɪɚ,buyer.opus,151016,,,,,True,151
roj,swarm,swˈɔːɹm,swarm.opus,151017,,,,,True,151
sjíždět bez motoru,coast,kˈoʊst,coast.opus,151018,,,,,True,151
pobřežní,coastal,kˈoʊstəl,coastal.opus,151019,,,,,True,151
klec,cage,kˈeɪdʒ,cage.opus,151020,,,,,True,151
klasifikovat,classify,klˈæsᵻfˌaɪ,classify.opus,151021,,,,,True,151
plavec,swimmer,swˈɪmɚ,swimmer.opus,151022,,,,,True,151
klasický,classical,klˈæsɪkəl,classical.opus,151023,,,,,True,151
