czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
každoročně,annually,ˈænjuːəli,annually.opus,182000,,,,,True,182
plovat,float,flˈoʊt,float.opus,182001,,,,,True,182
stádo,flock,flˈɑːk,flock.opus,182002,,,,,True,182
potopa,flood,flˈʌd,flood.opus,182003,,,,,True,182
tok,flow,flˈoʊ,flow.opus,182004,,,,,True,182
téci,flow,flˈoʊ,flow.opus,182005,,,,,True,182
chuť,flavour,flˈeɪvɚ,flavour.opus,182006,,,,,True,182
chřipka,flu,flˈuː,flu.opus,182007,,,,,True,182
nepříjemnost,annoyance,ɐnˈɔɪəns,annoyance.opus,182008,,,,,True,182
první dáma,first lady,fˈɜːst lˈeɪdi,first_lady.opus,182009,,,,,True,182
finanční,financial,faɪnˈænʃəl,financial.opus,182010,,,,,True,182
nález,finding,fˈaɪndɪŋ,finding.opus,182011,,,,,True,182
jemný,fine,fˈaɪn,fine.opus,182012,,,,,True,182
krevety,shrimp,ʃɹˈɪmp,shrimp.opus,182013,,,,,True,182
nuda,boredom,bˈɔːɹdəm,boredom.opus,182014,,,,,True,182
otvor,bore,bˈɔːɹ,bore.opus,182015,,,,,True,182
oznámit,announce,ɐnˈaʊns,announce.opus,182016,,,,,True,182
první patro,first-floor,fˈɜːstflˈɔːɹ,firstfloor.opus,182017,,,,,True,182
hasičská zbrojnice,fire station,fˈaɪɚ stˈeɪʃən,fire_station.opus,182018,,,,,True,182
oznámení,announcement,ɐnˈaʊnsmənt,announcement.opus,182019,,,,,True,182
ohňostroj,firework,fˈaɪɚwɜːk,firework.opus,182020,,,,,True,182
upevnit,firm,fˈɜːm,firm.opus,182021,,,,,True,182
pevný,firm,fˈɜːm,firm.opus,182022,,,,,True,182
pevně,firmly,fˈɜːmli,firmly.opus,182023,,,,,True,182
