czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
pára,steam,stˈiːm,steam.opus,156000,,,,,True,156
bránit,defend,dᵻfˈɛnd,defend.opus,156001,,,,,True,156
obránce,defender,dᵻfˈɛndɚ,defender.opus,156002,,,,,True,156
obrana,defence,dᵻfˈɛns,defence.opus,156003,,,,,True,156
nedostatečný,deficient,dᵻfˈɪʃənt,deficient.opus,156004,,,,,True,156
nedostatek,deficiency,dᵻfˈɪʃənsi,deficiency.opus,156005,,,,,True,156
definovat,define,dᵻfˈaɪn,define.opus,156006,,,,,True,156
určitý,definite,dˈɛfɪnət,definite.opus,156007,,,,,True,156
určitý člen,definite article,dˈɛfɪnət ˈɑːɹɾɪkəl,definite_article.opus,156008,,,,,True,156
rozhodně,definitely,dˈɛfɪnətli,definitely.opus,156009,,,,,True,156
definice,definition,dˌɛfɪnˈɪʃən,definition.opus,156010,,,,,True,156
porazit,defeat,dᵻfˈiːt,defeat.opus,156011,,,,,True,156
kemp,campsite,kˈæmpsaɪt,campsite.opus,156012,,,,,True,156
zvědavý,curious,kjˈʊɹɹiəs,curious.opus,156013,,,,,True,156
zvědavě,curiously,kjˈʊɹɹiəsli,curiously.opus,156014,,,,,True,156
zvědavost,curiosity,kjˌʊɹɹɪˈɔsᵻɾi,curiosity.opus,156015,,,,,True,156
spálit,burn,bˈɜːn,burn.opus,156016,,,,,True,156
hořící,burning,bˈɜːnɪŋ,burning.opus,156017,,,,,True,156
ponorka,submarine,sˈʌbmɚɹˌiːn,submarine.opus,156018,,,,,True,156
copyright,copyright,kˈɑːpɪɹˌaɪt,copyright.opus,156019,,,,,True,156
podvědomý,subconscious,sʌbkˈɑːnʃəs,subconscious.opus,156020,,,,,True,156
stylový,stylish,stˈaɪlɪʃ,stylish.opus,156021,,,,,True,156
omráčit,stun,stˈʌn,stun.opus,156022,,,,,True,156
ohromující,stunning,stˈʌnɪŋ,stunning.opus,156023,,,,,True,156
