czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
velryba,whale,wˈeɪl,whale.opus,166000,,,,,True,166
mokřad,wetland,wˈɛtlənd,wetland.opus,166001,,,,,True,166
na západ,westward,wˈɛstwɚd,westward.opus,166002,,,,,True,166
dobře oblečený,well-dressed,wˈɛldɹˈɛst,welldressed.opus,166003,,,,,True,166
zpráva,account,ɐkˈaʊnt,account.opus,166004,,,,,True,166
účetní,accountant,ɐkˈaʊntənt,accountant.opus,166005,,,,,True,166
podivný,weird,wˈɪɹd,weird.opus,166006,,,,,True,166
přesnost,accuracy,ˈækjʊɹəsi,accuracy.opus,166007,,,,,True,166
přesný,accurate,ˈækjʊɹət,accurate.opus,166008,,,,,True,166
přesně,accurately,ˈækjʊɹətli,accurately.opus,166009,,,,,True,166
webkamera,webcam,wˈɛbkæm,webcam.opus,166010,,,,,True,166
předpověď počasí,weather forecast,wˈɛðɚ fˈɔːɹkæst,weather_forecast.opus,166011,,,,,True,166
obvinit,accuse,ɐkjˈuːz,accuse.opus,166012,,,,,True,166
zbraň,weapon,wˈɛpən,weapon.opus,166013,,,,,True,166
slabost,weakness,wˈiːknəs,weakness.opus,166014,,,,,True,166
kdykoli,whenever,wɛnˈɛvɚ,whenever.opus,166015,,,,,True,166
náhodné,accidental,ˌæksɪdˈɛntəl,accidental.opus,166016,,,,,True,166
náhodou,accidentally,ˌæksɪdˈɛntəli,accidentally.opus,166017,,,,,True,166
kdekoli,wherever,wɛɹˈɛvɚ,wherever.opus,166018,,,,,True,166
surfování,windsurfing,wˈɪndsɜːfɪŋ,windsurfing.opus,166019,,,,,True,166
čelní sklo,windscreen,wˈɪndskɹiːn,windscreen.opus,166020,,,,,True,166
akademie,academy,ɐkˈædəmi,academy.opus,166021,,,,,True,166
akademický,academic,ˌækədˈɛmɪk,academic.opus,166022,,,,,True,166
ochota,willingness,wˈɪlɪŋnəs,willingness.opus,166023,,,,,True,166
