czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
šatník,wardrobe,wˈɔːɹdɹoʊb,wardrobe.opus,162000,,,,,True,162
oddělení,ward,wˈɔːɹd,ward.opus,162001,,,,,True,162
známost,acquaintance,ɐkwˈeɪntəns,acquaintance.opus,162002,,,,,True,162
brázda,wake,wˈeɪk,wake.opus,162003,,,,,True,162
vidět,view,vjˈuː,view.opus,162004,,,,,True,162
videoklip,video clip,vˈɪdɪoʊ klˈɪp,video_clip.opus,162005,,,,,True,162
vítězství,victory,vˈɪktɚɹi,victory.opus,162006,,,,,True,162
nutkání,urge,ˈɜːdʒ,urge.opus,162007,,,,,True,162
nahoru,upward,ˈʌpwɚd,upward.opus,162008,,,,,True,162
aktuální,up-to-date,ˌʌptədˈeɪt,uptodate.opus,162009,,,,,True,162
nahoru,upstairs,ʌpstˈɛɹz,upstairs.opus,162010,,,,,True,162
horní,upper,ˈʌpɚ,upper.opus,162011,,,,,True,162
nahrát,upload,ˈʌploʊd,upload.opus,162012,,,,,True,162
povznesený,uplifted,ʌplˈɪftᵻd,uplifted.opus,162013,,,,,True,162
aktualizovat,update,ˈʌpdeɪt,update.opus,162014,,,,,True,162
indisponovaný,unwell,ʌnwˈɛl,unwell.opus,162015,,,,,True,162
nežádoucí,unwanted,ʌnwˈɔntᵻd,unwanted.opus,162016,,,,,True,162
neobvykle,unusually,ʌnjˈuːʒuːəli,unusually.opus,162017,,,,,True,162
neuklizený,untidy,ʌntˈaɪdi,untidy.opus,162018,,,,,True,162
nesouvisející,unrelated,ˌʌnɹᵻlˈeɪɾᵻd,unrelated.opus,162019,,,,,True,162
nepředvídatelné,unpredictable,ʌnpɹɪdˈɪktəbəl,unpredictable.opus,162020,,,,,True,162
rozbalit,unpack,ʌnpˈæk,unpack.opus,162021,,,,,True,162
nešťastný,unlucky,ʌnlˈʌki,unlucky.opus,162022,,,,,True,162
nepravděpodobné,unlikely,ʌnlˈaɪkli,unlikely.opus,162023,,,,,True,162
