czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
trápit,trouble,tɹˈʌbəl,trouble.opus,173000,,,,,True,173
tropický,tropical,tɹˈɑːpɪkəl,tropical.opus,173001,,,,,True,173
tepláky,tracksuit,tɹˈæksuːt,tracksuit.opus,173002,,,,,True,173
stopa,trace,tɹˈeɪs,trace.opus,173003,,,,,True,173
turnaj,tournament,tˈʊɹnəmənt,tournament.opus,173004,,,,,True,173
cestovní ruch,tourism,tˈʊɹɹɪzəm,tourism.opus,173005,,,,,True,173
dotýkat,touch,tˈʌtʃ,touch.opus,173006,,,,,True,173
součet,total,tˈoʊɾəl,total.opus,173007,,,,,True,173
celkový,total,tˈoʊɾəl,total.opus,173008,,,,,True,173
naprosto,totally,tˈoʊɾəli,totally.opus,173009,,,,,True,173
hodit,toss,tˈɔs,toss.opus,173010,,,,,True,173
tornádo,tornado,tɔːɹnˈeɪdoʊ,tornado.opus,173011,,,,,True,173
nahoře,top,tˈɑːp,top.opus,173012,,,,,True,173
zubní pasta,toothpaste,tˈuːθpeɪst,toothpaste.opus,173013,,,,,True,173
jazyk,tongue,tˈʌŋ,tongue.opus,173014,,,,,True,173
příslovce,adverb,ˈædvɜːb,adverb.opus,173015,,,,,True,173
adverbiální,adverbial,ædvˈɜːbɪəl,adverbial.opus,173016,,,,,True,173
tabák,tobacco,təbˈækoʊ,tobacco.opus,173017,,,,,True,173
inzerát,advert,ˈædvɜːt,advert.opus,173018,,,,,True,173
tkáň,tissue,tˈɪʃuː,tissue.opus,173019,,,,,True,173
tradičně,traditionally,tɹɐdˈɪʃənəli,traditionally.opus,173020,,,,,True,173
dopravní zácpa,traffic jam,tɹˈæfɪk dʒˈæm,traffic_jam.opus,173021,,,,,True,173
tragédie,tragedy,tɹˈædʒədi,tragedy.opus,173022,,,,,True,173
tragický,tragic,tɹˈædʒɪk,tragic.opus,173023,,,,,True,173
