czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
holit,shave,ʃˈeɪv,shave.opus,184000,,,,,True,184
vzorec,formula,fˈɔːɹmjʊlə,formula.opus,184001,,,,,True,184
plynně,fluently,flˈuːəntli,fluently.opus,184002,,,,,True,184
šerif,sheriff,ʃˈɛɹɪf,sheriff.opus,184003,,,,,True,184
předpověď,forecast,fˈɔːɹkæst,forecast.opus,184004,,,,,True,184
propadnout,flunk,flˈʌŋk,flunk.opus,184005,,,,,True,184
flétna,flute,flˈuːt,flute.opus,184006,,,,,True,184
šokován,shocked,ʃˈɑːkt,shocked.opus,184007,,,,,True,184
zachvění,shiver,ʃˈɪvɚ,shiver.opus,184008,,,,,True,184
složit,fold,fˈoʊld,fold.opus,184009,,,,,True,184
záhyb,fold,fˈoʊld,fold.opus,184010,,,,,True,184
lidový,folk,fˈoʊk,folk.opus,184011,,,,,True,184
rezervace,booking,bˈʊkɪŋ,booking.opus,184012,,,,,True,184
čelo,forehead,fˈɔːɹhɛd,forehead.opus,184013,,,,,True,184
dopravovat lodí,ship,ʃˈɪp,ship.opus,184014,,,,,True,184
záliba,fondness,fˈɑːndnəs,fondness.opus,184015,,,,,True,184
pobláznit,fool,fˈuːl,fool.opus,184016,,,,,True,184
pošetilý,foolish,fˈuːlɪʃ,foolish.opus,184017,,,,,True,184
lesklý,shiny,ʃˈaɪni,shiny.opus,184018,,,,,True,184
rezervovat,book,bˈʊk,book.opus,184019,,,,,True,184
zakázáno,forbidden,fɚbˈɪdən,forbidden.opus,184020,,,,,True,184
řadit,shift,ʃˈɪft,shift.opus,184021,,,,,True,184
rád,fond,fˈɑːnd,fond.opus,184022,,,,,True,184
výstup,exit,ˈɛɡzɪt,exit.opus,184023,,,,,True,184
