czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
hranice,border,bˈɔːɹdɚ,border.opus,183000,,,,,True,183
křičet,shout,ʃˈaʊt,shout.opus,183001,,,,,True,183
první patro,first floor,fˈɜːst flˈɔːɹ,first_floor.opus,183002,,,,,True,183
hasič,firefighter,fˈaɪɚfaɪɾɚ,firefighter.opus,183003,,,,,True,183
financovat,finance,fˈaɪnæns,finance.opus,183004,,,,,True,183
plynulý,fluent,flˈuːənt,fluent.opus,183005,,,,,True,183
šokující,shocking,ʃˈɑːkɪŋ,shocking.opus,183006,,,,,True,183
odpustit,forgive,fɚɡˈɪv,forgive.opus,183007,,,,,True,183
pouto,bond,bˈɑːnd,bond.opus,183008,,,,,True,183
tvarovat,form,fˈɔːɹm,form.opus,183009,,,,,True,183
formální,formal,fˈɔːɹməl,formal.opus,183010,,,,,True,183
formálně,formally,fˈɔːɹməli,formally.opus,183011,,,,,True,183
formát,format,fˈɔːɹmæt,format.opus,183012,,,,,True,183
naformátovat,format,fˈɔːɹmæt,format.opus,183013,,,,,True,183
bývalý,former,fˈɔːɹmɚ,former.opus,183014,,,,,True,183
přístřeší,shelter,ʃˈɛltɚ,shelter.opus,183015,,,,,True,183
list,sheet,ʃˈiːt,sheet.opus,183016,,,,,True,183
dále,forth,fˈɔːɹθ,forth.opus,183017,,,,,True,183
naprostý,sheer,ʃˈɪɹ,sheer.opus,183018,,,,,True,183
čtrnáct dní,fortnight,fˈɔːɹtnaɪt,fortnight.opus,183019,,,,,True,183
štěstí,fortunate,fˈɔːɹtʃənət,fortunate.opus,183020,,,,,True,183
mravenec,ant,ˈænt,ant.opus,183021,,,,,True,183
nadace,foundation,faʊndˈeɪʃən,foundation.opus,183022,,,,,True,183
kašna,fountain,fˈaʊntɪn,fountain.opus,183023,,,,,True,183
