czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
opilý,drunk,dɹˈʌŋk,drunk.opus,179000,,,,,True,179
dolů,downward,dˈaʊnwɚd,downward.opus,179001,,,,,True,179
podřimovat,doze,dˈoʊz,doze.opus,179002,,,,,True,179
tucet,dozen,dˈʌzən,dozen.opus,179003,,,,,True,179
jižní,southern,sˈʌðɚn,southern.opus,179004,,,,,True,179
táhnout,drag,dɹˈæɡ,drag.opus,179005,,,,,True,179
jihovýchodní,southeast,sˈaʊθiːst,southeast.opus,179006,,,,,True,179
vysílání,broadcast,bɹˈɔːdkæst,broadcast.opus,179007,,,,,True,179
dramatický,dramatic,dɹəmˈæɾɪk,dramatic.opus,179008,,,,,True,179
kyselý,sour,sˈaʊɚ,sour.opus,179009,,,,,True,179
široký,broad,bɹˈɔːd,broad.opus,179010,,,,,True,179
duše,soul,sˈoʊl,soul.opus,179011,,,,,True,179
zářivě,brightly,bɹˈaɪtli,brightly.opus,179012,,,,,True,179
třídění,sort,sˈɔːɹt,sort.opus,179013,,,,,True,179
stručný,brief,bɹˈiːf,brief.opus,179014,,,,,True,179
krátce,briefly,bɹˈiːfli,briefly.opus,179015,,,,,True,179
zármutek,sorrow,sˈɑːɹoʊ,sorrow.opus,179016,,,,,True,179
utopit,drown,dɹˈaʊn,drown.opus,179017,,,,,True,179
ohromit,amaze,ɐmˈeɪz,amaze.opus,179018,,,,,True,179
úžasný,amazing,ɐmˈeɪzɪŋ,amazing.opus,179019,,,,,True,179
důraz,emphasis,ˈɛmfəsɪs,emphasis.opus,179020,,,,,True,179
někde,someplace,sˈʌmpleɪs,someplace.opus,179021,,,,,True,179
ležérní,easy-going,ˈiːziɡˈoʊɪŋ,easygoing.opus,179022,,,,,True,179
volby,election,ᵻlˈɛkʃən,election.opus,179023,,,,,True,179
