czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
klíště,tick,tˈɪk,tick.opus,169000,,,,,True,169
tedy,thus,ðˈʌs,thus.opus,169001,,,,,True,169
poradce,advisor,ɐdvˈaɪzɚ,advisor.opus,169002,,,,,True,169
hromový,thunderous,θˈʌndɚɹəs,thunderous.opus,169003,,,,,True,169
bušit,thump,θˈʌmp,thump.opus,169004,,,,,True,169
palec,thumb,θˈʌm,thumb.opus,169005,,,,,True,169
aerobik,aerobics,ɛɹˈoʊbɪks,aerobics.opus,169006,,,,,True,169
po celou dobu,throughout,θɹuːˈaʊt,throughout.opus,169007,,,,,True,169
thriller,thriller,θɹˈɪlɚ,thriller.opus,169008,,,,,True,169
ovlivnit,affect,ɐfˈɛkt,affect.opus,169009,,,,,True,169
ohrožení,threat,θɹˈɛt,threat.opus,169010,,,,,True,169
tendence,tendency,tˈɛndənsi,tendency.opus,169011,,,,,True,169
mít tendenci,tend,tˈɛnd,tend.opus,169012,,,,,True,169
pokoušet,tempt,tˈɛmpt,tempt.opus,169013,,,,,True,169
koberec,carpet,kˈɑːɹpɪt,carpet.opus,169014,,,,,True,169
chuť,taste,tˈeɪst,taste.opus,169015,,,,,True,169
bez chuti,tasteless,tˈeɪstləs,tasteless.opus,169016,,,,,True,169
kočár,carriage,kˈæɹɪdʒ,carriage.opus,169017,,,,,True,169
lepenková krabice,carton,kˈɑːɹtən,carton.opus,169018,,,,,True,169
rakovina,cancer,kˈænsɚ,cancer.opus,169019,,,,,True,169
zrušit,cancel,kˈænsəl,cancel.opus,169020,,,,,True,169
pokladna,cashpoint,kˈæʃpɔɪnt,cashpoint.opus,169021,,,,,True,169
nahrát,tape,tˈeɪp,tape.opus,169022,,,,,True,169
neformální,casual,kˈæʒuːəl,casual.opus,169023,,,,,True,169
