czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
signál,signal,sˈɪɡnəl,signal.opus,187000,,,,,True,187
podepsat,sign,sˈaɪn,sign.opus,187001,,,,,True,187
slavnostní,festive,fˈɛstɪv,festive.opus,187002,,,,,True,187
přinést,fetch,fˈɛtʃ,fetch.opus,187003,,,,,True,187
horečně,feverishly,fˈiːvɚɹɪʃli,feverishly.opus,187004,,,,,True,187
význam,significance,sɪɡnˈɪfɪkəns,significance.opus,187005,,,,,True,187
málo,few,fjˈuː,few.opus,187006,,,,,True,187
obtěžovat,bother,bˈɑːðɚ,bother.opus,187007,,,,,True,187
povzdech,sigh,sˈaɪ,sigh.opus,187008,,,,,True,187
chodník,sidewalk,sˈaɪdwɔːk,sidewalk.opus,187009,,,,,True,187
animace,animation,ˌænɪmˈeɪʃən,animation.opus,187010,,,,,True,187
nemoc,sickness,sˈɪknəs,sickness.opus,187011,,,,,True,187
plnicí,filling,fˈɪlɪŋ,filling.opus,187012,,,,,True,187
animovaný,animated,ˈænɪmˌeɪɾᵻd,animated.opus,187013,,,,,True,187
rozloučení,farewell,fɛɹwˈɛl,farewell.opus,187014,,,,,True,187
vepřové,pork,pˈɔːɹk,pork.opus,187015,,,,,True,187
rozcestník,signpost,sˈaɪnpoʊst,signpost.opus,187016,,,,,True,187
zemědělství,farming,fˈɑːɹmɪŋ,farming.opus,187017,,,,,True,187
zemědělská půda,farmland,fˈɑːɹmlənd,farmland.opus,187018,,,,,True,187
dál,farther,fˈɑːɹðɚ,farther.opus,187019,,,,,True,187
módní,fashionable,fˈæʃənəbəl,fashionable.opus,187020,,,,,True,187
podobně,similarly,sˈɪmɪlɚli,similarly.opus,187021,,,,,True,187
luk,bow,bˈoʊ,bow.opus,187022,,,,,True,187
připevnit,fasten,fˈæsən,fasten.opus,187023,,,,,True,187
