czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
tát,melt,mˈɛlt,melt.opus,114000,,,,,True,114
sotva,barely,bˈɛɹli,barely.opus,114001,,,,,True,114
zavazadla,luggage,lˈʌɡɪdʒ,luggage.opus,114002,,,,,True,114
záznam,recording,ɹᵻkˈɔːɹdɪŋ,recording.opus,114003,,,,,True,114
prostředí,medium,mˈiːdiəm,medium.opus,114004,,,,,True,114
střední,medium,mˈiːdiəm,medium.opus,114005,,,,,True,114
plíce,lung,lˈʌŋ,lung.opus,114006,,,,,True,114
Středomoří,Mediterranean,mˌɛdɪɾɪɹˈeɪniən,mediterranean.opus,114007,,,,,True,114
luxus,luxury,lˈʌkʃɚɹi,luxury.opus,114008,,,,,True,114
recyklovaný,recycled,ɹᵻsˈaɪkəld,recycled.opus,114009,,,,,True,114
smysluplné,meaningful,mˈiːnɪŋfəl,meaningful.opus,114010,,,,,True,114
matematik,mathematician,mˌæθɪmɐtˈɪʃən,mathematician.opus,114011,,,,,True,114
snížit,reduce,ɹᵻdˈuːs,reduce.opus,114012,,,,,True,114
snížení,reduction,ɹᵻdˈʌkʃən,reduction.opus,114013,,,,,True,114
osvěžit,refresh,ɹᵻfɹˈɛʃ,refresh.opus,114014,,,,,True,114
osvěžující,refreshing,ɹᵻfɹˈɛʃɪŋ,refreshing.opus,114015,,,,,True,114
osvěžující,refreshingly,ɹᵻfɹˈɛʃɪŋli,refreshingly.opus,114016,,,,,True,114
občerstvení,refreshments,ɹᵻfɹˈɛʃmənts,refreshments.opus,114017,,,,,True,114
javor,maple,mˈeɪpəl,maple.opus,114018,,,,,True,114
mramor,marble,mˈɑːɹbəl,marble.opus,114019,,,,,True,114
pochodovat,march,mˈɑːɹtʃ,march.opus,114020,,,,,True,114
námořní,marine,mɚɹˈiːn,marine.opus,114021,,,,,True,114
výrazný,marked,mˈɑːɹkt,marked.opus,114022,,,,,True,114
útes,reef,ɹˈiːf,reef.opus,114023,,,,,True,114
masivní,massive,mˈæsɪv,massive.opus,114024,,,,,True,114
rozhodčí,referee,ɹˌɛfɚɹˈiː,referee.opus,114025,,,,,True,114
odraz,reflection,ɹᵻflˈɛkʃən,reflection.opus,114026,,,,,True,114
vrácení peněz,refund,ɹᵻfˈʌnd,refund.opus,114027,,,,,True,114
zamítnutí,refusal,ɹᵻfjˈuːzəl,refusal.opus,114028,,,,,True,114
matematika,mathematics,mˌæθɪmˈæɾɪks,mathematics.opus,114029,,,,,True,114
udržovat,maintain,meɪntˈeɪn,maintain.opus,114030,,,,,True,114
údržba,maintenance,mˈeɪntənəns,maintenance.opus,114031,,,,,True,114
recyklace,recycling,ɹᵻsˈaɪklɪŋ,recycling.opus,114032,,,,,True,114
většina,majority,mədʒˈɔːɹᵻɾi,majority.opus,114033,,,,,True,114
obvaz,bandage,bˈændɪdʒ,bandage.opus,114034,,,,,True,114
ohledně,regarding,ɹᵻɡˈɑːɹdɪŋ,regarding.opus,114035,,,,,True,114
rána,bang,bˈæŋ,bang.opus,114036,,,,,True,114
starosta,mayor,mˈeɪɚ,mayor.opus,114037,,,,,True,114
duševní,mental,mˈɛntəl,mental.opus,114038,,,,,True,114
trhnutí,bang,bˈæŋ,bang.opus,114039,,,,,True,114
maximum,maximum,mˈæksɪməm,maximum.opus,114040,,,,,True,114
schválení,approval,ɐpɹˈuːvəl,approval.opus,114041,,,,,True,114
považovat,regard,ɹᵻɡˈɑːɹd,regard.opus,114042,,,,,True,114
bar,bar,bˈɑːɹ,bar.opus,114043,,,,,True,114
řízení,management,mˈænɪdʒmənt,management.opus,114044,,,,,True,114
znovu získat,regain,ɹᵻɡˈeɪn,regain.opus,114045,,,,,True,114
bankovní účet,bank account,bˈæŋk ɐkˈaʊnt,bank_account.opus,114046,,,,,True,114
lidstvo,mankind,mæŋkˈaɪnd,mankind.opus,114047,,,,,True,114
