czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
dobírat si,kid,kˈɪd,kid.opus,112000,,,,,True,112
džungle,jungle,dʒˈʌŋɡəl,jungle.opus,112001,,,,,True,112
nahý,naked,nˈeɪkᵻd,naked.opus,112002,,,,,True,112
hřebík,nail,nˈeɪl,nail.opus,112003,,,,,True,112
úcta,respect,ɹᵻspˈɛkt,respect.opus,112004,,,,,True,112
zdroj,resource,ɹᵻsˈɔːɹs,resource.opus,112005,,,,,True,112
uchýlit se,resort,ɹᵻzˈɔːɹt,resort.opus,112006,,,,,True,112
mýtus,myth,mˈɪθ,myth.opus,112007,,,,,True,112
spravedlnost,justice,dʒˈʌstɪs,justice.opus,112008,,,,,True,112
rezervovat,reserve,ɹɪzˈɜːv,reserve.opus,112009,,,,,True,112
odhodlání,resolve,ɹᵻzˈɑːlv,resolve.opus,112010,,,,,True,112
varná konvice,kettle,kˈɛɾəl,kettle.opus,112011,,,,,True,112
vzájemné,mutual,mjˈuːtʃuːəl,mutual.opus,112012,,,,,True,112
vztek,rage,ɹˈeɪdʒ,rage.opus,112013,,,,,True,112
klávesnice,keyboard,kˈiːbɔːɹd,keyboard.opus,112014,,,,,True,112
hořčice,mustard,mˈʌstɚd,mustard.opus,112015,,,,,True,112
železniční,rail,ɹˈeɪl,rail.opus,112016,,,,,True,112
kvůli,because of,bɪkˈʌz ʌv,because_of.opus,112017,,,,,True,112
bobr,beaver,bˈiːvɚ,beaver.opus,112018,,,,,True,112
odolat,resist,ɹᵻzˈɪst,resist.opus,112019,,,,,True,112
zvednout,lift,lˈɪft,lift.opus,112020,,,,,True,112
vousy,beard,bˈɪɹd,beard.opus,112021,,,,,True,112
rezerva,reserve,ɹɪzˈɜːv,reserve.opus,112022,,,,,True,112
vyžadovat,require,ɹᵻkwˈaɪɚ,require.opus,112023,,,,,True,112
motto,motto,mˈɑːɾoʊ,motto.opus,112024,,,,,True,112
požadovat,request,ɹᵻkwˈɛst,request.opus,112025,,,,,True,112
motocykl,motorcycle,mˈoʊɾɚsˌaɪkəl,motorcycle.opus,112026,,,,,True,112
motor,motor,mˈoʊɾɚ,motor.opus,112027,,,,,True,112
motiv,motive,mˈoʊɾɪv,motive.opus,112028,,,,,True,112
převážně,largely,lˈɑːɹdʒli,largely.opus,112029,,,,,True,112
pověst,reputation,ɹˌɛpjuːtˈeɪʃən,reputation.opus,112030,,,,,True,112
motivovat,motivate,mˈoʊɾᵻvˌeɪt,motivate.opus,112031,,,,,True,112
motivace,motivation,mˌoʊɾɪvˈeɪʃən,motivation.opus,112032,,,,,True,112
republika,republic,ɹᵻpˈʌblɪk,republic.opus,112033,,,,,True,112
trvat,last,lˈæst,last.opus,112034,,,,,True,112
reprodukovat,reproduce,ɹᵻpɹədˈuːs,reproduce.opus,112035,,,,,True,112
trvalý,lasting,lˈæstɪŋ,lasting.opus,112036,,,,,True,112
zástupce,representative,ɹˌɛpɹᵻzˈɛntətˌɪv,representative.opus,112037,,,,,True,112
opozdilec,latecomer,lˈeɪtkʌmɚ,latecomer.opus,112038,,,,,True,112
v poslední době,lately,lˈeɪtli,lately.opus,112039,,,,,True,112
namontovat,mount,mˈaʊnt,mount.opus,112040,,,,,True,112
pronajímatel,landlord,lˈændlɔːɹd,landlord.opus,112041,,,,,True,112
požadavek,requirement,ɹᵻkwˈaɪɚmənt,requirement.opus,112042,,,,,True,112
záchrana,rescue,ɹˈɛskjuː,rescue.opus,112043,,,,,True,112
minulý,back,bˈæk,back.opus,112044,,,,,True,112
rezervace,reservation,ɹˌɛzɚvˈeɪʃən,reservation.opus,112045,,,,,True,112
laboratoř,lab,lˈæb,lab.opus,112046,,,,,True,112
podobat se,resemble,ɹᵻzˈɛmbəl,resemble.opus,112047,,,,,True,112
