czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
dost,enough,ɪnˈʌf,enough.opus,18000,,,,,True,18
bojovat,fight,fˈaɪt,fight.opus,18001,,,,,True,18
garáž,garage,ɡɚɹˈɑːʒ,garage.opus,18002,,,,,True,18
hvězda,star,stˈɑːɹ,star.opus,18003,,,,,True,18
ponechat,keep,kˈiːp,keep.opus,18004,,,,,True,18
chybět,miss,mˈɪs,miss.opus,18005,,,,,True,18
žádost,request,ɹᵻkwˈɛst,request.opus,18006,,,,,True,18
sezóna,season,sˈiːzən,season.opus,18007,,,,,True,18
nemocný,sick,sˈɪk,sick.opus,18008,,,,,True,18
vítat,welcome,wˈɛlkʌm,welcome.opus,18009,,,,,True,18
souhlasit,agree,ɐɡɹˈiː,agree.opus,18010,,,,,True,18
most,bridge,bɹˈɪdʒ,bridge.opus,18011,,,,,True,18
dort,cake,kˈeɪk,cake.opus,18012,,,,,True,18
jiný,other,ˈʌðɚ,other.opus,18013,,,,,True,18
hráč,player,plˈeɪɚ,player.opus,18014,,,,,True,18
spíše,rather,ɹˈæðɚ,rather.opus,18015,,,,,True,18
zůstat,remain,ɹᵻmˈeɪn,remain.opus,18016,,,,,True,18
strana,side,sˈaɪd,side.opus,18017,,,,,True,18
jih,south,sˈaʊθ,south.opus,18018,,,,,True,18
pravda,true,tɹˈuː,true.opus,18019,,,,,True,18
použít,use,jˈuːs,use.opus,18020,,,,,True,18
již,already,ɔːlɹˈɛdi,already.opus,18021,,,,,True,18
stát se,become,bɪkˈʌm,become.opus,18022,,,,,True,18
způsobit,cause,kˈɔːz,cause.opus,18023,,,,,True,18
ráno,in the morning,ɪnðə mˈɔːɹnɪŋ,in_the_morning.opus,18024,28,,,20,False,18
odpoledne,in the afternoon,ɪnðɪ ˌæftɚnˈuːn,in_the_afternoon.opus,18025,28,,,20,False,18
večer,in the evening,ɪnðɪ ˈiːvnɪŋ,in_the_evening.opus,18026,28,,,20,False,18
v lednu,in January,ɪn dʒˈænjuːˌɛɹi,in_january.opus,18027,28,,,20,False,18
v létě,in summer,ɪn sˈʌmɚ,in_summer.opus,18028,28,,,20,False,18
v zimě,in winter,ɪn wˈɪntɚ,in_winter.opus,18029,28,,,20,False,18
v roce 2020,in 2020,ɪn tˈuː θˈaʊzənd twˈɛnti,in_2020.opus,18030,28,,,20,False,18
v 19. století,in the 19th century,ɪnðə nˈaɪntiːnθ sˈɛntʃɚɹi,in_the_19th_century.opus,18031,28,,,20,False,18
v pondělí,on Monday,ˌɔn mˈʌndeɪ,on_monday.opus,18032,29,,,21,False,18
v úterý,on Tuesday,ˌɔn tˈuːzdeɪ,on_tuesday.opus,18033,29,,,21,False,18
v pátek ráno,on Friday morning,ˌɔn fɹˈaɪdeɪ mˈɔːɹnɪŋ,on_friday_morning.opus,18034,29,,,21,False,18
1. ledna,on January 1st,ˌɔn dʒˈænjuːˌɛɹi fˈɜːst,on_january_1st.opus,18035,29,,,21,False,18
na moje narozeniny,on my birthday,ˌɔn maɪ bˈɜːθdeɪ,on_my_birthday.opus,18036,29,,,21,False,18
na Štědrý den,on Christmas Eve,ˌɔn kɹˈɪsməs ˈiːv,on_christmas_eve.opus,18037,29,,,21,False,18
o víkendu,on the weekend,ɔnðə wˈiːkɛnd,on_the_weekend.opus,18038,29,,,21,False,18
ve všední dny,on weekdays,ˌɔn wˈiːkdeɪz,on_weekdays.opus,18039,29,,,21,False,18
v 7 hodin,at seven o’clock,æt sˈɛvən əklˈɑːk,at_seven_oclock.opus,18040,30,,,22,False,18
v 8:30,at 8:30,æɾ ˈeɪt θˈɜːɾi,at_830.opus,18041,30,,,22,False,18
v poledne,at noon,æt nˈuːn,at_noon.opus,18042,30,,,22,False,18
o půlnoci,at midnight,æt mˈɪdnaɪt,at_midnight.opus,18043,30,,,22,False,18
v noci,at night,æt nˈaɪt,at_night.opus,18044,30,,,22,False,18
za úsvitu,at dawn,æt dˈɔːn,at_dawn.opus,18045,30,,,22,False,18
za soumraku,at dusk,æt dˈʌsk,at_dusk.opus,18046,30,,,22,False,18
v době oběda,at lunchtime,æt lˈʌntʃtaɪm,at_lunchtime.opus,18047,30,,,22,False,18
