czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
vše,all,ˈɔːl,all.opus,10000,,,,,True,10
a,and,ˈænd,and.opus,10001,,,,,True,10
chlapec,boy,bˈɔɪ,boy.opus,10002,,,,,True,10
konec,end,ˈɛnd,end.opus,10003,,,,,True,10
rodina,family,fˈæmɪli,family.opus,10004,,,,,True,10
brzy,soon,sˈuːn,soon.opus,10005,,,,,True,10
lidé,people,pˈiːpəl,people.opus,10006,,,,,True,10
mluvit,speak,spˈiːk,speak.opus,10007,,,,,True,10
zeptat se,ask,ˈæsk,ask.opus,10008,,,,,True,10
učit se,learn,lˈɜːn,learn.opus,10009,,,,,True,10
otázka,question,kwˈɛstʃən,question.opus,10010,,,,,True,10
říci,say,sˈeɪ,say.opus,10011,,,,,True,10
začít,start,stˈɑːɹt,start.opus,10012,,,,,True,10
slovo,word,wˈɜːd,word.opus,10013,,,,,True,10
o,about,ɐbˈaʊt,about.opus,10014,,,,,True,10
dívka,girl,ɡˈɜːl,girl.opus,10015,,,,,True,10
problém,problem,pɹˈɑːbləm,problem.opus,10016,,,,,True,10
stejný,same,sˈeɪm,same.opus,10017,,,,,True,10
vidět,see,sˈiː,see.opus,10018,,,,,True,10
poslat,send,sˈɛnd,send.opus,10019,,,,,True,10
jako,as,ˈæz,as.opus,10020,,,,,True,10
lékař,doctor,dˈɑːktɚ,doctor.opus,10021,,,,,True,10
najít,find,fˈaɪnd,find.opus,10022,,,,,True,10
hra,game,ɡˈeɪm,game.opus,10023,,,,,True,10
já nejsem,I am not,aɪɐm nˈɑːt,i_am_not.opus,10024,9,,,3,False,10
ty nejsi,you are not,juː ɑːɹ nˈɑːt,you_are_not.opus,10025,9,,,3,False,10
on není,he is not,hiː ɪz nˈɑːt,he_is_not.opus,10026,9,,,3,False,10
ona není,she is not,ʃiː ɪz nˈɑːt,she_is_not.opus,10027,9,,,3,False,10
to není,it is not,ɪɾ ɪz nˈɑːt,it_is_not.opus,10028,9,,,3,False,10
my nejsme,we are not,wiː ɑːɹ nˈɑːt,we_are_not.opus,10029,9,,,3,False,10
vy nejste,you are not,juː ɑːɹ nˈɑːt,you_are_not.opus,10030,9,,,3,False,10
oni nejsou,they are not,ðeɪ ɑːɹ nˈɑːt,they_are_not.opus,10031,9,,,3,False,10
já nejsem (zk.),I'm not,aɪm nˈɑːt,im_not.opus,10032,10,,,4,False,10
ty nejsi (zk.),you aren't,juː ˈɑːɹnt,you_arent.opus,10033,10,,,4,False,10
on není (zk.),he isn't,hiː ˈɪzənt,he_isnt.opus,10034,10,,,4,False,10
ona není (zk.),she isn't,ʃiː ˈɪzənt,she_isnt.opus,10035,10,,,4,False,10
to není (zk.),it isn't,ɪɾ ˈɪzənt,it_isnt.opus,10036,10,,,4,False,10
my nejsme (zk.),we aren't,wiː ˈɑːɹnt,we_arent.opus,10037,10,,,4,False,10
vy nejste (zk.),you aren't,juː ˈɑːɹnt,you_arent.opus,10038,10,,,4,False,10
oni nejsou (zk.),they aren't,ðeɪ ˈɑːɹnt,they_arent.opus,10039,10,,,4,False,10
Já nejsem šťastný.,I'm not happy.,aɪm nˌɑːt hˈæpi,im_not_happy.opus,10040,,,,4,False,10
Ty nejsi smutný.,You aren't sad.,juː ˌɑːɹnt sˈæd,you_arent_sad.opus,10041,,,,4,False,10
On není velký.,He isn't big.,hiː ˌɪzənt bˈɪɡ,he_isnt_big.opus,10042,,,,4,False,10
Ona není malá.,She isn't small.,ʃiː ˌɪzənt smˈɔːl,she_isnt_small.opus,10043,,,,4,False,10
To není špatné.,It isn't bad.,ɪɾ ˌɪzənt bˈæd,it_isnt_bad.opus,10044,,,,4,False,10
My nejsme mladí.,We aren't young.,wiː ˌɑːɹnt jˈʌŋ,we_arent_young.opus,10045,,,,4,False,10
Vy nejste staří.,You aren't old.,juː ˌɑːɹnt ˈoʊld,you_arent_old.opus,10046,,,,4,False,10
Oni nejsou vysocí.,They aren't tall.,ðeɪ ˌɑːɹnt tˈɔːl,they_arent_tall.opus,10047,,,,4,False,10
