czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
preferovat,prefer,pɹɪfˈɜː,prefer.opus,13000,,,,,True,13
vložit,put,pˈʊt,put.opus,13001,,,,,True,13
kámen,stone,stˈoʊn,stone.opus,13002,,,,,True,13
takový,such,sˈʌtʃ,such.opus,13003,,,,,True,13
myslet,think,θˈɪŋk,think.opus,13004,,,,,True,13
rozumět,understand,ˌʌndɚstˈænd,understand.opus,13005,,,,,True,13
navštívit,visit,vˈɪzɪt,visit.opus,13006,,,,,True,13
kolem,around,ɚɹˈaʊnd,around.opus,13007,,,,,True,13
volat,call,kˈɔːl,call.opus,13008,,,,,True,13
řezat,cut,kˈʌt,cut.opus,13009,,,,,True,13
večeře,dinner,dˈɪnɚ,dinner.opus,13010,,,,,True,13
dolů,down,dˈaʊn,down.opus,13011,,,,,True,13
vysvětlit,explain,ɛksplˈeɪn,explain.opus,13012,,,,,True,13
dostat,get,ɡˈɛt,get.opus,13013,,,,,True,13
zajímavý,interesting,ˈɪntɹɛstɪŋ,interesting.opus,13014,,,,,True,13
dlouhý,long,lˈɔŋ,long.opus,13015,,,,,True,13
pohybovat se,move,mˈuːv,move.opus,13016,,,,,True,13
ven,out,ˈaʊt,out.opus,13017,,,,,True,13
stránka,page,pˈeɪdʒ,page.opus,13018,,,,,True,13
dosáhnout,reach,ɹˈiːtʃ,reach.opus,13019,,,,,True,13
pod,under,ˈʌndɚ,under.opus,13020,,,,,True,13
do,into,ˈɪntʊ,into.opus,13021,,,,,True,13
z,out of,ˈaʊɾəv,out_of.opus,13022,,,,,True,13
skrz,through,θɹˈuː,through.opus,13023,,,,,True,13
kočky,cats,kˈæts,cats.opus,13024,14,,,8,False,13
psy,dogs,dˈɑːɡz,dogs.opus,13025,14,,,8,False,13
domy,houses,hˈaʊzᵻz,houses.opus,13026,14,,,8,False,13
stoly,tables,tˈeɪbəlz,tables.opus,13027,14,,,8,False,13
děti,children,tʃˈɪldɹən,children.opus,13028,14,,,8,False,13
myši,mice,mˈaɪs,mice.opus,13029,14,,,8,False,13
muži,men,mˈɛn,men.opus,13030,14,,,8,False,13
ženy,women,wˈɪmɪn,women.opus,13031,14,,,8,False,13
mnoho (nepočítatelných),much,mˈʌtʃ,much.opus,13032,15,,,8,False,13
mnoho (počítatelných),many,mˈɛni,many.opus,13033,15,,,8,False,13
málo (nepočítatelných),little,lˈɪɾəl,little.opus,13034,15,,,8,False,13
málo (počítatelných),few,fjˈuː,few.opus,13035,15,,,8,False,13
trochu (nepočítatelných),a little,ɐ lˈɪɾəl,a_little.opus,13036,15,,,8,False,13
několik (počítatelných),a few,ɐ fjˈuː,a_few.opus,13037,15,,,8,False,13
ovce (pl.),sheep,ʃˈiːp,sheep.opus,13038,,,,8,False,13
ryby (pl.),fish,fˈɪʃ,fish.opus,13039,,,,8,False,13
chodidla,feet,fˈiːt,feet.opus,13040,,,,8,False,13
zub,tooth,tˈuːθ,tooth.opus,13041,,,,8,False,13
mnoho vody,much water,mˈʌtʃ wˈɔːɾɚ,much_water.opus,13042,16,,,8,False,13
mnoho aut,many cars,mˈɛni kˈɑːɹz,many_cars.opus,13043,16,,,8,False,13
málo cukru,little sugar,lˈɪɾəl ʃˈʊɡɚ,little_sugar.opus,13044,16,,,8,False,13
málo knih,few books,fjˈuː bˈʊks,few_books.opus,13045,16,,,8,False,13
trochu mléka,a little milk,ɐ lˈɪɾəl mˈɪlk,a_little_milk.opus,13046,16,,,8,False,13
několik studentů,a few students,ɐ fjˈuː stˈuːdənts,a_few_students.opus,13047,16,,,8,False,13
