czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
ryba,fish,fˈɪʃ,fish.opus,3000,,,,,True,3
vejce,egg,ˈɛɡ,egg.opus,3001,,,,,True,3
sýr,cheese,tʃˈiːz,cheese.opus,3002,,,,,True,3
polévka,soup,sˈuːp,soup.opus,3003,,,,,True,3
čaj,tea,tˈiː,tea.opus,3004,,,,,True,3
káva,coffee,kˈɔfi,coffee.opus,3005,,,,,True,3
džus,juice,dʒˈuːs,juice.opus,3006,,,,,True,3
cukr,sugar,ʃˈʊɡɚ,sugar.opus,3007,,,,,True,3
sůl,salt,sˈɔlt,salt.opus,3008,,,,,True,3
slunce,sun,sˈʌn,sun.opus,3009,,,,,True,3
déšť,rain,ɹˈeɪn,rain.opus,3010,,,,,True,3
mrak,cloud,klˈaʊd,cloud.opus,3011,,,,,True,3
sníh,snow,snˈoʊ,snow.opus,3012,,,,,True,3
vítr,wind,wˈɪnd,wind.opus,3013,,,,,True,3
bouře,storm,stˈɔːɹm,storm.opus,3014,,,,,True,3
teplý,warm,wˈɔːɹm,warm.opus,3015,,,,,True,3
jaro,spring,spɹˈɪŋ,spring.opus,3016,,,,,True,3
léto,summer,sˈʌmɚ,summer.opus,3017,,,,,True,3
podzim,autumn,ˈɔːɾʌm,autumn.opus,3018,,,,,True,3
zima,winter,wˈɪntɚ,winter.opus,3019,,,,,True,3
domov,home,hˈoʊm,home.opus,3020,,,,,True,3
park,park,pˈɑːɹk,park.opus,3021,,,,,True,3
nemocnice,hospital,hˈɑːspɪɾəl,hospital.opus,3022,,,,,True,3
obchod,shop,ʃˈɑːp,shop.opus,3023,,,,,True,3
trh,market,mˈɑːɹkɪt,market.opus,3024,,,,,True,3
kancelář,office,ˈɑːfɪs,office.opus,3025,,,,,True,3
banka,bank,bˈæŋk,bank.opus,3026,,,,,True,3
restaurace,restaurant,ɹˈɛstɹɑːnt,restaurant.opus,3027,,,,,True,3
nádraží,station,stˈeɪʃən,station.opus,3028,,,,,True,3
letiště,airport,ˈɛɹpɔːɹt,airport.opus,3029,,,,,True,3
ulice,street,stɹˈiːt,street.opus,3030,,,,,True,3
město,city,sˈɪɾi,city.opus,3031,,,,,True,3
vesnice,village,vˈɪlɪdʒ,village.opus,3032,,,,,True,3
země,country,kˈʌntɹi,country.opus,3033,,,,,True,3
košile,shirt,ʃˈɜːt,shirt.opus,3034,,,,,True,3
tričko,t-shirt,tˈiːʃˈɜːt,tshirt.opus,3035,,,,,True,3
kalhoty,trousers,tɹˈaʊsɚz,trousers.opus,3036,,,,,True,3
sukně,skirt,skˈɜːt,skirt.opus,3037,,,,,True,3
boty,shoes,ʃˈuːz,shoes.opus,3038,,,,,True,3
ponožky,socks,sˈɑːks,socks.opus,3039,,,,,True,3
klobouk,hat,hˈæt,hat.opus,3040,,,,,True,3
kabát,coat,kˈoʊt,coat.opus,3041,,,,,True,3
bunda,jacket,dʒˈækɪt,jacket.opus,3042,,,,,True,3
svetr,sweater,swˈɛɾɚ,sweater.opus,3043,,,,,True,3
rukavice,gloves,ɡlˈʌvz,gloves.opus,3044,,,,,True,3
šála,scarf,skˈɑːɹf,scarf.opus,3045,,,,,True,3
pes,dog,dˈɑːɡ,dog.opus,3046,,,,,True,3
kočka,cat,kˈæt,cat.opus,3047,,,,,True,3
kráva,cow,kˈaʊ,cow.opus,3048,,,,,True,3
koza,goat,ɡˈoʊt,goat.opus,3049,,,,,True,3
kůň,horse,hˈɔːɹs,horse.opus,3050,,,,,True,3
ovce,sheep,ʃˈiːp,sheep.opus,3051,,,,,True,3
kuře,chicken,tʃˈɪkɪn,chicken.opus,3052,,,,,True,3
pták,bird,bˈɜːd,bird.opus,3053,,,,,True,3
kachna,duck,dˈʌk,duck.opus,3054,,,,,True,3
lev,lion,lˈaɪən,lion.opus,3055,,,,,True,3
tygr,tiger,tˈaɪɡɚ,tiger.opus,3056,,,,,True,3
slon,elephant,ˈɛlɪfənt,elephant.opus,3057,,,,,True,3
opice,monkey,mˈʌŋki,monkey.opus,3058,,,,,True,3
angličtina,English,ˈɪŋɡlɪʃ,english.opus,3059,,,,,True,3
čeština,Czech,tʃˈɛk,czech.opus,3060,,,,,True,3
unavený,tired,tˈaɪɚd,tired.opus,3061,,,,,True,3
hladový,hungry,hˈʌŋɡɹi,hungry.opus,3062,,,,,True,3
přítel,friend,fɹˈɛnd,friend.opus,3063,,,,,True,3
přátelský,friendly,fɹˈɛndli,friendly.opus,3064,,,,,True,3
naštvaný,angry,ˈæŋɡɹi,angry.opus,3065,,,,,True,3
tlustý,fat,fˈæt,fat.opus,3066,,,,,True,3
hubený,thin,θˈɪn,thin.opus,3067,,,,,True,3
krásný,beautiful,bjˈuːɾifəl,beautiful.opus,3068,,,,,True,3
ošklivý,ugly,ˈʌɡli,ugly.opus,3069,,,,,True,3
silný,strong,stɹˈɔŋ,strong.opus,3070,,,,,True,3
slabý,weak,wˈiːk,weak.opus,3071,,,,,True,3
bohatý,rich,ɹˈɪtʃ,rich.opus,3072,,,,,True,3
chudý,poor,pˈʊɹ,poor.opus,3073,,,,,True,3
čistý,clean,klˈiːn,clean.opus,3074,,,,,True,3
špinavý,dirty,dˈɜːɾi,dirty.opus,3075,,,,,True,3
hloupý,stupid,stˈuːpɪd,stupid.opus,3076,,,,,True,3
chytrý,clever,klˈɛvɚ,clever.opus,3077,,,,,True,3
zde,here,hˈɪɹ,here.opus,3078,,,,,True,3
nula,zero,zˈiəɹoʊ,zero.opus,3079,,,,,True,3
