czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
úrok,interest,ˈɪntɹɛst,interest.opus,145000,,,,,True,145
přezdívka,nickname,nˈɪkneɪm,nickname.opus,145001,,,,,True,145
interakce,interaction,ˌɪntɚɹˈækʃən,interaction.opus,145002,,,,,True,145
interagovat,interact,ˌɪntɚɹˈækt,interact.opus,145003,,,,,True,145
instance,instance,ˈɪnstəns,instance.opus,145004,,,,,True,145
množství,quantity,kwˈɔntᵻɾi,quantity.opus,145005,,,,,True,145
místo,instead of,ɪnstˈɛd ʌv,instead_of.opus,145006,,,,,True,145
ústav,institute,ˈɪnstɪtˌuːt,institute.opus,145007,,,,,True,145
k dispozici,available,ɐvˈeɪləbəl,available.opus,145008,,,,,True,145
avenue,avenue,ˈævənˌuː,avenue.opus,145009,,,,,True,145
poučit,instruct,ɪnstɹˈʌkt,instruct.opus,145010,,,,,True,145
návod,instruction,ɪnstɹˈʌkʃən,instruction.opus,145011,,,,,True,145
instruktor,instructor,ɪnstɹˈʌktɚ,instructor.opus,145012,,,,,True,145
přepsat,rewrite,ɹᵻɹˈaɪt,rewrite.opus,145013,,,,,True,145
odměna,reward,ɹᵻwˈɔːɹd,reward.opus,145014,,,,,True,145
jídelna,canteen,kæntˈiːn,canteen.opus,145015,,,,,True,145
zamýšlet,intend,ɪntˈɛnd,intend.opus,145016,,,,,True,145
intenzivní,intense,ɪntˈɛns,intense.opus,145017,,,,,True,145
intenzivní,intensive,ɪntˈɛnsɪv,intensive.opus,145018,,,,,True,145
záměr,intention,ɪntˈɛnʃən,intention.opus,145019,,,,,True,145
záměrně,intentionally,ɪntˈɛnʃənəli,intentionally.opus,145020,,,,,True,145
pojištění,insurance,ɪnʃˈʊɹɹəns,insurance.opus,145021,,,,,True,145
dojem,impression,ɪmpɹˈɛʃən,impression.opus,145022,,,,,True,145
noční život,nightlife,nˈaɪtlaɪf,nightlife.opus,145023,,,,,True,145
