czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
romanopisec,novelist,nˈɑːvɪlˌɪst,novelist.opus,136000,,,,,True,136
peněženka,purse,pˈɜːs,purse.opus,136001,,,,,True,136
chuť,appetite,ˈæpɪtˌaɪt,appetite.opus,136002,,,,,True,136
nepřímý,indirect,ˌɪndɚɹˈɛkt,indirect.opus,136003,,,,,True,136
jaderný,nuclear,nˈuːklɪɹ,nuclear.opus,136004,,,,,True,136
urážlivý,offensive,əfˈɛnsɪv,offensive.opus,136005,,,,,True,136
zřícenina,ruin,ɹˈuːɪn,ruin.opus,136006,,,,,True,136
narušit,impair,ɪmpˈɛɹ,impair.opus,136007,,,,,True,136
pokusit,attempt,ɐtˈɛmpt,attempt.opus,136008,,,,,True,136
losos,salmon,sˈæmən,salmon.opus,136009,,,,,True,136
vlhký,humid,hjˈuːmɪd,humid.opus,136010,,,,,True,136
prodavač,salesman,sˈeɪlzmən,salesman.opus,136011,,,,,True,136
otevírací,opening,ˈoʊpənɪŋ,opening.opus,136012,,,,,True,136
humor,humour,hjˈuːmɚ,humour.opus,136013,,,,,True,136
vtipný,humorous,hjˈuːmɚɹəs,humorous.opus,136014,,,,,True,136
hlad,hunger,hˈʌŋɡɚ,hunger.opus,136015,,,,,True,136
přísloví,proverb,pɹˈɑːvɜːb,proverb.opus,136016,,,,,True,136
na jevišti,onstage,ˈɑːnsteɪdʒ,onstage.opus,136017,,,,,True,136
spěšně,hurriedly,hˈɜːɹᵻdli,hurriedly.opus,136018,,,,,True,136
člověk,human,hjˈuːmən,human.opus,136019,,,,,True,136
lidstvo,humanity,hjuːmˈænᵻɾi,humanity.opus,136020,,,,,True,136
obrovský,huge,hjˈuːdʒ,huge.opus,136021,,,,,True,136
orchestr,orchestra,ˈɔːɹkᵻstɹə,orchestra.opus,136022,,,,,True,136
obíhat,orbit,ˈɔːɹbɪt,orbit.opus,136023,,,,,True,136
