czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
ochrana,protection,pɹətˈɛkʃən,protection.opus,137000,,,,,True,137
ústní,oral,ˈɔːɹəl,oral.opus,137001,,,,,True,137
ochranný,protective,pɹətˈɛktɪv,protective.opus,137002,,,,,True,137
navíc,besides,bᵻsˈaɪdz,besides.opus,137003,,,,,True,137
domácnost,household,hˈaʊshoʊld,household.opus,137004,,,,,True,137
ohnutý,bent,bˈɛnt,bent.opus,137005,,,,,True,137
volba,option,ˈɑːpʃən,option.opus,137006,,,,,True,137
písek,sand,sˈænd,sand.opus,137007,,,,,True,137
práce v domácnosti,housework,hˈaʊswɜːk,housework.opus,137008,,,,,True,137
protest,protest,pɹˈoʊtɛst,protest.opus,137009,,,,,True,137
utlačovat,oppress,əpɹˈɛs,oppress.opus,137010,,,,,True,137
útlak,oppression,əpɹˈɛʃən,oppression.opus,137011,,,,,True,137
protější,opposite,ˈɑːpəzˌɪt,opposite.opus,137012,,,,,True,137
opozice,opposition,ˌɑːpəzˈɪʃən,opposition.opus,137013,,,,,True,137
sandál,sandal,sˈændəl,sandal.opus,137014,,,,,True,137
infinitiv,infinitive,ɪnfˈɪnᵻtˌɪv,infinitive.opus,137015,,,,,True,137
opice,ape,ˈeɪp,ape.opus,137016,,,,,True,137
chata,hut,hˈʌt,hut.opus,137017,,,,,True,137
nelegálně,illegally,ɪlˈiːɡəli,illegally.opus,137018,,,,,True,137
nemoc,illness,ˈɪlnəs,illness.opus,137019,,,,,True,137
osvětlit,illuminate,ɪlˈuːmᵻnˌeɪt,illuminate.opus,137020,,,,,True,137
přistávací dráha,runway,ɹˈʌnweɪ,runway.opus,137021,,,,,True,137
hospoda,pub,pˈʌb,pub.opus,137022,,,,,True,137
imaginární,imaginary,ɪmˈædʒɪnˌɛɹi,imaginary.opus,137023,,,,,True,137
