czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
trpělivost,patience,pˈeɪʃəns,patience.opus,116000,,,,,True,116
přes,past,pˈæst,past.opus,116001,,,,,True,116
obviňovat,blame,blˈeɪm,blame.opus,116002,,,,,True,116
heslo,password,pˈæswɜːd,password.opus,116003,,,,,True,116
kadeřník,hairdresser,hˈɛɹdɹɛsɚ,hairdresser.opus,116004,,,,,True,116
pas,passport,pˈæspɔːɹt,passport.opus,116005,,,,,True,116
fén,hairdryer,hˈɛɹdɹaɪɚ,hairdryer.opus,116006,,,,,True,116
pasivní,passive,pˈæsɪv,passive.opus,116007,,,,,True,116
stanoviště,habitat,hˈæbɪtˌæt,habitat.opus,116008,,,,,True,116
frázové sloveso,phrasal verb,fɹˈeɪzəl vˈɜːb,phrasal_verb.opus,116009,,,,,True,116
smíchat,blend,blˈɛnd,blend.opus,116010,,,,,True,116
dárek,present,pɹˈɛzənt,present.opus,116011,,,,,True,116
gorila,gorilla,ɡɚɹˈɪlə,gorilla.opus,116012,,,,,True,116
drby,gossip,ɡˈɑːsɪp,gossip.opus,116013,,,,,True,116
přesvědčit,persuade,pɚswˈeɪd,persuade.opus,116014,,,,,True,116
přesvědčivý,persuasive,pɚswˈeɪsɪv,persuasive.opus,116015,,,,,True,116
řídit (stát),govern,ɡˈʌvɚn,govern.opus,116016,,,,,True,116
vybrat,select,sᵻlˈɛkt,select.opus,116017,,,,,True,116
výběr,selection,sᵻlˈɛkʃən,selection.opus,116018,,,,,True,116
guvernér,governor,ɡˈʌvɚnɚ,governor.opus,116019,,,,,True,116
talár,gown,ɡˈaʊn,gown.opus,116020,,,,,True,116
přednost,preference,pɹˈɛfɹəns,preference.opus,116021,,,,,True,116
popadnout,grab,ɡɹˈæb,grab.opus,116022,,,,,True,116
osobně,personally,pˈɜːsənəli,personally.opus,116023,,,,,True,116
