czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
fragment,fragment,fɹˈæɡmənt,fragment.opus,146000,,,,,True,146
komentář,comment,kˈɑːmɛnt,comment.opus,146001,,,,,True,146
komerční,commercial,kəmˈɜːʃəl,commercial.opus,146002,,,,,True,146
zdravý rozum,common sense,kˈɑːmən sˈɛns,common_sense.opus,146003,,,,,True,146
běžně,commonly,kˈɑːmənli,commonly.opus,146004,,,,,True,146
předpokládat,suppose,səpˈoʊz,suppose.opus,146005,,,,,True,146
údajně,supposedly,səpˈoʊzɪdli,supposedly.opus,146006,,,,,True,146
společník,companion,kəmpˈæniən,companion.opus,146007,,,,,True,146
srovnání,comparison,kəmpˈæɹɪsən,comparison.opus,146008,,,,,True,146
podporovat,support,səpˈɔːɹt,support.opus,146009,,,,,True,146
podporovatel,supporter,səpˈɔːɹɾɚ,supporter.opus,146010,,,,,True,146
konkurenční,competitive,kəmpˈɛɾᵻtˌɪv,competitive.opus,146011,,,,,True,146
závodník,competitor,kəmpˈɛɾɪɾɚ,competitor.opus,146012,,,,,True,146
dokončit,complete,kəmplˈiːt,complete.opus,146013,,,,,True,146
doplněk,complement,kˈɑːmplɪmənt,complement.opus,146014,,,,,True,146
chirurg,surgeon,sˈɜːdʒən,surgeon.opus,146015,,,,,True,146
zcela,completely,kəmplˈiːtli,completely.opus,146016,,,,,True,146
chirurgie,surgery,sˈɜːdʒɚɹi,surgery.opus,146017,,,,,True,146
čárka,comma,kˈɑːmə,comma.opus,146018,,,,,True,146
přeživší,survivor,sɚvˈaɪvɚ,survivor.opus,146019,,,,,True,146
přežití,survival,sɚvˈaɪvəl,survival.opus,146020,,,,,True,146
řezník,butcher,bˈʊtʃɚ,butcher.opus,146021,,,,,True,146
kolaps,collapse,kəlˈæps,collapse.opus,146022,,,,,True,146
límec,collar,kˈɑːlɚ,collar.opus,146023,,,,,True,146
