czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
obklopit,surround,sɚɹˈaʊnd,surround.opus,147000,,,,,True,147
okolní,surrounding,sɚɹˈaʊndɪŋ,surrounding.opus,147001,,,,,True,147
překvapivě,surprisingly,sɚpɹˈaɪzɪŋli,surprisingly.opus,147002,,,,,True,147
poprsí,bust,bˈʌst,bust.opus,147003,,,,,True,147
sloupkař,columnist,kˈɑːləmnˌɪst,columnist.opus,147004,,,,,True,147
poplach,alarm,ɐlˈɑːɹm,alarm.opus,147005,,,,,True,147
kombinovat,combine,kəmbˈaɪn,combine.opus,147006,,,,,True,147
kombinace,combination,kˌɑːmbᵻnˈeɪʃən,combination.opus,147007,,,,,True,147
komedie,comedy,kˈɑːmədi,comedy.opus,147008,,,,,True,147
komik,comedian,kəmˈiːdiən,comedian.opus,147009,,,,,True,147
kometa,comet,kˈɑːmɪt,comet.opus,147010,,,,,True,147
příkaz,command,kəmˈænd,command.opus,147011,,,,,True,147
rakev,coffin,kˈɔfɪn,coffin.opus,147012,,,,,True,147
komplex,complex,kˈɑːmplɛks,complex.opus,147013,,,,,True,147
komplikovat,complicate,kˈɑːmplᵻkˌeɪt,complicate.opus,147014,,,,,True,147
složitý,complicated,kˈɑːmplᵻkˌeɪɾᵻd,complicated.opus,147015,,,,,True,147
potvrzení,confirmation,kɑːnfɚmˈeɪʃən,confirmation.opus,147016,,,,,True,147
konflikt,conflict,kˈɑːnflɪkt,conflict.opus,147017,,,,,True,147
matoucí,confusing,kənfjˈuːzɪŋ,confusing.opus,147018,,,,,True,147
zmatek,confusion,kənfjˈuːʒən,confusion.opus,147019,,,,,True,147
gratuluji,congratulate,kəŋɡɹˈætʃʊlˌeɪt,congratulate.opus,147020,,,,,True,147
připojit,connect,kənˈɛkt,connect.opus,147021,,,,,True,147
spojení,connexion,kənˈɛkʃən,connexion.opus,147022,,,,,True,147
dobýt,conquer,kˈɑːŋkɚ,conquer.opus,147023,,,,,True,147
