czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
motivovat,motivate,mˈoʊɾᵻvˌeɪt,motivate.opus,125000,,,,,True,125
motivace,motivation,mˌoʊɾɪvˈeɪʃən,motivation.opus,125001,,,,,True,125
republika,republic,ɹᵻpˈʌblɪk,republic.opus,125002,,,,,True,125
trvat,last,lˈæst,last.opus,125003,,,,,True,125
reprodukovat,reproduce,ɹᵻpɹədˈuːs,reproduce.opus,125004,,,,,True,125
trvalý,lasting,lˈæstɪŋ,lasting.opus,125005,,,,,True,125
zástupce,representative,ɹˌɛpɹᵻzˈɛntətˌɪv,representative.opus,125006,,,,,True,125
opozdilec,latecomer,lˈeɪtkʌmɚ,latecomer.opus,125007,,,,,True,125
v poslední době,lately,lˈeɪtli,lately.opus,125008,,,,,True,125
namontovat,mount,mˈaʊnt,mount.opus,125009,,,,,True,125
pronajímatel,landlord,lˈændlɔːɹd,landlord.opus,125010,,,,,True,125
požadavek,requirement,ɹᵻkwˈaɪɚmənt,requirement.opus,125011,,,,,True,125
záchrana,rescue,ɹˈɛskjuː,rescue.opus,125012,,,,,True,125
minulý,back,bˈæk,back.opus,125013,,,,,True,125
rezervace,reservation,ɹˌɛzɚvˈeɪʃən,reservation.opus,125014,,,,,True,125
laboratoř,lab,lˈæb,lab.opus,125015,,,,,True,125
podobat se,resemble,ɹᵻzˈɛmbəl,resemble.opus,125016,,,,,True,125
deštný prales,rainforest,ɹˈeɪnfˌɔːɹɪst,rainforest.opus,125017,,,,,True,125
laboratoř,laboratory,lˈæbɹətˌɔːɹi,laboratory.opus,125018,,,,,True,125
zkoumat,research,ɹᵻsˈɜːtʃ,research.opus,125019,,,,,True,125
výzkumník,researcher,ɹᵻsˈɜːtʃɚ,researcher.opus,125020,,,,,True,125
bolest zad,backache,bˈækeɪk,backache.opus,125021,,,,,True,125
bláto,mud,mˈʌd,mud.opus,125022,,,,,True,125
žebřík,ladder,lˈædɚ,ladder.opus,125023,,,,,True,125
