czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
sázka,bet,bˈɛt,bet.opus,101000,,,,,True,101
hrozný,horrible,hˈɔːɹɪbəl,horrible.opus,101001,,,,,True,101
organické,organic,ɔːɹɡˈænɪk,organic.opus,101002,,,,,True,101
promiňte,pardon,pˈɑːɹdən,pardon.opus,101003,,,,,True,101
princip,principle,pɹˈɪnsɪpəl,principle.opus,101004,,,,,True,101
hořké,bitter,bˈɪɾɚ,bitter.opus,101005,,,,,True,101
orgán,organ,ˈɔːɹɡən,organ.opus,101006,,,,,True,101
připojit,attach,ɐtˈætʃ,attach.opus,101007,,,,,True,101
rodičovský,parental,pɚɹˈɛntəl,parental.opus,101008,,,,,True,101
obyčejný,ordinary,ˈɔːɹdɪnˌɛɹi,ordinary.opus,101009,,,,,True,101
vyděšený,scared,skˈɛɹd,scared.opus,101010,,,,,True,101
vyděsit,scare,skˈɛɹ,scare.opus,101011,,,,,True,101
pověsit,hang,hˈæŋ,hang.opus,101012,,,,,True,101
závěsný,hanging,hˈæŋɪŋ,hanging.opus,101013,,,,,True,101
řád,order,ˈɔːɹdɚ,order.opus,101014,,,,,True,101
spořádaný,orderly,ˈɔːɹdɚli,orderly.opus,101015,,,,,True,101
vysoce,highly,hˈaɪli,highly.opus,101016,,,,,True,101
překonat,overcome,ˌoʊvɚkˈʌm,overcome.opus,101017,,,,,True,101
vyzdvihnout,highlight,hˈaɪlaɪt,highlight.opus,101018,,,,,True,101
pokrok,progress,pɹˈɑːɡɹɛs,progress.opus,101019,,,,,True,101
šikovný,handy,hˈændi,handy.opus,101020,,,,,True,101
parkoviště,parking,pˈɑːɹkɪŋ,parking.opus,101021,,,,,True,101
skus,bite,bˈaɪt,bite.opus,101022,,,,,True,101
naprogramovat,programme,pɹˈoʊɡɹæm,programme.opus,101023,,,,,True,101
organismus,organism,ˈɔːɹɡənˌɪzəm,organism.opus,101024,,,,,True,101
děsit,horrify,hˈɔːɹɪfˌaɪ,horrify.opus,101025,,,,,True,101
profesor,professor,pɹəfˈɛsɚ,professor.opus,101026,,,,,True,101
pracovitý,hard-working,hˈɑːɹdwˈɜːkɪŋ,hardworking.opus,101027,,,,,True,101
původ,origin,ˈɔːɹɪdʒˌɪn,origin.opus,101028,,,,,True,101
skrytý,hidden,hˈɪdən,hidden.opus,101029,,,,,True,101
skórovat,score,skˈɔːɹ,score.opus,101030,,,,,True,101
přes noc,overnight,ˌoʊvɚnˈaɪt,overnight.opus,101031,,,,,True,101
strádání,hardship,hˈɑːɹdʃɪp,hardship.opus,101032,,,,,True,101
paralyzovat,paralyse,pˈæɹəlˌaɪz,paralyse.opus,101033,,,,,True,101
bilingvní,bilingual,baɪlˈɪŋɡwəl,bilingual.opus,101034,,,,,True,101
výtisk,print,pɹˈɪnt,print.opus,101035,,,,,True,101
organizace,organisation,ˌɔːɹɡɐnəzˈeɪʃən,organisation.opus,101036,,,,,True,101
přístav,harbour,hˈɑːɹbɚ,harbour.opus,101037,,,,,True,101
spokojenost,satisfaction,sˌæɾɪsfˈækʃən,satisfaction.opus,101038,,,,,True,101
satelit,satellite,sˈæɾəlˌaɪt,satellite.opus,101039,,,,,True,101
přešťastný,overjoyed,ˌoʊvɚdʒˈɔɪd,overjoyed.opus,101040,,,,,True,101
profese,profession,pɹəfˈɛʃən,profession.opus,101041,,,,,True,101
poklop,hatch,hˈætʃ,hatch.opus,101042,,,,,True,101
spokojený,satisfied,sˈæɾɪsfˌaɪd,satisfied.opus,101043,,,,,True,101
vnější,outward,ˈaʊtwɚd,outward.opus,101044,,,,,True,101
bez domova,homeless,hˈoʊmləs,homeless.opus,101045,,,,,True,101
srdceryvný,hearted,hˈɑːɹɾᵻd,hearted.opus,101046,,,,,True,101
učenec,scholar,skˈɑːlɚ,scholar.opus,101047,,,,,True,101
