czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
stipendium,scholarship,skˈɑːlɚʃˌɪp,scholarship.opus,102000,,,,,True,102
infarkt,heart attack,hˈɑːɹt ɐtˈæk,heart_attack.opus,102001,,,,,True,102
životopis,biography,baɪˈɑːɡɹəfi,biography.opus,102002,,,,,True,102
sluch,hearing,hˈɪɹɪŋ,hearing.opus,102003,,,,,True,102
příloha,attachment,ɐtˈætʃmənt,attachment.opus,102004,,,,,True,102
psanec,outlaw,ˈaʊtlɔː,outlaw.opus,102005,,,,,True,102
podšálek,saucer,sˈɔːsɚ,saucer.opus,102006,,,,,True,102
balení,packing,pˈækɪŋ,packing.opus,102007,,,,,True,102
atomový,atomic,ɐtˈɑːmɪk,atomic.opus,102008,,,,,True,102
načrtnout,outline,ˈaʊtlaɪn,outline.opus,102009,,,,,True,102
pokračovat,proceed,pɹəsˈiːd,proceed.opus,102010,,,,,True,102
biologie,biology,baɪˈɑːlədʒi,biology.opus,102011,,,,,True,102
neaktuální,out-of-date,ˌaʊɾəvdˈeɪt,outofdate.opus,102012,,,,,True,102
podporovat,promote,pɹəmˈoʊt,promote.opus,102013,,,,,True,102
podpora,promotion,pɹəmˈoʊʃən,promotion.opus,102014,,,,,True,102
bezmocný,helpless,hˈɛlpləs,helpless.opus,102015,,,,,True,102
čestně,honestly,ˈɑːnɪstli,honestly.opus,102016,,,,,True,102
výrobce,producer,pɹədˈuːsɚ,producer.opus,102017,,,,,True,102
poctivost,honesty,ˈɑːnɪsti,honesty.opus,102018,,,,,True,102
prokrastinace,procrastination,pɹoʊkɹˌæstᵻnˈeɪʃən,procrastination.opus,102019,,,,,True,102
vlastnictví,property,pɹˈɑːpɚɾi,property.opus,102020,,,,,True,102
vydatný,hearty,hˈɑːɹɾi,hearty.opus,102021,,,,,True,102
balík,package,pˈækɪdʒ,package.opus,102022,,,,,True,102
biochemie,biochemistry,bˌaɪoʊkˈɛmɪstɹi,biochemistry.opus,102023,,,,,True,102
stejně,anyhow,ˈɛnɪhˌaʊ,anyhow.opus,102024,,,,,True,102
nebe,heaven,hˈɛvən,heaven.opus,102025,,,,,True,102
nebesky,heavenly,hˈɛvənli,heavenly.opus,102026,,,,,True,102
pata,heel,hˈiːl,heel.opus,102027,,,,,True,102
výška,height,hˈaɪt,height.opus,102028,,,,,True,102
venkovní,outdoor,aʊtdˈɔːɹ,outdoor.opus,102029,,,,,True,102
venku,outdoors,aʊtdˈɔːɹz,outdoors.opus,102030,,,,,True,102
tempo,pace,pˈeɪs,pace.opus,102031,,,,,True,102
HIV,HIV,ˌeɪtʃˌaɪvˈiː,hiv.opus,102032,,,,,True,102
helma,helmet,hˈɛlmɪt,helmet.opus,102033,,,,,True,102
vyhlásit,proclaim,pɹəklˈeɪm,proclaim.opus,102034,,,,,True,102
ohřívač,heater,hˈiːɾɚ,heater.opus,102035,,,,,True,102
zájmeno,pronoun,pɹˈoʊnaʊn,pronoun.opus,102036,,,,,True,102
kyslík,oxygen,ˈɑːksɪdʒən,oxygen.opus,102037,,,,,True,102
svatý,holy,hˈoʊli,holy.opus,102038,,,,,True,102
scénický,scenic,sˈiːnɪk,scenic.opus,102039,,,,,True,102
správně,properly,pɹˈɑːpɚli,properly.opus,102040,,,,,True,102
proces,process,pɹˈɑːsɛs,process.opus,102041,,,,,True,102
atmosféra,atmosphere,ˈætməsfˌɪɹ,atmosphere.opus,102042,,,,,True,102
ohromující,overwhelming,ˌoʊvɚwˈɛlmɪŋ,overwhelming.opus,102043,,,,,True,102
pádlo,paddle,pˈædəl,paddle.opus,102044,,,,,True,102
nebezpečí,hazard,hˈæzɚd,hazard.opus,102045,,,,,True,102
pronájem,hire,hˈaɪɚ,hire.opus,102046,,,,,True,102
vynikající,outstanding,aʊtstˈændɪŋ,outstanding.opus,102047,,,,,True,102
