czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
časté,frequent,fɹˈiːkwənt,frequent.opus,106000,,,,,True,106
frekvence,frequency,fɹˈiːkwənsi,frequency.opus,106001,,,,,True,106
prvňáček,freshman,fɹˈɛʃmən,freshman.opus,106002,,,,,True,106
bomba,bomb,bˈɑːm,bomb.opus,106003,,,,,True,106
pozitivně,positively,pˈɑːzᵻtˌɪvli,positively.opus,106004,,,,,True,106
frustrovaný,frustrated,fɹʌstɹˈeɪɾᵻd,frustrated.opus,106005,,,,,True,106
frustrace,frustration,fɹʌstɹˈeɪʃən,frustration.opus,106006,,,,,True,106
smažit,fry,fɹˈaɪ,fry.opus,106007,,,,,True,106
vybavit,furnish,fˈɜːnɪʃ,furnish.opus,106008,,,,,True,106
hojnost,plenty,plˈɛnti,plenty.opus,106009,,,,,True,106
vážně,severely,sᵻvˈɪɹli,severely.opus,106010,,,,,True,106
vzdálenější,further,fˈɜːðɚ,further.opus,106011,,,,,True,106
umělec,artist,ˈɑːɹɾɪst,artist.opus,106012,,,,,True,106
dále,furthermore,fˌɜːðɚmˈɔːɹ,furthermore.opus,106013,,,,,True,106
nejdále,furthest,fˈɜːðɪst,furthest.opus,106014,,,,,True,106
povyk,fuss,fˈʌs,fuss.opus,106015,,,,,True,106
těžké,severe,sᵻvˈɪɹ,severe.opus,106016,,,,,True,106
zisk,gain,ɡˈeɪn,gain.opus,106017,,,,,True,106
potěšit,please,plˈiːz,please.opus,106018,,,,,True,106
získat,gain,ɡˈeɪn,gain.opus,106019,,,,,True,106
žluč,gall,ɡˈɔːl,gall.opus,106020,,,,,True,106
umělecký,artistic,ɑːɹtˈɪstɪk,artistic.opus,106021,,,,,True,106
hrnec,pot,pˈɑːt,pot.opus,106022,,,,,True,106
zástrčka,plug,plˈʌɡ,plug.opus,106023,,,,,True,106
listonoš,postman,pˈoʊstmən,postman.opus,106024,,,,,True,106
sex,sex,sˈɛks,sex.opus,106025,,,,,True,106
jed,poison,pˈɔɪzən,poison.opus,106026,,,,,True,106
pánev,frying pan,fɹˈaɪɪŋ pˈæn,frying_pan.opus,106027,,,,,True,106
palivo,fuel,fjˈuːəl,fuel.opus,106028,,,,,True,106
stínit,shadow,ʃˈædoʊ,shadow.opus,106029,,,,,True,106
stínový,shadowy,ʃˈædoʊi,shadowy.opus,106030,,,,,True,106
tečka,full stop,fˈʊl stˈɑːp,full_stop.opus,106031,,,,,True,106
na plný úvazek,full-time,fˈʊltˈaɪm,fulltime.opus,106032,,,,,True,106
galon,gallon,ɡˈælən,gallon.opus,106033,,,,,True,106
poezie,poetry,pˈoʊɪtɹi,poetry.opus,106034,,,,,True,106
funkce,function,fˈʌŋkʃən,function.opus,106035,,,,,True,106
kapesné,pocket money,pˈɑːkɪt mˈʌni,pocket_money.opus,106036,,,,,True,106
fond,fund,fˈʌnd,fund.opus,106037,,,,,True,106
financovat,fund,fˈʌnd,fund.opus,106038,,,,,True,106
pohřeb,funeral,fjˈuːnɚɹəl,funeral.opus,106039,,,,,True,106
pohlednice,postcard,pˈoʊstkɑːɹd,postcard.opus,106040,,,,,True,106
srst,fur,fˈɜː,fur.opus,106041,,,,,True,106
básník,poet,pˈoʊɪt,poet.opus,106042,,,,,True,106
rukopis,handwriting,hˈændɹaɪɾɪŋ,handwriting.opus,106043,,,,,True,106
fráze,phrase,fɹˈeɪz,phrase.opus,106044,,,,,True,106
slavný,glorious,ɡlˈɔːɹiəs,glorious.opus,106045,,,,,True,106
růst,growth,ɡɹˈoʊθ,growth.opus,106046,,,,,True,106
záruka,guarantee,ɡˌæɹəntˈiː,guarantee.opus,106047,,,,,True,106
