czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
smutný,sad,sˈæd,sad.opus,4000,,,,,True,4
špatný,bad,bˈæd,bad.opus,4001,,,,,True,4
rychlý,fast,fˈæst,fast.opus,4002,,,,,True,4
pomalý,slow,slˈoʊ,slow.opus,4003,,,,,True,4
vysoký,tall,tˈɔːl,tall.opus,4004,,,,,True,4
krátký,short,ʃˈɔːɹt,short.opus,4005,,,,,True,4
světlý,light,lˈaɪt,light.opus,4006,,,,,True,4
tmavý,dark,dˈɑːɹk,dark.opus,4007,,,,,True,4
mladý,young,jˈʌŋ,young.opus,4008,,,,,True,4
starý,old,ˈoʊld,old.opus,4009,,,,,True,4
snadný,easy,ˈiːzi,easy.opus,4010,,,,,True,4
tvrdý,hard,hˈɑːɹd,hard.opus,4011,,,,,True,4
blízko,near,nˈɪɹ,near.opus,4012,,,,,True,4
daleko,far,fˈɑːɹ,far.opus,4013,,,,,True,4
hlava,head,hˈɛd,head.opus,4014,,,,,True,4
vlasy,hair,hˈɛɹ,hair.opus,4015,,,,,True,4
oko,eye,ˈaɪ,eye.opus,4016,,,,,True,4
ucho,ear,ˈɪɹ,ear.opus,4017,,,,,True,4
nos,nose,nˈoʊz,nose.opus,4018,,,,,True,4
ústa,mouth,mˈaʊθ,mouth.opus,4019,,,,,True,4
zuby,teeth,tˈiːθ,teeth.opus,4020,,,,,True,4
jazyk (v puse),tongue,tˈʌŋ,tongue.opus,4021,,,,,True,4
krk,neck,nˈɛk,neck.opus,4022,,,,,True,4
ruka,hand,hˈænd,hand.opus,4023,,,,,True,4
paže,arm,ˈɑːɹm,arm.opus,4024,,,,,True,4
noha,leg,lˈɛɡ,leg.opus,4025,,,,,True,4
chodidlo,foot,fˈʊt,foot.opus,4026,,,,,True,4
prst,finger,fˈɪŋɡɚ,finger.opus,4027,,,,,True,4
prst (na noze),toe,tˈoʊ,toe.opus,4028,,,,,True,4
břicho,stomach,stˈʌmək,stomach.opus,4029,,,,,True,4
záda,back,bˈæk,back.opus,4030,,,,,True,4
chleba,bread,bɹˈɛd,bread.opus,4031,,,,,True,4
rýže,rice,ɹˈaɪs,rice.opus,4032,,,,,True,4
voda,water,wˈɔːɾɚ,water.opus,4033,,,,,True,4
mléko,milk,mˈɪlk,milk.opus,4034,,,,,True,4
jablko,apple,ˈæpəl,apple.opus,4035,,,,,True,4
banán,banana,bɐnˈænə,banana.opus,4036,,,,,True,4
pomeranč,orange,ˈɔɹɪndʒ,orange.opus,4037,,,,,True,4
mango,mango,mˈæŋɡoʊ,mango.opus,4038,,,,,True,4
maso,meat,mˈiːt,meat.opus,4039,,,,,True,4
