czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
sto,hundred,hˈʌndɹɪd,hundred.opus,2000,,,,,True,2
tisíc,thousand,θˈaʊzənd,thousand.opus,2001,,,,,True,2
milion,million,mˈɪliən,million.opus,2002,,,,,True,2
matka,mother,mˈʌðɚ,mother.opus,2003,,,,,True,2
otec,father,fˈɑːðɚ,father.opus,2004,,,,,True,2
bratr,brother,bɹˈʌðɚ,brother.opus,2005,,,,,True,2
sestra,sister,sˈɪstɚ,sister.opus,2006,,,,,True,2
syn,son,sˈʌn,son.opus,2007,,,,,True,2
dcera,daughter,dˈɔːɾɚ,daughter.opus,2008,,,,,True,2
rodiče,parents,pˈɛɹənts,parents.opus,2009,,,,,True,2
strýc,uncle,ˈʌŋkəl,uncle.opus,2010,,,,,True,2
teta,aunt,ˈænt,aunt.opus,2011,,,,,True,2
bratranec,cousin,kˈʌzən,cousin.opus,2012,,,,,True,2
sestřenice,cousin,kˈʌzən,cousin.opus,2013,,,,,True,2
babička,grandmother,ɡɹˈændmʌðɚ,grandmother.opus,2014,,,,,True,2
dědeček,grandfather,ɡɹˈændfɑːðɚ,grandfather.opus,2015,,,,,True,2
máma,mum,mˈʌm,mum.opus,2016,,,,,True,2
táta,dad,dˈæd,dad.opus,2017,,,,,True,2
babi,grandma,ɡɹˈændmɑː,grandma.opus,2018,,,,,True,2
děda,grandpa,ɡɹˈændpɑː,grandpa.opus,2019,,,,,True,2
červená,red,ɹˈɛd,red.opus,2020,,,,,True,2
modrá,blue,blˈuː,blue.opus,2021,,,,,True,2
zelená,green,ɡɹˈiːn,green.opus,2022,,,,,True,2
žlutá,yellow,jˈɛloʊ,yellow.opus,2023,,,,,True,2
černá,black,blˈæk,black.opus,2024,,,,,True,2
bílá,white,wˈaɪt,white.opus,2025,,,,,True,2
hnědá,brown,bɹˈaʊn,brown.opus,2026,,,,,True,2
růžová,pink,pˈɪŋk,pink.opus,2027,,,,,True,2
oranžová,orange,ˈɔɹɪndʒ,orange.opus,2028,,,,,True,2
fialová,purple,pˈɜːpəl,purple.opus,2029,,,,,True,2
šedá,grey,ɡɹˈeɪ,grey.opus,2030,,,,,True,2
zlatá,gold,ɡˈoʊld,gold.opus,2031,,,,,True,2
stříbrná,silver,sˈɪlvɚ,silver.opus,2032,,,,,True,2
jíst,eat,ˈiːt,eat.opus,2033,,,,,True,2
pít,drink,dɹˈɪŋk,drink.opus,2034,,,,,True,2
jít,go,ɡˈoʊ,go.opus,2035,,,,,True,2
přijít,come,kˈʌm,come.opus,2036,,,,,True,2
hrát,play,plˈeɪ,play.opus,2037,,,,,True,2
číst,read,ɹˈiːd,read.opus,2038,,,,,True,2
psát,write,ɹˈaɪt,write.opus,2039,,,,,True,2
