czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
ahoj,hello,həlˈoʊ,hello.opus,1000,,,,,True,1
čau,hi,hˈaɪ,hi.opus,1001,,,,,True,1
dobrý,good,ɡˈʊd,good.opus,1002,,,,,True,1
ráno,morning,mˈɔːɹnɪŋ,morning.opus,1003,,,,,True,1
odpoledne,afternoon,ˌæftɚnˈuːn,afternoon.opus,1004,,,,,True,1
večer,evening,ˈiːvnɪŋ,evening.opus,1005,,,,,True,1
noc,night,nˈaɪt,night.opus,1006,,,,,True,1
den,day,dˈeɪ,day.opus,1007,,,,,True,1
nashledanou,goodbye,ɡʊdbˈaɪ,goodbye.opus,1008,,,,,True,1
dobré ráno,good morning,ɡˈʊd mˈɔːɹnɪŋ,good_morning.opus,1009,,,,,True,1
dobrý večer,good evening,ɡˈʊd ˈiːvnɪŋ,good_evening.opus,1010,,,,,True,1
dobrou noc,good night,ɡˈʊd nˈaɪt,good_night.opus,1011,,,,,True,1
prosím,please,plˈiːz,please.opus,1012,,,,,True,1
děkuji,thank you,θˈæŋk juː,thank_you.opus,1013,,,,,True,1
omlouvám se,sorry,sˈɑːɹi,sorry.opus,1014,,,,,True,1
promiňte,excuse me,ɛkskjˈuːs mˌiː,excuse_me.opus,1015,,,,,True,1
ano,yes,jˈɛs,yes.opus,1016,,,,,True,1
ne,no,nˈoʊ,no.opus,1017,,,,,True,1
být,be,bˈiː,be.opus,1018,,,,,True,1
možná,maybe,mˈeɪbiː,maybe.opus,1019,,,,,True,1
pondělí,Monday,mˈʌndeɪ,monday.opus,1020,1,,,,True,1
úterý,Tuesday,tˈuːzdeɪ,tuesday.opus,1021,1,,,,True,1
středa,Wednesday,wˈɛnzdeɪ,wednesday.opus,1022,1,,,,True,1
čtvrtek,Thursday,θˈɜːzdeɪ,thursday.opus,1023,1,,,,True,1
pátek,Friday,fɹˈaɪdeɪ,friday.opus,1024,1,,,,True,1
sobota,Saturday,sˈæɾɚdˌeɪ,saturday.opus,1025,1,,,,True,1
neděle,Sunday,sˈʌndeɪ,sunday.opus,1026,1,,,,True,1
jedna,one,wˈʌn,one.opus,1027,2,,,,True,1
dva,two,tˈuː,two.opus,1028,2,,,,True,1
tři,three,θɹˈiː,three.opus,1029,2,,,,True,1
čtyři,four,fˈɔːɹ,four.opus,1030,2,,,,True,1
pět,five,fˈaɪv,five.opus,1031,2,,,,True,1
šest,six,sˈɪks,six.opus,1032,2,,,,True,1
sedm,seven,sˈɛvən,seven.opus,1033,2,,,,True,1
osm,eight,ˈeɪt,eight.opus,1034,2,,,,True,1
devět,nine,nˈaɪn,nine.opus,1035,2,,,,True,1
deset,ten,tˈɛn,ten.opus,1036,2,,,,True,1
jedenáct,eleven,ᵻlˈɛvən,eleven.opus,1037,2,,,,True,1
dvanáct,twelve,twˈɛlv,twelve.opus,1038,2,,,,True,1
sto,hundred,hˈʌndɹɪd,hundred.opus,1039,,,,,True,1
tisíc,thousand,θˈaʊzənd,thousand.opus,1040,,,,,True,1
milion,million,mˈɪliən,million.opus,1041,,,,,True,1
miliarda,billion,bˈɪliən,billion.opus,1042,,,,,True,1
matka,mother,mˈʌðɚ,mother.opus,1043,,,,,True,1
otec,father,fˈɑːðɚ,father.opus,1044,,,,,True,1
bratr,brother,bɹˈʌðɚ,brother.opus,1045,,,,,True,1
sestra,sister,sˈɪstɚ,sister.opus,1046,,,,,True,1
syn,son,sˈʌn,son.opus,1047,,,,,True,1
dcera,daughter,dˈɔːɾɚ,daughter.opus,1048,,,,,True,1
rodiče,parents,pˈɛɹənts,parents.opus,1049,,,,,True,1
strýc,uncle,ˈʌŋkəl,uncle.opus,1050,,,,,True,1
teta,aunt,ˈænt,aunt.opus,1051,,,,,True,1
bratranec,cousin,kˈʌzən,cousin.opus,1052,,,,,True,1
sestřenice,cousin,kˈʌzən,cousin.opus,1053,,,,,True,1
babička,grandmother,ɡɹˈændmʌðɚ,grandmother.opus,1054,,,,,True,1
dědeček,grandfather,ɡɹˈændfɑːðɚ,grandfather.opus,1055,,,,,True,1
máma,mum,mˈʌm,mum.opus,1056,,,,,True,1
táta,dad,dˈæd,dad.opus,1057,,,,,True,1
babi,grandma,ɡɹˈændmɑː,grandma.opus,1058,,,,,True,1
děda,grandpa,ɡɹˈændpɑː,grandpa.opus,1059,,,,,True,1
červená,red,ɹˈɛd,red.opus,1060,,,,,True,1
modrá,blue,blˈuː,blue.opus,1061,,,,,True,1
zelená,green,ɡɹˈiːn,green.opus,1062,,,,,True,1
žlutá,yellow,jˈɛloʊ,yellow.opus,1063,,,,,True,1
černá,black,blˈæk,black.opus,1064,,,,,True,1
bílá,white,wˈaɪt,white.opus,1065,,,,,True,1
hnědá,brown,bɹˈaʊn,brown.opus,1066,,,,,True,1
růžová,pink,pˈɪŋk,pink.opus,1067,,,,,True,1
oranžová,orange,ˈɔɹɪndʒ,orange.opus,1068,,,,,True,1
fialová,purple,pˈɜːpəl,purple.opus,1069,,,,,True,1
šedá,grey,ɡɹˈeɪ,grey.opus,1070,,,,,True,1
zlatá,gold,ɡˈoʊld,gold.opus,1071,,,,,True,1
stříbrná,silver,sˈɪlvɚ,silver.opus,1072,,,,,True,1
jíst,eat,ˈiːt,eat.opus,1073,,,,,True,1
pít,drink,dɹˈɪŋk,drink.opus,1074,,,,,True,1
jít,go,ɡˈoʊ,go.opus,1075,,,,,True,1
přijít,come,kˈʌm,come.opus,1076,,,,,True,1
hrát,play,plˈeɪ,play.opus,1077,,,,,True,1
číst,read,ɹˈiːd,read.opus,1078,,,,,True,1
psát,write,ɹˈaɪt,write.opus,1079,,,,,True,1
