czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
udržovat,maintain,meɪntˈeɪn,maintain.opus,114000,,,,,True,114
údržba,maintenance,mˈeɪntənəns,maintenance.opus,114001,,,,,True,114
recyklace,recycling,ɹᵻsˈaɪklɪŋ,recycling.opus,114002,,,,,True,114
většina,majority,mədʒˈɔːɹᵻɾi,majority.opus,114003,,,,,True,114
obvaz,bandage,bˈændɪdʒ,bandage.opus,114004,,,,,True,114
ohledně,regarding,ɹᵻɡˈɑːɹdɪŋ,regarding.opus,114005,,,,,True,114
starosta,mayor,mˈeɪɚ,mayor.opus,114006,,,,,True,114
duševní,mental,mˈɛntəl,mental.opus,114007,,,,,True,114
maximum,maximum,mˈæksɪməm,maximum.opus,114008,,,,,True,114
schválení,approval,ɐpɹˈuːvəl,approval.opus,114009,,,,,True,114
považovat,regard,ɹᵻɡˈɑːɹd,regard.opus,114010,,,,,True,114
bar,bar,bˈɑːɹ,bar.opus,114011,,,,,True,114
řízení,management,mˈænɪdʒmənt,management.opus,114012,,,,,True,114
znovu získat,regain,ɹᵻɡˈeɪn,regain.opus,114013,,,,,True,114
bankovní účet,bank account,bˈæŋk ɐkˈaʊnt,bank_account.opus,114014,,,,,True,114
lidstvo,mankind,mæŋkˈaɪnd,mankind.opus,114015,,,,,True,114
samec,male,mˈeɪl,male.opus,114016,,,,,True,114
láskyplně,lovingly,lˈʌvɪŋli,lovingly.opus,114017,,,,,True,114
mentálně,mentally,mˈɛntəli,mentally.opus,114018,,,,,True,114
zmínit,mention,mˈɛnʃən,mention.opus,114019,,,,,True,114
menší,minor,mˈaɪnɚ,minor.opus,114020,,,,,True,114
nezletilý,minor,mˈaɪnɚ,minor.opus,114021,,,,,True,114
menšina,minority,maɪnˈɔːɹᵻɾi,minority.opus,114022,,,,,True,114
kapalný,liquid,lˈɪkwɪd,liquid.opus,114023,,,,,True,114
kapalina,liquid,lˈɪkwɪd,liquid.opus,114024,,,,,True,114
báze,base,bˈeɪs,base.opus,114025,,,,,True,114
realita,reality,ɹɪˈælᵻɾi,reality.opus,114026,,,,,True,114
minimální,minimum,mˈɪnɪməm,minimum.opus,114027,,,,,True,114
minimalizovat,minimise,mˈɪnɪmˌaɪz,minimise.opus,114028,,,,,True,114
spolehlivý,reliable,ɹᵻlˈaɪəbəl,reliable.opus,114029,,,,,True,114
minerální,mineral,mˈɪnɚɹəl,mineral.opus,114030,,,,,True,114
plešatý,bald,bˈɔːld,bald.opus,114031,,,,,True,114
přeskupit,rearrange,ɹˌiːɚɹˈeɪndʒ,rearrange.opus,114032,,,,,True,114
uvolnění,release,ɹᵻlˈiːs,release.opus,114033,,,,,True,114
schvalovat,approve,ɐpɹˈuːv,approve.opus,114034,,,,,True,114
rozumné,reasonable,ɹˈiːzənəbəl,reasonable.opus,114035,,,,,True,114
literární,literary,lˈɪɾɚɹˌɛɹi,literary.opus,114036,,,,,True,114
literatura,literature,lˈɪɾɚɹᵻtʃɚ,literature.opus,114037,,,,,True,114
realistický,realistic,ɹiːəlˈɪstɪk,realistic.opus,114038,,,,,True,114
mínus,minus,mˈaɪnəs,minus.opus,114039,,,,,True,114
spojit,link,lˈɪŋk,link.opus,114040,,,,,True,114
odkaz,link,lˈɪŋk,link.opus,114041,,,,,True,114
spoléhat,rely,ɹᵻlˈaɪ,rely.opus,114042,,,,,True,114
lehce,lightly,lˈaɪtli,lightly.opus,114043,,,,,True,114
blesk,lightning,lˈaɪtnɪŋ,lightning.opus,114044,,,,,True,114
povodí,basin,bˈeɪsən,basin.opus,114045,,,,,True,114
bída,misery,mˈɪzɚɹi,misery.opus,114046,,,,,True,114
podoba,likeness,lˈaɪknəs,likeness.opus,114047,,,,,True,114
