czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
záření,radiation,ɹˌeɪdɪˈeɪʃən,radiation.opus,116000,,,,,True,116
svetr,jumper,dʒˈʌmpɚ,jumper.opus,116001,,,,,True,116
shnilý,rotten,ɹˈɑːʔn̩,rotten.opus,116002,,,,,True,116
překážka,obstacle,ˈɑːbstəkəl,obstacle.opus,116003,,,,,True,116
pulovr,pullover,pˈʊloʊvɚ,pullover.opus,116004,,,,,True,116
čerpadlo,pump,pˈʌmp,pump.opus,116005,,,,,True,116
pozorovat,observe,əbzˈɜːv,observe.opus,116006,,,,,True,116
pozorování,observation,ɑːbzɚvˈeɪʃən,observation.opus,116007,,,,,True,116
objekt,object,ˈɑːbdʒɛkt,object.opus,116008,,,,,True,116
objektivní,objective,ɑːbdʒˈɛktɪv,objective.opus,116009,,,,,True,116
námitka,objection,ɑːbdʒˈɛkʃən,objection.opus,116010,,,,,True,116
potrestat,punish,pˈʌnɪʃ,punish.opus,116011,,,,,True,116
trest,punishment,pˈʌnɪʃmənt,punishment.opus,116012,,,,,True,116
incident,incident,ˈɪnsɪdənt,incident.opus,116013,,,,,True,116
včetně,including,ɪŋklˈuːdɪŋ,including.opus,116014,,,,,True,116
příjem,income,ˈɪŋkʌm,income.opus,116015,,,,,True,116
štěně,puppy,pˈʌpi,puppy.opus,116016,,,,,True,116
výživa,nutrition,njuːtɹˈɪʃən,nutrition.opus,116017,,,,,True,116
výživný,nutritious,njuːtɹˈɪʃəs,nutritious.opus,116018,,,,,True,116
zlepšení,improvement,ɪmpɹˈuːvmənt,improvement.opus,116019,,,,,True,116
zřejmé,obvious,ˈɑːbviəs,obvious.opus,116020,,,,,True,116
hrubě,rudely,ɹˈuːdli,rudely.opus,116021,,,,,True,116
odvolání,appeal,ɐpˈiːl,appeal.opus,116022,,,,,True,116
odpadky,rubbish,ɹˈʌbɪʃ,rubbish.opus,116023,,,,,True,116
pryž,rubber,ɹˈʌbɚ,rubber.opus,116024,,,,,True,116
vydavatel,publisher,pˈʌblɪʃɚ,publisher.opus,116025,,,,,True,116
dojít,occur,əkˈɜː,occur.opus,116026,,,,,True,116
obsadit,occupy,ˈɑːkjʊpˌaɪ,occupy.opus,116027,,,,,True,116
mše,mass,mˈæs,mass.opus,116028,,,,,True,116
rutina,routine,ɹuːtˈiːn,routine.opus,116029,,,,,True,116
impozantní,impressive,ɪmpɹˈɛsɪv,impressive.opus,116030,,,,,True,116
příležitost,occasion,əkˈeɪʒən,occasion.opus,116031,,,,,True,116
příležitostné,occasional,əkˈeɪʒənəl,occasional.opus,116032,,,,,True,116
zaokrouhlit,round,ɹˈaʊnd,round.opus,116033,,,,,True,116
nevhodné,improper,ɪmpɹˈɑːpɚ,improper.opus,116034,,,,,True,116
samozřejmě,obviously,ˈɑːbviəsli,obviously.opus,116035,,,,,True,116
nevyhovující,inconvenient,ɪŋkənvˈiːnɪənt,inconvenient.opus,116036,,,,,True,116
živina,nutrient,njˈuːtɹiənt,nutrient.opus,116037,,,,,True,116
nesprávný,incorrect,ɪŋkɚɹˈɛkt,incorrect.opus,116038,,,,,True,116
pojem,notion,nˈoʊʃən,notion.opus,116039,,,,,True,116
všimnout si,notice,nˈoʊɾɪs,notice.opus,116040,,,,,True,116
znatelný,noticeable,nˈoʊɾɪsəbəl,noticeable.opus,116041,,,,,True,116
nástěnka,noticeboard,nˈoʊɾɪsbˌɔːɹd,noticeboard.opus,116042,,,,,True,116
uvnitř,indoors,ɪndˈɔːɹz,indoors.opus,116043,,,,,True,116
autorita,authority,ɐθˈɔːɹɪɾi,authority.opus,116044,,,,,True,116
průmyslový,industrial,ɪndˈʌstɹɪəl,industrial.opus,116045,,,,,True,116
nevyhnutelný,inevitable,ɪnˈɛvᵻɾəbəl,inevitable.opus,116046,,,,,True,116
pomocný,auxiliary,ɔːksˈɪliəɹi,auxiliary.opus,116047,,,,,True,116
