czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
ústní,oral,ˈɔːɹəl,oral.opus,118000,,,,,True,118
ochranný,protective,pɹətˈɛktɪv,protective.opus,118001,,,,,True,118
navíc,besides,bᵻsˈaɪdz,besides.opus,118002,,,,,True,118
domácnost,household,hˈaʊshoʊld,household.opus,118003,,,,,True,118
ohnutý,bent,bˈɛnt,bent.opus,118004,,,,,True,118
volba,option,ˈɑːpʃən,option.opus,118005,,,,,True,118
písek,sand,sˈænd,sand.opus,118006,,,,,True,118
práce v domácnosti,housework,hˈaʊswɜːk,housework.opus,118007,,,,,True,118
protest,protest,pɹˈoʊtɛst,protest.opus,118008,,,,,True,118
utlačovat,oppress,əpɹˈɛs,oppress.opus,118009,,,,,True,118
útlak,oppression,əpɹˈɛʃən,oppression.opus,118010,,,,,True,118
protější,opposite,ˈɑːpəzˌɪt,opposite.opus,118011,,,,,True,118
opozice,opposition,ˌɑːpəzˈɪʃən,opposition.opus,118012,,,,,True,118
sandál,sandal,sˈændəl,sandal.opus,118013,,,,,True,118
infinitiv,infinitive,ɪnfˈɪnᵻtˌɪv,infinitive.opus,118014,,,,,True,118
opice,ape,ˈeɪp,ape.opus,118015,,,,,True,118
chata,hut,hˈʌt,hut.opus,118016,,,,,True,118
nelegálně,illegally,ɪlˈiːɡəli,illegally.opus,118017,,,,,True,118
nemoc,illness,ˈɪlnəs,illness.opus,118018,,,,,True,118
osvětlit,illuminate,ɪlˈuːmᵻnˌeɪt,illuminate.opus,118019,,,,,True,118
přistávací dráha,runway,ɹˈʌnweɪ,runway.opus,118020,,,,,True,118
hospoda,pub,pˈʌb,pub.opus,118021,,,,,True,118
imaginární,imaginary,ɪmˈædʒɪnˌɛɹi,imaginary.opus,118022,,,,,True,118
uprchlý,runaway,ɹˈʌnəwˌeɪ,runaway.opus,118023,,,,,True,118
napodobit,imitate,ˈɪmᵻtˌeɪt,imitate.opus,118024,,,,,True,118
omluva,apology,ɐpˈɑːlədʒi,apology.opus,118025,,,,,True,118
bezprostřední,immediate,ɪmˈiːdɪət,immediate.opus,118026,,,,,True,118
veřejnost,public,pˈʌblɪk,public.opus,118027,,,,,True,118
oficiálně,officially,əfˈɪʃəli,officially.opus,118028,,,,,True,118
přistěhovat se,immigrate,ˈɪmɪɡɹˌeɪt,immigrate.opus,118029,,,,,True,118
přistěhovalectví,immigration,ˌɪmɪɡɹˈeɪʃən,immigration.opus,118030,,,,,True,118
zdánlivý,apparent,ɐpˈæɹənt,apparent.opus,118031,,,,,True,118
hromadnou dopravou,public transport,pˈʌblɪk tɹˈænspɔːɹt,public_transport.opus,118032,,,,,True,118
mastný,oily,ˈɔɪli,oily.opus,118033,,,,,True,118
staromódní,old-fashioned,ˈoʊldfˈæʃənd,oldfashioned.opus,118034,,,,,True,118
ignorovat,ignore,ɪɡnˈɔːɹ,ignore.opus,118035,,,,,True,118
psychologický,psychological,saɪkəlˈɑːdʒɪkəl,psychological.opus,118036,,,,,True,118
bezpečnost,safety,sˈeɪfti,safety.opus,118037,,,,,True,118
bezpečně,safely,sˈeɪfli,safely.opus,118038,,,,,True,118
prospěch,benefit,bˈɛnɪfˌɪt,benefit.opus,118039,,,,,True,118
lední hokej,ice hockey,ˈaɪs hˈɑːki,ice_hockey.opus,118040,,,,,True,118
pokud,provided,pɹəvˈaɪdᵻd,provided.opus,118041,,,,,True,118
bruslení na ledě,ice skating,ˈaɪs skˈeɪɾɪŋ,ice_skating.opus,118042,,,,,True,118
záruka,safeguard,sˈeɪfɡɑːɹd,safeguard.opus,118043,,,,,True,118
přitahovat,attract,ɐtɹˈækt,attract.opus,118044,,,,,True,118
safari,safari,sɐfˈɑːɹɹi,safari.opus,118045,,,,,True,118
pod,beneath,bᵻnˈiːθ,beneath.opus,118046,,,,,True,118
smutek,sadness,sˈædnəs,sadness.opus,118047,,,,,True,118
