czech,english,,
artikulovat,articulate,,
popularita,popularity,,
prosit,plead,,
tepna,artery,,
pólo,polo,,
občanský řád,polity,,
politicky,politically,,
zdvořilost,politeness,,
polština,polish,,
obrna,polio,,
lední medvěd,polar bear,,
otrávit,poison,,
nesmyslné,pointless,,
hledisko,point of view,,
přemítat,ponder,,
dlažba,pavement,,
dramatik,playwright,,
umění,artistry,,
shromáždění,assembly,,
lékař,physician,,
pí,pi,,
shromáždit,assemble,,
útok,assault,,
lák,pickle,,
vybíravý,picky,,
Aspire,aspire,,
vylíčit,picture,,
malebné,picturesque,,
spoluhráč,playmate,,
aspirace,aspiration,,
špendlík,pin,,
pinta,pint,,
pirátství,piracy,,
pirát,pirate,,
hřiště,pitch,,
hodit,pitch,,
sužovat,plague,,
popel,ash,,
plánování,planning,,
povlak na polštář,pillowcase,,
dláždit,pave,,
patron,patron,,
patriotismus,patriotism,,
ambulantní,outpatient,,
výstup,output,,
rozhořčení,outrage,,
pobuřující,outrageous,,
zastínit,outshine,,
