czech,english,,
tulit se,huddle,,
topografie,topography,,
místopisný,topographical,,
topograficky,topographically,,
povídat si,confabulate,,
konfabulace,confabulation,,
surrealista,surrealist,,
surrealismus,surrealism,,
vynalézt,contrive,,
zlomyslnost,malice,,
zlomyslný,malicious,,
zlomyslně,maliciously,,
kinematografie,cinematography,,
kameraman,cinematographer,,
individualista,maverick,,
zaplavit,suffuse,,
potácet se,totter,,
hranice,pyre,,
kroutit se,squirmy,,
kra,floe,,
ztělesňovat,embody,,
ztělesnění,embodiment,,
toužebný,wistful,,
toužebně,wistfully,,
obchodní,mercantile,,
překroutit,skew,,
trvat,subsist,,
živobytí,subsistence,,
dotace,subsidy,,
kroutit se,squirm,,
dotovat,subsidize,,
konfrontační,confrontational,,
konfrontačně,confrontationally,,
zápas,bout,,
dna,gout,,
překážet,hinder,,
překážka,hindrance,,
nesčetné množství,myriad,,
teatrální,histrionic,,
histrionicky,histrionically,,
prodejnost,marketability,,
propagovatelné,promotable,,
legie,legion,,
prvořadý,paramount,,
vypadnout,eke out,,
zahrávat si,trifle,,
ad lib,ad lib,,
improvizační,improvisational,,
