czech,english,,
mučení,torture,,
sekundární,secondary,,
k nebi,skyward,,
trasa,route,,
skřivan,skylark,,
záloha,advance,,
sledovat,track,,
radikálně,radically,,
stopovat,trace,,
aréna,arena,,
rádium,radium,,
krokev,rafter,,
přitažlivost,appeal,,
hadr,rag,,
toxický,toxic,,
ozdobit,adorn,,
kotviště,anchorage,,
za druhé,secondly,,
tvrdý,tough,,
ukotvit,anchor,,
uctívat,adore,,
nevědomý,unaware,,
mýtné,toll,,
tolerantní,tolerant,,
lano,tightrope,,
odpor,resistance,,
nadčasový,timeless,,
včasnost,timeliness,,
rezoluce,resolution,,
ranger,ranger,,
dostřel,range,,
časy,times,,
načasování,timing,,
veslovat,row,,
jezdec,rider,,
rampa,ramp,,
spropitné,tip,,
chodit po špičkách,tiptoe,,
sezónní,seasonal,,
beran,ram,,
rezonanční,resonant,,
bouřka,rainstorm,,
facka,slap,,
dřina,toil,,
nepříznivý,adverse,,
nehet,toenail,,
nepříznivě,adversely,,
tolerovat,tolerate,,
