czech,english,,
odměna,reward,,
jídelna,canteen,,
zamýšlet,intend,,
intenzivní,intense,,
intenzivní,intensive,,
záměr,intention,,
záměrně,intentionally,,
pojištění,insurance,,
dojem,impression,,
noční život,nightlife,,
fragment,fragment,,
komentář,comment,,
komerční,commercial,,
zdravý rozum,common sense,,
běžně,commonly,,
předpokládat,suppose,,
údajně,supposedly,,
společník,companion,,
srovnání,comparison,,
podporovat,support,,
podporovatel,supporter,,
konkurenční,competitive,,
závodník,competitor,,
dokončit,complete,,
doplněk,complement,,
chirurg,surgeon,,
zcela,completely,,
chirurgie,surgery,,
čárka,comma,,
přeživší,survivor,,
přežití,survival,,
řezník,butcher,,
kolaps,collapse,,
límec,collar,,
obklopit,surround,,
okolní,surrounding,,
překvapivě,surprisingly,,
poprsí,bust,,
sloupkař,columnist,,
zděšení,alarm,,
kombinovat,combine,,
kombinace,combination,,
komedie,comedy,,
komik,comedian,,
kometa,comet,,
příkaz,command,,
rakev,coffin,,
komplex,complex,,
