czech,english,,
vozidlo,vehicle,,
vegetariánský,vegetarian,,
rozlehlý,vast,,
lišit,vary,,
odrůda,variety,,
dodávka,van,,
cenný,valuable,,
marný,vain,,
vágní,vague,,
přizpůsobit,adapt,,
volné místo,vacancy,,
inzerát,ad,,
sjednotit,unite,,
voskovat,wax,,
navyknout,accustom,,
zranění,wound,,
hodnota,worth,,
hodný,worthy,,
stojí za to,worthwhile,,
opotřebované,worn,,
absence,absence,,
dílna,workshop,,
pracoviště,workplace,,
cvičení,workout,,
pracovní,working,,
chybí,absent,,
absolutní,absolute,,
absolutně,absolutely,,
absorbovat,absorb,,
zázrak,wonder,,
abstraktní,abstract,,
čaroděj,wizard,,
svědčit,witness,,
vadnout,wither,,
balíček,wrap,,
hojnost,abundance,,
zabalit,wrap,,
zápěstí,wrist,,
schopný,capable,,
kapacita,capacity,,
kapsle,capsule,,
zachytit,capture,,
zajmout,capture,,
opustit,abandon,,
konzervované,canned,,
kariéra,career,,
abnormální,abnormal,,
svíčka,candle,,
