czech,english,,
vyčerpávající,exhausting,,
vyhnanství,exile,,
existující,existing,,
exotický,exotic,,
rozšíření,expansion,,
očekávání,expectation,,
očekávaný,expected,,
expedice,expedition,,
experimentovat,experiment,,
explodovat,explode,,
vyčerpání,exhaustion,,
prosadit,enforce,,
trvalý,enduring,,
pád,downfall,,
stažení,download,,
zmenšit,downsize,,
věno,dowry,,
návrh,draught,,
vypustit,drain,,
stoka,drain,,
dramaticky,dramatically,,
textil,drapery,,
širokopásmové připojení,broadband,,
strach,dread,,
strašný,dreadful,,
zasněný,dreamy,,
skvěle,brilliantly,,
pitný,drinkable,,
vadnout,droop,,
odpadnutí,dropout,,
sucho,drought,,
souboj,duel,,
němý,dumb,,
duplikát,duplicate,,
vysílat,broadcast,,
holubice,dove,,
pochybný,doubtful,,
DNA,DNA,,
dok,dock,,
brožura,brochure,,
široce,broadly,,
rozšířit,broaden,,
domácí,domestic,,
ovládat,dominate,,
darovat,donate,,
dar,donation,,
zdvojení,duplication,,
osel,donkey,,
