czech,english,,
akrobacie,acrobatics,,
akrobaticky,acrobatically,,
akrobatický,acrobatic,,
náročný,arduous,,
zanícení,ardour,,
namáhavě,arduously,,
kontraproduktivní,counterproductive,,
kontraproduktivně,counterproductively,,
příslovečný,proverbial,,
okamžitý,instantaneous,,
okamžitě,instantaneously,,
přemýšlet,mull over,,
přemítat,ruminate,,
přežvykování,rumination,,
přežvýkavec,ruminant,,
přežvýkavý,ruminative,,
zbrojnice,armoury,,
apoštol,apostle,,
tuk,blubber,,
mazlavost,blubbery,,
fúze,merger,,
maličkost,trifle,,
tichý,tacit,,
mlčky,tacitly,,
mlčenlivý,taciturn,,
uzavřenost,taciturnity,,
počáteční,incipient,,
echolokace,echolocation,,
echolokovat,echolocate,,
dozvuk,reverb,,
dozvuk,reverberation,,
doznívat,reverberate,,
vynalézavý,ingenuous,,
vynalézavě,ingenuously,,
impresário,impresario,,
pružnost,elasticity,,
syntéza,synthesis,,
slinný,salivary,,
hypnoterapie,hypnotherapy,,
zcela,wholly,,
kajícný,remorseful,,
protestovat,remonstrate,,
protest,remonstrance,,
neomluvený,unexcused,,
výjimečně,unexceptionally,,
výjimečné,unexceptional,,
neúprosný,inexorable,,
neúprosně,inexorably,,
