czech,english,,
deficit,deficit,,
odlesňování,deforestation,,
vzdorovat,defy,,
dehumanizovat,dehumanise,,
delegát,delegate,,
úmyslný,deliberate,,
záměrně,deliberately,,
pohmoždit,bruise,,
pochoutka,delicacy,,
rozpočet,budget,,
udělat radost,delight,,
náročný,demanding,,
strhnout,demolish,,
džínovina,denim,,
hustý,dense,,
hustě,densely,,
zubní,dental,,
spolehlivý,dependable,,
vložit,deposit,,
jemně,delicately,,
prohlížeč,browser,,
prohlížet,browse,,
strávit,digest,,
porucha,disorder,,
neuspořádaně,disorderly,,
dezorganizovaný,disorganised,,
přemístit,displace,,
nelibost,displeasure,,
likvidace,disposal,,
dispozice,disposition,,
spor,dispute,,
diskvalifikovat,disqualify,,
propustit,dismiss,,
ignorovat,disregard,,
nespokojenost,dissatisfaction,,
nespokojený,dissatisfied,,
disident,dissident,,
rozlišoval,distinguished,,
zkreslení,distortion,,
rozptýlit,distract,,
rozptýlení,distraction,,
znepokojující,distressing,,
distributor,distributor,,
odklon,diversion,,
narušit,disrupt,,
považovat,deem,,
zbavit iluzí,disillusion,,
přestrojit se,disguise,,
