czech,english,,
odporný,lurid,,
padlý na zem,prostrate,,
nahodile,haphazard,,
nahodile,haphazardly,,
nedostatečně,deficiently,,
lahůdky,delicatessen,,
svalově vázaný,muscle-bound,,
potápět se,dive,,
klad,posit,,
objevný,revelatory,,
kokon,cocoon,,
potupný,ignominious,,
potupně,ignominiously,,
euforie,euphoria,,
euforický,euphoric,,
euforicky,euphorically,,
podlehnout,succumb,,
zrádný,treacherous,,
zrádně,treacherously,,
zrada,treachery,,
červ,maggot,,
kukly,chrysalis,,
pózování,posturing,,
posturální,postural,,
držení těla,posture,,
rozptýlit,diffuse,,
šířit,diffuse,,
rovnostářský,egalitarian,,
zpětný pohled,hindsight,,
zhmotnit,materialise,,
materializace,materialisation,,
rozptýlit,disperse,,
rozptýlení,dispersal,,
stabilizovat,stabilise,,
všeprostupující,pervasive,,
všudypřítomnost,pervasiveness,,
zajištěný,secure,,
autonomní,autonomous,,
autonomně,autonomously,,
zastaralé,outmoded,,
červenofialový,plum,,
notoricky,notoriously,,
proslulost,notoriety,,
sluha,menial,,
ostrovní,insular,,
protijed,antidote,,
patro,palate,,
archivní,archival,,
