czech,english,,
zřízení,establishment,,
vonět,smell,,
odhadovat,estimate,,
věčný,eternal,,
věčnost,eternity,,
analyzovat,analyse,,
analýza,analysis,,
uklouznout,slip,,
dokonce,even,,
rovnoměrně,evenly,,
nakonec,eventually,,
sklon,slope,,
heslo,slogan,,
statečně,bravely,,
mosaz,brass,,
Zcela nový,brand-new,,
slot,slot,,
kůže,skin,,
zdůraznit,emphasize,,
císař,emperor,,
druhák,sophomore,,
skládka,dump,,
pustit k vodě,dump,,
uklidnit,soothe,,
popelnice,dustbin,,
zaprášený,dusty,,
bezcelní,duty-free,,
nudný,dull,,
peřina,duvet,,
dynastie,dynasty,,
dychtivý,eager,,
dychtivost,eagerness,,
bolest ucha,earache,,
množit,breed,,
chov,breeding,,
seriózní,earnest,,
někdy,sometime,,
cihlový,brick,,
východní,eastern,,
bolavý,sore,,
opilý,drunk,,
dolů,downward,,
podřimovat,doze,,
tucet,dozen,,
jižní,southern,,
táhnout,drag,,
jihovýchodní,southeast,,
vysílání,broadcast,,
