czech,english,,
konzervovat,conserve,,
konzervatoř,conservatory,,
zuřivě,fiercely,,
formalita,formality,,
okounět,gape,,
dusno,stuffily,,
uklidnit,reassure,,
ujištění,reassurance,,
necitlivý,insensitive,,
necitlivě,insensitively,,
vyznávat,profess,,
nevýhoda,drawback,,
letovisko,resort,,
uchýlit se k,resort,,
dohlížet,oversee,,
dozorce,overseer,,
odhad,estimation,,
zakázka,commission,,
zadat,commission,,
spojení,liaison,,
stresově,stressfully,,
nejistě,insecurely,,
tkalcovský stav,loom,,
nejistý,insecure,,
horolezec,mountaineer,,
průkopník,pioneer,,
hledání,quest,,
transatlantický,transatlantic,,
základy,rudiments,,
základní,rudimentary,,
pádlovat,paddle,,
obrovský,immense,,
nesmírně,immensely,,
poradní,advisory,,
snaží,trying,,
adrenalin,adrenaline,,
dráteník,tinker,,
fušovat,tinker,,
záchod,lavatory,,
vrchol,pinnacle,,
dusnost,stuffiness,,
nehledě na to,notwithstanding,,
strukturální,structural,,
zmrazit,frost,,
mrazivý,frosty,,
mrazivě,frostily,,
obsluhovat,man,,
bez posádky,unmanned,,
