czech,english,,
uhlík,carbon,,
oxid uhličitý,carbon dioxide,,
uhlíková stopa,carbon footprint,,
oxid uhelnatý,carbon monoxide,,
lepenka,cardboard,,
honit,chase,,
svetr,cardigan,,
bezstarostný,carefree,,
veranda,porch,,
pečující,caring,,
karneval,carnival,,
spolujízda,carpool,,
kandidát,candidate,,
vyřezávat,carve,,
kaskáda,cascade,,
obsazení,cast,,
třtina,cane,,
podvádět,cheat,,
kontrolní bod,checkpoint,,
drzý,cheeky,,
klienta,client,,
klimatické změny,climate change,,
skříň,cabinet,,
dřevák,clog,,
uzavření,closure,,
vzrušení,buzz,,
oblečení,clothing,,
bzučet,buzz,,
nemotorný,clumsy,,
kabel,cable,,
koučování,coaching,,
hrubý,coarse,,
pobřežní čára,coastline,,
koktejl,cocktail,,
kakao,cocoa,,
kokos,coconut,,
zmasakrovat,butcher,,
soudržnost,coherence,,
koherentní,coherent,,
se shodovat,coincide,,
náhoda,coincidence,,
koalice,coalition,,
kolega,colleague,,
úřednický,clerical,,
doložka,clause,,
vesele,cheerfully,,
veselí,cheerfulness,,
klidně,calmly,,
