czech,english,,
smyšlený,fanciful,,
zlomyslně,viciously,,
odcizit,alienate,,
relevantní,pertinent,,
nápadník,suitor,,
manipulace,manipulation,,
zarovnání,alignment,,
zarovnat,align,,
kyselý,acidic,,
ironie,irony,,
jednotvárný,uneventful,,
pokračování,sequel,,
trhák,blockbuster,,
jednoduchost,simplicity,,
protagonista,protagonist,,
snít,daydream,,
se týkají,pertain to,,
rezonovat,resonate,,
budoucí,prospective,,
sponzorství,sponsorship,,
organizační,organizational,,
záviděníhodné,enviable,,
křídlo,wing,,
zanícený,avid,,
souhlasit,concur,,
psychiatr,psychiatrist,,
plachý,timid,,
plášť,cloak,,
vnější,exterior,,
vyvolat,evoke,,
odrazit,repel,,
repelent,repellant,,
neochotně,reluctantly,,
aqua,aqua,,
psychiatrické,psychiatric,,
sbor,corps,,
zvláštnost,oddity,,
normy,norms,,
vyhovovat,conform,,
posvátnost,sanctity,,
klinický,clinical,,
odhalující,revealing,,
traumatický,traumatic,,
trauma,trauma,,
zvyklý,accustomed,,
jurisdikce,jurisdiction,,
mladistvý,juvenile,,
forenzní,forensic,,
