czech,english,,
zívnutí,yawn,,
zívat,yawn,,
toužit,yearn,,
křičet,yell,,
oltář,altar,,
domorodý,aboriginal,,
zrušit,abolish,,
hádanka,riddle,,
výtěžek,yield,,
stav,state,,
abnormálně,abnormally,,
hladovějící,starving,,
posedlý,possessed,,
rentgen,X-ray,,
vyhladovět,starve,,
opuštěný,abandoned,,
kůlna,shed,,
mladistvý,youthful,,
báječný,yummy,,
zebra,zebra,,
zip,zip,,
nóbl,posh,,
hladovění,starvation,,
hřbet,ridge,,
rozbít,shatter,,
pózovat,pose,,
ostře,sharply,,
zoom,zoom,,
část,portion,,
žadatel,applicant,,
nesprávně,wrongly,,
arogantní,arrogant,,
pracovní stůl,workbench,,
Shakespearovský,Shakespearean,,
rytmický,rhythmic,,
dělník,workman,,
nejistý,shaky,,
správně,rightly,,
žebro,rib,,
pracovní stůl,worktable,,
státník,statesman,,
potenciál,potential,,
silný,potent,,
světský,worldly,,
světonázor,worldview,,
celosvětově,worldwide,,
červ,worm,,
posun,shift,,
