czech,english,,
kontextově,contextually,,
urychlit,expedite,,
nalodit se,embark,,
primitivně,primitively,,
podřízený,subordinate,,
neposlušně,insubordinately,,
neposlušnost,insubordination,,
neposlušný,insubordinate,,
schéma,chart,,
retrace,retrace,,
amatér,amateur,,
chuťový pohárek,tastebud,,
otupit,numb,,
otupělý,numb,,
jednotnost,uniformity,,
obchodně,commercially,,
sklizeň,harvest,,
porodní asistentka,midwife,,
pokrytecky,hypocritically,,
neškodlivý,unscathing,,
spletitý,convoluted,,
neohrožený,undaunted,,
odvážný,gutsy,,
zneklidnit,unsettle,,
zneklidňující,unsettling,,
chtíč,lust,,
zaseknout,hack,,
zásek,hack,,
tělesnost,physicality,,
rozjařenost,exhilaration,,
osvěžující,exhilarating,,
osvěžit,exhilarate,,
salto,somersault,,
výklenek,niche,,
sbírat,glean,,
šustit,rustle,,
předměstí,suburbia,,
šustění,rustle,,
prozrazující,telltale,,
prodloužit,elongate,,
hlodat,gnaw,,
dláto,chiselled,,
dláto,chisel,,
řez,incision,,
řezák,incisor,,
uniknout,elude,,
nepolapitelný,elusive,,
zobrazení,portrayal,,
