czech,english,,
revoluce,revolution,,
krádeže v obchodech,shoplifting,,
proto,accordingly,,
zloděj v obchodě,shoplifter,,
pšenice,wheat,,
obřad,rite,,
krást v obchodě,shoplift,,
obchodník,shopkeeper,,
ubytování,accommodation,,
předindustriální,preindustrial,,
riskantní,risky,,
riskovat,risk,,
předlidský,prehuman,,
prehistorický,prehistoric,,
natáčení,shooting,,
zatímco,whereas,,
revoluční,revolutionary,,
kterýkoliv,whichever,,
nejlépe,preferably,,
vhodnější,preferable,,
sexismus,sexism,,
předjímat,prejudge,,
blahobytu,welfare,,
akumulovat,accumulate,,
ocelový,steely,,
zalévat,water,,
úcta,reverence,,
prestiž,prestige,,
vodotěsný,waterproof,,
zvrátit,reverse,,
kůl,stake,,
předvídat,anticipate,,
recenzovat,review,,
oslabit,weaken,,
slabě,weakly,,
koktat,stammer,,
prezidentské,presidential,,
bohatý,wealthy,,
krátkodobé,short-term,,
předsednictví,presidency,,
protirakoviště,anticancer,,
únavný,wearisome,,
rituál,ritual,,
soupeřit,rival,,
řídit,steer,,
plevel,weed,,
volant,steering wheel,,
předepsat,prescribe,,
